name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
John Maguire,The One,Southpaw,118,47.03,65.14,39.65,67.46,69.17,5.89,58.14,33.25,24,9,0,24,9,0,5,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1983/05/19,14.61,10.77,41.01,0.0,83.32,80.41,34.02,16.56,45.98,18.16,76.98,11.54,23.33,13.72,100.0,46.67
Che Mills,Beautiful,Orthodox,119,46.93,74.02,29.67,58.28,65.05,5.85,93.02,5.11,16,10,0,16,10,0,4,0,Unranked,Unranked,['welterweight'],welterweight,1982/09/29,21.56,2.07,52.0,15.39,55.13,76.96,14.35,1.77,65.98,2.24,57.99,0.0,0.0,0.0,100.0,58.33
Ramazan Emeev,Gorets,Southpaw,120,46.92,71.81,35.79,62.73,72.91,14.6,23.26,24.79,20,6,0,20,6,0,8,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1987/05/23,26.21,19.52,45.01,7.69,83.32,82.83,28.79,33.71,29.0,21.65,65.99,17.31,14.85,0.0,100.0,56.94
Brock Larson,,Southpaw,121,46.9,66.62,33.07,74.68,61.71,8.8,69.77,20.84,42,10,0,42,10,0,6,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1977/08/23,14.41,3.65,46.0,0.0,70.5,87.96,32.45,17.75,33.99,13.66,43.0,11.54,42.43,27.44,100.0,42.59
Oban Elliott,The Welsh Gangster,Orthodox,122,46.84,74.34,29.23,58.28,79.36,8.71,46.51,26.77,12,3,0,12,3,0,4,0,Unranked,Unranked,['welterweight'],welterweight,1997/12/19,36.27,8.04,48.01,7.69,76.91,82.02,20.66,5.33,43.99,11.7,54.99,0.0,0.0,0.0,100.0,77.78
Uros Medic,The Doctor,Southpaw,123,46.78,91.13,19.69,53.41,55.62,11.71,93.02,1.4,10,3,0,10,3,0,7,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1993/04/25,56.9,12.45,60.01,38.47,71.79,72.23,4.5,1.19,50.0,1.08,54.99,0.0,0.0,0.0,65.32,28.57
Peter Sobotta,,Southpaw,124,46.54,73.77,33.51,65.16,59.72,11.83,58.14,24.85,17,7,1,17,7,1,10,0,Unranked,Unranked,['welterweight'],welterweight,1987/01/11,22.19,18.36,40.0,30.78,74.36,76.73,18.6,21.89,31.99,27.14,76.98,11.54,10.62,13.72,100.0,31.11
Joshua Burkman,The People's Warrior,Orthodox,125,46.43,74.31,49.16,52.82,49.83,14.32,46.51,18.29,28,16,0,28,16,0,19,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1980/04/10,27.88,35.06,43.0,15.39,65.38,74.88,30.74,54.41,36.01,37.94,72.0,17.31,6.37,13.72,13.31,15.2
Drew Fickett,The Master,Orthodox,126,46.39,68.66,23.53,79.18,59.41,11.71,75.58,11.45,42,21,0,42,21,0,7,0,Unranked,Unranked,['welterweight'],welterweight,1979/12/14,24.15,7.84,41.01,7.69,73.07,81.61,15.8,9.46,34.99,8.75,30.02,34.61,46.66,41.17,82.66,39.68
Andreas Gustafsson,Bane,Orthodox,127,46.32,89.8,55.01,0.0,87.77,2.86,23.26,65.19,12,2,0,12,2,0,1,0,Unranked,Unranked,['welterweight'],welterweight,1991/02/20,60.42,6.96,76.0,0.0,57.69,77.61,78.12,8.29,58.01,7.11,100.0,0.0,,0.0,100.0,100.0
Paul Daley,Semtex,Orthodox,128,46.25,72.54,18.19,58.28,76.81,5.8,93.02,0.19,39,15,2,39,15,2,3,0,Unranked,Unranked,['welterweight'],welterweight,1983/02/21,32.54,1.53,47.01,7.69,76.91,80.98,11.06,0.0,40.0,0.07,64.0,0.0,0.0,0.0,100.0,70.37
Curtis Millender,Curtious,Orthodox,129,46.23,75.79,36.98,55.84,66.71,8.76,46.51,1.2,17,5,0,17,5,0,5,0,Unranked,15.0,['welterweight'],welterweight,1987/12/01,40.0,5.82,46.0,15.39,78.2,76.32,5.22,0.6,100.0,0.65,57.0,0.0,0.0,0.0,82.66,48.89
Bryan Barberena,Bam Bam,Southpaw,130,46.01,94.24,14.69,57.09,52.28,21.11,62.01,6.23,18,12,0,18,12,0,19,0,Unranked,Unranked,"['welterweight', 'middleweight', 'lightweight']",welterweight,1989/05/03,55.45,94.38,48.01,46.16,56.4,63.15,1.59,5.33,21.99,12.92,50.0,11.54,6.37,13.72,47.98,32.74
Paulo Thiago,,Orthodox,131,45.98,71.22,28.69,68.43,61.74,14.82,51.16,11.84,18,9,0,18,9,0,13,0,Unranked,Unranked,['welterweight'],welterweight,1981/01/25,17.73,4.69,39.0,30.78,80.77,84.03,17.26,26.02,31.0,16.8,63.01,17.31,25.45,13.72,100.0,33.33
Brian Ebersole,Bad Boy,Southpaw,132,45.97,72.13,31.61,59.25,69.5,14.6,37.21,28.55,51,18,1,51,18,1,8,0,Unranked,Unranked,['welterweight'],welterweight,1980/11/27,24.05,8.54,49.0,7.69,71.79,82.83,20.66,31.35,22.99,24.93,61.0,5.78,2.12,0.0,100.0,56.94
Matt Arroyo,No Regard,Orthodox,133,45.62,67.68,25.19,83.08,55.22,2.95,93.02,11.85,3,3,0,3,3,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1982/09/01,16.79,4.84,47.01,0.0,74.36,83.87,25.75,6.5,36.01,3.88,100.0,28.85,100.0,13.72,100.0,14.81
Joe Riggs,Diesel,Southpaw,134,45.45,72.75,39.73,55.81,49.29,14.77,60.47,12.57,44,17,0,44,17,0,12,0,Unranked,Unranked,"['middleweight', 'welterweight']",welterweight,1982/09/23,24.98,3.32,51.01,7.69,73.07,86.44,29.77,12.42,54.99,16.46,61.99,11.54,12.73,13.72,30.65,9.26
Brad Blackburn,Bad Brad,Orthodox,135,45.42,78.54,25.6,61.55,69.28,8.76,46.51,13.31,18,13,1,18,13,1,5,0,Unranked,Unranked,['welterweight'],welterweight,1977/05/25,47.16,15.33,35.01,38.47,83.32,71.18,11.31,4.73,50.0,7.27,75.99,5.78,14.85,0.0,100.0,48.89
Dustin Hazelett,McLovin,Orthodox,136,45.39,66.03,22.13,91.38,44.41,14.69,79.07,3.92,12,7,0,12,7,0,10,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1986/04/29,23.21,4.19,40.0,0.0,58.97,71.83,6.69,2.37,50.0,4.29,25.0,69.22,86.96,54.89,65.32,16.67
Dominique Steele,Non-Stop Action-Packed,Orthodox,136,45.39,74.13,38.07,58.28,49.52,3.04,93.02,28.69,14,9,0,14,9,0,5,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1988/01/27,24.05,12.23,49.0,15.39,64.1,80.57,35.85,17.75,41.99,15.67,75.99,0.0,0.0,0.0,100.0,13.33
Pete Spratt,The Secret Weapon,Orthodox,138,45.38,68.0,38.59,61.62,45.49,8.84,93.02,7.46,25,23,0,25,23,0,7,0,Unranked,Unranked,['welterweight'],welterweight,1971/01/09,16.89,3.2,48.01,0.0,70.5,89.33,3.65,0.6,100.0,5.7,46.0,5.78,6.37,41.17,30.65,4.77
Cathal Pendred,The Punisher,Orthodox,139,45.33,68.14,29.52,64.78,70.73,11.66,40.7,18.85,17,4,1,17,4,1,6,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1987/09/02,25.8,2.24,44.01,0.0,70.5,75.83,29.88,30.16,22.99,12.35,82.99,11.54,8.48,13.72,100.0,57.41
Gabe Green,Gifted,Switch,139,45.33,81.02,24.0,65.16,56.51,8.8,69.77,9.73,12,5,0,12,5,0,6,0,Unranked,Unranked,"['lightweight', 'welterweight']",welterweight,1993/05/02,58.04,26.08,45.01,15.39,60.25,50.3,8.63,3.56,50.0,6.37,50.0,11.54,10.62,13.72,100.0,42.59
Sasha Palatnikov,,Switch,141,45.15,82.52,39.44,53.41,41.75,2.95,93.02,9.54,6,4,0,6,4,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1989/03/15,69.33,14.19,53.01,0.0,66.66,56.33,8.76,0.6,100.0,3.12,69.98,0.0,0.0,0.0,65.32,0.0
Alberto Mina,Soldier of God,Orthodox,142,45.0,73.05,19.18,58.28,73.63,8.71,69.77,7.21,13,1,0,13,1,0,4,0,Unranked,Unranked,['welterweight'],welterweight,1982/05/02,33.48,10.66,38.01,23.08,60.25,70.29,22.48,14.19,20.0,3.16,50.0,0.0,0.0,0.0,100.0,77.78
Jared Gooden,NiteTrain,Orthodox,143,44.92,78.45,22.54,63.59,54.14,5.98,93.02,5.08,23,10,0,23,10,0,7,0,Unranked,Unranked,['welterweight'],welterweight,1993/12/05,45.59,32.94,48.01,7.69,57.69,45.89,11.06,6.5,44.99,3.88,64.99,0.0,8.48,13.72,100.0,36.51
Frank Trigg,Twinkle Toes,Southpaw,144,44.85,71.45,31.67,54.03,45.92,12.41,100.0,9.94,21,9,0,21,9,0,7,0,Unranked,Unranked,['welterweight'],welterweight,1972/05/07,28.92,3.1,46.0,7.69,71.79,84.75,28.56,1.77,47.01,9.03,75.0,0.0,16.96,0.0,47.98,0.0
DaMarques Johnson,Darkness,Orthodox,145,44.83,67.82,29.85,63.0,38.06,18.27,100.0,9.22,15,15,0,15,15,0,10,0,Unranked,Unranked,"['catch weight', 'welterweight', 'ultimate fighter 9 welterweight tournament']",welterweight,1982/06/28,21.87,4.03,37.0,15.39,65.38,69.89,14.35,5.33,54.99,10.08,19.02,17.31,14.85,27.44,47.98,0.0
Dwight Grant,The Body Snatcher,Switch,146,44.69,73.28,38.53,58.28,56.89,8.88,46.51,1.9,11,6,0,11,6,0,8,0,Unranked,Unranked,"['middleweight', 'welterweight']",welterweight,1984/09/14,34.1,22.12,36.0,23.08,76.91,78.65,7.42,2.37,100.0,1.66,65.99,0.0,0.0,0.0,100.0,25.0
Carlston Harris,Mocambique,Orthodox,147,44.68,75.38,20.42,68.13,54.96,11.71,75.58,11.76,19,7,0,19,7,0,7,0,Unranked,Unranked,['welterweight'],welterweight,1987/07/09,39.27,17.98,43.0,15.39,69.22,72.23,17.74,13.02,21.99,9.0,54.99,0.0,12.73,27.44,100.0,28.57
Dan Hardy,The Outlaw,Orthodox,148,44.63,69.31,23.43,57.36,61.14,23.99,46.51,12.46,25,10,0,25,10,0,10,0,Unranked,Unranked,['welterweight'],welterweight,1982/05/17,25.49,2.17,35.01,23.08,65.38,72.39,8.88,10.06,34.99,14.51,35.01,0.0,8.48,0.0,82.66,48.89
Daniel Roberts,Ninja,Southpaw,149,44.28,54.07,34.23,77.79,55.98,8.84,69.77,15.3,15,7,0,15,7,0,7,0,Unranked,Unranked,['welterweight'],welterweight,1980/08/05,7.56,4.46,20.01,0.0,58.97,81.77,29.88,14.79,43.99,11.7,39.99,23.07,53.03,27.44,100.0,38.1
Ismail Naurdiev,,Orthodox,150,44.24,75.55,28.61,59.04,72.84,8.8,23.26,19.86,24,8,0,24,8,0,6,0,Unranked,Unranked,"['middleweight', 'welterweight']",welterweight,1996/08/18,38.25,17.17,52.0,0.0,82.05,85.79,18.23,13.02,40.0,13.01,72.99,0.0,4.25,0.0,100.0,55.56
Miguel Baeza,Caramel Thunder,Orthodox,151,44.04,80.27,10.88,75.08,49.88,8.84,93.02,2.81,10,4,0,10,4,0,7,0,Unranked,Unranked,['welterweight'],welterweight,1992/08/23,42.39,17.5,49.0,23.08,58.97,52.47,4.38,4.14,21.99,2.15,54.0,51.93,42.43,13.72,100.0,26.99
Song Kenan,The Assassin,Orthodox,152,44.01,82.48,14.36,58.28,58.27,17.6,58.14,2.14,22,9,0,22,9,0,11,0,Unranked,Unranked,['welterweight'],welterweight,1990/03/10,46.53,7.89,46.0,38.47,65.38,53.28,5.11,5.92,30.0,2.58,72.99,0.0,0.0,0.0,100.0,38.39
Ange Loosa,The Last Ninja,Orthodox,153,43.88,80.7,35.45,59.04,60.81,5.93,23.26,23.26,10,5,0,10,5,0,6,0,Unranked,Unranked,['welterweight'],welterweight,1993/03/18,56.59,41.24,46.0,7.69,66.66,47.09,30.74,21.89,39.0,15.25,82.99,0.0,4.25,0.0,100.0,42.59
Tony DeSouza,,Southpaw,153,43.88,68.41,31.98,73.37,45.39,8.8,69.77,19.19,11,4,0,11,4,0,6,0,Unranked,Unranked,['welterweight'],welterweight,1974/07/26,11.6,1.64,52.0,0.0,52.56,87.4,27.34,8.29,41.99,12.58,39.99,17.31,31.81,27.44,100.0,16.67
Luke Jumeau,The Jedi,Orthodox,155,43.86,68.96,37.11,58.28,71.06,5.85,23.26,6.64,13,5,0,13,5,0,4,0,Unranked,Unranked,['welterweight'],welterweight,1988/02/12,30.37,5.17,43.0,0.0,74.36,74.56,3.04,0.6,100.0,2.91,86.0,0.0,0.0,0.0,100.0,55.56
Charlie Brenneman,The Spaniard,Orthodox,156,43.85,71.26,56.8,50.96,42.58,11.88,23.26,32.54,19,8,0,19,8,0,11,0,Unranked,Unranked,"['lightweight', 'welterweight']",welterweight,1981/02/09,15.75,4.29,56.01,0.0,58.97,87.55,51.39,33.71,41.99,39.09,72.0,0.0,0.0,0.0,47.98,0.0
Alexander Yakovlev,Russian Thunder,Southpaw,157,43.61,72.28,27.57,58.16,56.25,8.93,69.77,11.33,24,10,1,24,10,1,9,0,Unranked,Unranked,"['lightweight', 'welterweight']",welterweight,1984/07/18,18.03,16.14,47.01,15.39,74.36,80.66,20.17,18.33,34.99,11.13,72.0,5.78,2.12,13.72,65.32,23.46
Seth Baczynski,The Polish Pistola,Orthodox,158,43.56,70.36,19.82,68.9,54.33,14.73,65.12,13.13,20,14,0,20,14,0,11,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1981/10/26,31.92,38.64,31.0,15.39,65.38,74.79,10.81,21.29,16.01,15.78,47.99,0.0,16.96,27.44,100.0,30.3
Andre Fialho,,Orthodox,159,43.55,73.24,36.51,58.28,38.53,5.98,93.02,2.03,16,8,0,16,8,0,7,0,Unranked,Unranked,['welterweight'],welterweight,1994/04/07,34.2,15.99,41.01,15.39,57.69,49.74,3.04,0.6,100.0,1.55,65.99,0.0,0.0,0.0,100.0,0.0
Jason High,The Kansas City Bandit,Southpaw,160,43.51,64.85,38.92,72.73,46.97,5.89,58.14,20.97,21,6,0,21,6,0,5,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1981/10/12,13.27,5.82,42.01,0.0,61.54,87.48,28.68,5.92,62.99,11.45,36.99,23.07,59.39,13.72,82.66,15.56
Paul Taylor,Relentless,Orthodox,161,43.43,83.1,15.42,57.75,60.58,11.79,58.14,11.1,11,6,1,11,6,1,9,0,Unranked,Unranked,"['lightweight', 'welterweight']",welterweight,1979/12/15,46.01,31.85,47.01,30.78,70.5,64.12,3.29,4.73,24.99,10.92,56.01,0.0,10.62,0.0,82.66,41.98
Albert Tumenov,Einstein,Orthodox,162,43.3,81.24,9.2,53.41,66.32,14.6,65.12,2.33,18,4,0,18,4,0,8,0,Unranked,13.0,['welterweight'],welterweight,1991/12/26,38.97,33.2,42.01,38.47,74.36,73.19,2.43,2.96,20.0,2.03,75.0,0.0,0.0,0.0,65.32,47.22
Preston Parsons,Pressure,Orthodox,162,43.3,74.78,39.6,70.06,50.49,5.93,23.26,24.66,11,6,0,11,6,0,6,0,Unranked,Unranked,['welterweight'],welterweight,1995/07/15,36.68,17.28,51.01,0.0,69.22,73.91,42.03,24.25,36.01,16.16,71.0,28.85,48.78,0.0,100.0,14.81
Sheldon Westcott,,Southpaw,164,43.26,65.93,34.72,58.28,39.5,9.39,100.0,35.81,10,3,1,10,3,1,3,0,Unranked,Unranked,"['welterweight', 'tuf nations canada vs. australia middleweight tournament']",welterweight,1984/08/20,23.42,2.45,40.0,0.0,47.43,70.06,39.24,9.46,37.01,11.73,14.0,0.0,0.0,0.0,100.0,14.81
Simeon Thoresen,The Grin,Orthodox,165,43.15,70.85,21.92,70.35,51.52,2.95,93.02,16.09,17,6,1,17,6,1,3,0,Unranked,Unranked,['welterweight'],welterweight,1984/03/14,39.9,2.95,43.0,0.0,82.05,69.1,13.62,2.96,40.0,5.28,50.0,17.31,36.06,13.72,100.0,14.81
Kevin Jousset,Air,Orthodox,166,43.06,82.13,18.32,63.8,58.88,5.85,58.14,4.06,10,4,0,10,4,0,4,0,Unranked,Unranked,['welterweight'],welterweight,1993/05/02,68.5,21.89,51.01,0.0,64.1,47.9,8.38,2.96,40.0,1.78,100.0,5.78,6.37,13.72,100.0,36.11
Roman Mitichyan,,Orthodox,167,43.03,50.97,44.1,69.92,43.97,2.91,93.02,2.73,8,3,0,8,3,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1978/09/04,2.69,0.65,16.0,0.0,55.13,78.33,23.45,0.6,100.0,0.6,25.0,5.78,40.29,13.72,100.0,16.67
Gilbert Urbina,The RGV Bad Boy,Orthodox,168,42.88,83.02,32.24,58.9,33.49,2.95,93.02,13.29,7,4,0,7,4,0,3,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1996/04/05,58.14,8.6,57.01,7.69,56.4,63.0,36.58,5.33,43.99,4.36,0.0,0.0,16.96,0.0,82.66,0.0
Khaos Williams,The OxFighter,Orthodox,169,42.71,82.57,3.91,55.84,61.0,17.55,69.77,7.78,15,5,0,15,5,0,10,0,Unranked,Unranked,['welterweight'],welterweight,1994/03/30,51.19,32.56,39.0,38.47,51.28,56.74,0.0,1.19,0.0,8.51,50.99,0.0,0.0,0.0,82.66,56.67
Pascal Krauss,Panzer,Orthodox,170,42.49,77.8,29.9,62.91,60.08,5.85,23.26,23.23,11,2,0,11,2,0,4,0,Unranked,Unranked,['welterweight'],welterweight,1987/04/19,56.49,21.96,47.01,0.0,75.63,68.85,18.6,5.92,50.0,10.15,60.01,11.54,19.1,0.0,100.0,36.11
Jesse Lennox,The Ox,Orthodox,171,42.43,64.41,30.5,56.99,53.12,2.95,93.02,10.07,14,4,0,14,4,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1982/03/10,27.88,13.49,32.01,0.0,82.05,74.31,14.83,2.96,65.98,3.3,63.01,0.0,6.37,0.0,82.66,14.81
Jutaro Nakao,,Southpaw,172,42.29,62.74,20.58,58.28,65.21,2.91,93.02,14.42,25,19,4,25,19,4,2,0,Unranked,Unranked,['welterweight'],welterweight,1970/11/30,5.5,1.09,38.01,7.69,56.4,91.5,4.63,0.6,50.0,3.16,56.01,0.0,0.0,0.0,100.0,55.56
James Head,,Orthodox,173,42.27,72.91,38.14,60.24,41.98,5.89,58.14,6.47,9,4,0,9,4,0,5,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1984/02/09,28.51,11.25,48.01,7.69,62.81,75.04,4.99,0.6,100.0,3.53,65.99,0.0,16.96,13.72,65.32,0.0
Steve Bruno,Hollywood,Orthodox,174,42.21,68.15,21.74,64.19,53.62,2.95,93.02,14.84,15,6,0,15,6,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1981/11/03,9.95,2.88,52.0,0.0,46.15,72.87,23.57,11.83,24.99,4.87,46.0,5.78,8.48,13.72,100.0,40.74
Forrest Petz,The Meat Cleaver,Orthodox,175,42.19,70.42,45.63,55.84,51.51,5.98,23.26,12.75,26,10,0,26,10,0,7,0,Unranked,Unranked,['welterweight'],welterweight,1975/09/22,23.52,10.77,29.01,38.47,73.07,82.34,15.8,4.14,100.0,9.74,65.99,0.0,0.0,0.0,82.66,14.29
David Zawada,Sagat,Orthodox,176,42.18,73.54,19.1,68.56,48.05,3.04,93.02,8.54,17,7,0,17,7,0,5,0,Unranked,Unranked,['welterweight'],welterweight,1990/08/01,39.8,25.22,41.01,7.69,70.5,63.56,11.79,7.1,32.99,4.66,57.0,0.0,36.06,13.72,100.0,13.33
Nicholas Musoke,Nico,Orthodox,176,42.18,67.69,23.04,62.82,64.26,8.8,46.51,28.64,13,5,0,13,5,0,6,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1986/04/05,36.89,13.87,35.01,0.0,73.07,69.5,14.1,18.33,19.0,18.76,82.0,0.0,4.25,13.72,100.0,42.59
Shonie Carter,Mr. International,Southpaw,178,42.1,66.62,33.27,58.28,55.65,8.8,46.51,21.83,51,31,7,51,31,7,6,0,Unranked,Unranked,"['welterweight', 'lightweight', 'middleweight']",welterweight,1972/05/03,16.79,7.99,36.0,15.39,60.25,81.38,9.12,8.87,65.98,12.71,75.0,0.0,0.0,0.0,100.0,29.63
Danny Roberts,Hot Chocolate,Southpaw,179,42.05,73.44,12.36,61.58,50.85,20.59,63.13,9.33,18,8,0,18,8,0,14,0,Unranked,Unranked,['welterweight'],welterweight,1987/07/14,32.95,11.75,39.0,23.08,64.1,70.06,2.93,12.42,9.0,14.26,57.0,11.54,4.25,13.72,82.66,22.22
Dhiego Lima,,Orthodox,180,42.02,73.19,24.33,60.52,48.6,18.32,40.7,8.7,17,9,0,17,9,0,11,0,Unranked,Unranked,"['welterweight', 'ultimate fighter 25 welterweight tournament', 'ultimate fighter 19 middleweight tournament']",welterweight,1989/01/31,32.34,30.54,39.0,15.39,74.36,68.85,15.31,13.6,33.99,10.46,72.99,23.07,12.73,0.0,82.66,8.08
Alex Karalexis,The Assassin,Orthodox,181,42.0,67.87,30.27,59.28,45.89,2.95,93.02,9.92,10,6,0,10,6,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1977/09/20,26.64,6.86,42.01,0.0,69.22,80.82,32.81,2.96,44.99,3.25,86.0,0.0,19.1,0.0,82.66,0.0
Brandon Thatch,Rukus,Switch,182,41.96,73.63,30.29,52.4,41.21,5.93,93.02,1.58,11,5,0,11,5,0,6,0,Unranked,Unranked,['welterweight'],welterweight,1985/07/11,27.98,11.47,42.01,23.08,66.66,70.86,16.53,3.56,65.98,1.15,50.0,11.54,14.85,0.0,30.65,0.0
Kevin Burns,The Fire,Orthodox,183,41.87,70.61,19.51,65.72,47.32,5.89,93.02,3.0,12,7,0,12,7,0,5,0,Unranked,Unranked,['welterweight'],welterweight,1980/03/03,28.39,15.06,38.01,15.39,66.66,65.48,3.4,1.19,50.0,1.64,47.0,5.78,16.96,13.72,100.0,15.56
Richard Walsh,Filthy Rich,Orthodox,184,41.69,77.53,30.55,59.63,57.41,5.93,23.26,26.33,9,5,0,9,5,0,6,0,Unranked,Unranked,['welterweight'],welterweight,1988/12/01,39.8,6.8,46.0,23.08,74.36,78.17,18.84,11.83,40.0,17.26,65.99,5.78,4.25,0.0,100.0,27.78
AJ Fletcher,The Ghost,Switch,185,41.52,72.59,23.81,63.66,43.15,2.99,93.02,17.38,10,3,0,10,3,0,4,0,Unranked,Unranked,['welterweight'],welterweight,1997/02/18,34.81,6.25,49.0,0.0,58.97,63.0,18.71,7.1,34.99,7.59,32.99,5.78,19.1,13.72,82.66,13.89
War Machine,,Orthodox,186,41.48,74.44,25.34,55.84,44.98,2.91,93.02,24.65,14,5,0,14,5,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1981/11/30,24.05,0.12,60.01,0.0,55.13,74.56,14.1,1.19,50.0,5.38,39.99,0.0,0.0,0.0,82.66,16.67
Jake Hecht,Hitman,Orthodox,187,41.34,71.23,24.23,55.84,48.73,2.95,93.02,7.12,11,4,0,11,4,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1984/02/09,33.79,2.83,47.01,0.0,71.79,77.84,24.79,4.73,37.01,2.33,39.99,0.0,0.0,0.0,82.66,14.81
Mounir Lazzez,The Sniper,Orthodox,188,41.19,84.88,31.04,55.84,49.5,5.85,23.26,11.24,11,3,0,11,3,0,4,0,Unranked,Unranked,['welterweight'],welterweight,1987/11/16,77.62,10.44,55.0,0.0,67.95,56.49,21.87,4.14,57.01,4.91,71.0,0.0,0.0,0.0,82.66,16.67
Charles Radtke,Chuck Buffalo,Orthodox,189,41.16,75.66,10.52,58.28,60.24,8.76,69.77,13.9,10,5,0,10,5,0,5,0,Unranked,Unranked,['welterweight'],welterweight,1990/07/09,32.24,9.13,49.0,15.39,66.66,70.61,5.95,4.73,11.99,7.59,100.0,0.0,0.0,0.0,100.0,33.33
Tarec Saffiedine,Sponge,Switch,190,41.06,78.96,20.24,59.25,60.09,10.23,23.26,12.13,16,7,0,16,7,0,6,0,Unranked,7.0,['welterweight'],welterweight,1986/09/06,41.98,13.09,47.01,23.08,79.48,75.44,6.33,7.1,36.01,9.71,83.99,5.78,2.12,0.0,100.0,27.78
Nick Thompson,The Goat,Orthodox,191,41.02,65.73,42.19,70.01,47.44,2.91,23.26,24.93,38,14,1,38,14,1,2,0,Unranked,Unranked,['welterweight'],welterweight,1981/06/23,19.38,0.38,42.01,0.0,62.81,85.56,12.88,1.19,100.0,5.45,35.01,17.31,55.14,0.0,100.0,16.67
Sean Pierson,The Punisher,Southpaw,192,41.0,72.83,13.68,59.8,71.72,11.66,23.26,16.15,14,6,0,14,6,0,6,0,Unranked,Unranked,['welterweight'],welterweight,1976/03/10,39.8,27.01,39.0,7.69,82.05,70.06,4.74,6.5,18.01,10.59,65.99,0.0,8.48,0.0,100.0,57.41
Justin Edwards,Fast Eddy,Orthodox,193,40.87,71.09,27.86,64.64,45.33,5.98,58.14,15.2,9,5,0,9,5,0,7,0,Unranked,Unranked,"['welterweight', 'lightweight']",welterweight,1983/01/26,27.78,22.17,42.01,7.69,65.38,73.34,26.0,24.25,26.01,11.63,27.01,11.54,21.21,13.72,82.66,14.29
Yoshiyuki Yoshida,Zenko,Southpaw,194,40.55,60.9,19.23,78.94,40.51,5.89,93.02,9.22,18,9,0,18,9,0,5,0,Unranked,Unranked,['welterweight'],welterweight,1974/05/10,8.81,0.98,36.0,0.0,46.15,70.54,17.14,4.14,28.01,5.03,25.0,23.07,59.39,27.44,100.0,15.56
Brian Melancon,,Orthodox,195,40.37,75.91,44.8,0.0,53.9,2.91,93.02,5.68,7,3,0,7,3,0,2,0,Unranked,Unranked,['welterweight'],welterweight,1982/05/28,43.31,3.43,49.0,7.69,82.05,70.79,24.55,0.6,100.0,1.24,65.99,0.0,,0.0,82.66,16.67
Ben Alloway,Blanco,Orthodox,196,40.32,69.09,21.04,55.84,49.07,2.95,93.02,4.39,18,8,0,18,8,0,3,0,Unranked,Unranked,['welterweight'],welterweight,1981/02/19,13.27,0.5,49.0,7.69,75.63,84.75,7.54,1.19,50.0,1.45,25.99,0.0,0.0,0.0,82.66,14.81
Zak Ottow,The Barbarian,Orthodox,197,40.31,70.42,19.75,59.8,56.0,11.75,40.7,9.47,17,7,0,17,7,0,8,0,Unranked,Unranked,['welterweight'],welterweight,1986/12/22,27.25,26.08,36.0,15.39,74.36,78.09,11.79,10.06,29.0,8.28,57.0,0.0,8.48,0.0,100.0,26.39
Luan Chagas,Tarzan,Orthodox,198,40.25,80.96,8.68,61.37,47.9,2.99,93.02,12.1,15,3,1,15,3,1,4,0,Unranked,Unranked,['welterweight'],welterweight,1993/06/17,43.12,13.75,47.01,30.78,79.48,74.4,3.9,4.73,11.99,5.28,84.98,5.78,6.37,13.72,82.66,0.0
Gil Castillo,,Southpaw,199,40.22,64.23,41.38,58.28,46.02,9.39,23.26,38.74,8,5,0,8,5,0,3,0,Unranked,Unranked,"['welterweight', 'middleweight']",welterweight,1965/10/21,6.22,1.46,45.01,0.0,56.4,82.18,40.46,13.02,44.99,18.33,50.0,0.0,0.0,0.0,100.0,14.81
