name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Jon Jones,Bones,Orthodox,1,92.35,91.19,85.9,98.1,97.27,100.0,68.29,29.4,28,1,0,28,1,0,24,16,1.0,0.0,"['heavyweight', 'light heavyweight', 'interim light heavyweight']",light heavyweight,1987/07/19,40.16,37.15,58.0,42.85,69.56,81.54,17.68,75.4,45.0,78.6,95.0,100.0,4.71,85.88,100.0,100.0
Daniel Cormier,DC,Orthodox,2,80.93,82.72,67.64,84.48,82.01,91.77,74.63,35.67,22,3,0,22,3,0,15,6,1.0,0.0,"['heavyweight', 'light heavyweight']",light heavyweight,1979/03/20,38.96,50.63,52.0,14.28,58.7,75.94,17.13,38.46,44.01,58.46,80.01,45.45,3.77,57.26,100.0,77.03
Glover Teixeira,,Orthodox,3,80.88,87.19,79.45,100.0,71.87,71.28,86.92,32.59,33,9,0,33,9,0,23,1,8.0,0.0,['light heavyweight'],light heavyweight,1979/10/28,34.19,83.99,48.99,35.72,55.43,63.48,19.75,82.31,32.99,73.13,60.01,100.0,8.48,100.0,80.0,62.8
Tito Ortiz,The People's Champ,Orthodox,4,75.12,76.74,100.0,72.78,66.42,56.91,76.74,48.42,19,12,1,19,12,1,27,6,Unranked,Unranked,"['light heavyweight', 'middleweight', 'lightweight', '13 lightweight tournament']",light heavyweight,1975/01/23,23.74,55.39,46.0,14.28,65.22,76.26,23.11,100.0,35.01,100.0,54.0,36.36,5.64,28.62,80.0,43.21
Ryan Bader,Darth,Orthodox,5,74.88,83.26,88.61,66.29,79.91,62.78,51.16,41.5,23,5,0,23,5,0,20,1,Unranked,3.0,"['light heavyweight', 'ultimate fighter 8 light heavyweight tournament']",light heavyweight,1983/06/07,25.85,43.55,43.0,50.0,77.17,88.53,31.54,80.0,44.01,71.16,80.01,45.45,3.77,14.3,60.01,58.33
Rashad Evans,Suga,Orthodox,6,72.78,74.03,91.75,62.91,74.62,61.15,60.13,37.64,19,8,1,19,8,1,23,2,Unranked,2.0,"['light heavyweight', 'middleweight', 'ultimate fighter 2 heavyweight tournament']",light heavyweight,1979/09/25,19.61,38.5,37.0,28.57,68.49,80.06,27.89,96.16,44.01,74.99,73.0,0.0,0.0,0.0,100.0,55.08
Magomed Ankalaev,,Orthodox,7,71.98,90.64,46.34,60.04,86.54,79.67,65.12,35.96,21,1,1,21,1,1,15,1,5.0,0.0,['light heavyweight'],light heavyweight,1992/06/02,33.56,69.73,52.0,50.0,61.95,79.72,7.5,33.84,22.0,48.06,87.01,0.0,0.0,0.0,80.0,82.97
Lyoto Machida,The Dragon,Southpaw,8,71.81,97.18,61.45,68.0,74.38,63.67,65.12,17.17,24,8,0,24,8,0,24,2,Unranked,1.0,"['middleweight', 'light heavyweight']",light heavyweight,1978/05/30,23.74,25.22,52.99,100.0,66.31,87.05,11.32,16.92,64.99,41.56,75.01,63.64,3.77,14.3,60.01,54.17
Corey Anderson,Overtime,Orthodox,9,71.2,80.08,93.39,62.91,71.83,54.74,44.19,52.53,14,5,0,14,5,0,15,1,Unranked,4.0,"['light heavyweight', 'ultimate fighter 19 light heavyweight tournament']",light heavyweight,1989/09/22,40.61,69.06,46.0,7.15,64.13,81.7,45.76,81.55,50.0,62.26,83.0,0.0,0.0,0.0,100.0,49.63
Alex Pereira,Poatan,Orthodox,10,70.34,95.7,25.0,63.24,80.98,85.91,84.5,1.84,12,3,0,12,3,0,11,5,2.0,0.0,"['light heavyweight', 'middleweight']",light heavyweight,1987/07/07,45.84,33.96,62.0,50.0,57.61,71.15,1.03,1.53,50.0,2.19,78.0,0.0,1.89,0.0,100.0,76.77
Jan Blachowicz,,Orthodox,11,70.01,88.38,52.06,74.0,70.16,70.16,70.93,18.2,29,11,1,29,11,1,21,2,6.0,0.0,['light heavyweight'],light heavyweight,1983/02/24,31.53,87.87,48.99,42.85,56.52,75.03,9.63,30.0,48.01,36.27,68.99,54.55,2.82,28.62,80.0,54.5
Mauricio Rua,Shogun,Orthodox,12,67.33,98.01,71.27,61.77,56.36,46.21,80.98,25.18,27,14,1,27,14,1,24,1,Unranked,4.0,['light heavyweight'],light heavyweight,1981/11/25,32.73,24.15,50.0,100.0,58.7,77.0,18.82,48.47,48.01,57.16,49.0,36.36,6.6,0.0,60.01,25.92
Phil Davis,Mr. Wonderful,Orthodox,13,66.55,68.76,71.76,80.65,89.27,38.98,46.51,51.23,17,4,0,17,4,0,13,0,Unranked,3.0,['light heavyweight'],light heavyweight,1984/09/25,26.13,52.56,34.0,0.0,78.26,89.04,27.99,66.92,37.99,52.98,72.02,45.45,5.64,42.94,100.0,79.49
Chuck Liddell,The Iceman,Orthodox,14,66.29,90.64,46.76,60.04,71.76,62.73,73.84,8.27,21,8,0,21,8,0,23,5,Unranked,Unranked,"['light heavyweight', 'middleweight', 'interim light heavyweight']",light heavyweight,1969/12/17,27.22,30.94,35.0,100.0,60.88,77.65,4.12,6.15,74.99,16.48,80.99,0.0,0.0,0.0,80.0,52.66
Jiri Prochazka,,Orthodox,15,63.74,90.04,36.71,67.4,64.32,55.1,100.0,14.03,31,5,1,31,5,1,7,1,9.0,0.0,['light heavyweight'],light heavyweight,1992/10/14,52.61,42.58,55.0,28.57,46.73,53.02,5.62,3.84,60.0,10.26,68.0,0.0,1.89,14.3,100.0,52.38
Nikita Krylov,The Miner,Orthodox,16,63.18,88.62,60.44,78.0,59.29,34.06,80.34,32.92,30,10,0,30,10,0,19,0,Unranked,5.0,"['light heavyweight', 'catch weight', 'heavyweight']",light heavyweight,1992/03/07,39.69,51.11,54.0,35.72,47.82,79.47,20.96,38.46,37.99,47.32,53.01,36.36,13.17,71.58,20.0,38.01
Alexander Gustafsson,The Mauler,Orthodox,17,61.88,91.13,46.96,65.01,61.51,45.84,79.07,16.63,18,8,0,18,8,0,18,0,13.0,1.0,"['light heavyweight', 'heavyweight']",light heavyweight,1987/01/15,36.93,95.34,40.0,64.28,55.43,70.91,14.32,36.92,39.01,28.51,83.0,18.18,3.77,28.62,40.01,34.57
Ilir Latifi,The Sledgehammer,Orthodox,18,60.86,76.95,56.51,71.72,70.32,37.5,62.01,34.43,17,9,0,17,9,0,16,0,Unranked,3.0,"['heavyweight', 'light heavyweight']",light heavyweight,1982/07/28,18.79,33.55,45.0,28.57,60.88,75.85,19.75,45.38,35.01,41.66,100.0,0.0,2.82,28.62,100.0,46.53
Quinton Jackson,Rampage,Orthodox,18,60.86,88.95,47.15,60.21,74.22,44.67,49.42,18.09,37,12,0,37,12,0,13,2,Unranked,Unranked,"['catch weight', 'light heavyweight']",light heavyweight,1978/06/20,29.79,17.66,54.0,57.15,59.79,79.3,14.24,15.39,55.99,21.44,73.0,0.0,0.93,0.0,80.0,59.83
Carlos Ulberg,Black Jag,Orthodox,20,60.58,94.9,32.66,68.24,82.53,35.95,66.86,4.74,13,1,0,13,1,0,9,0,Unranked,3.0,['light heavyweight'],light heavyweight,1990/11/07,62.05,58.09,55.0,35.72,55.43,65.29,5.43,3.84,60.0,3.22,85.0,9.09,1.89,14.3,100.0,81.48
Stephan Bonnar,The American Psycho,Orthodox,21,60.26,74.78,60.63,79.74,66.57,29.8,65.12,48.76,15,9,0,15,9,0,15,0,Unranked,Unranked,"['light heavyweight', 'ultimate fighter 1 light heavyweight tournament']",light heavyweight,1977/04/04,25.31,73.04,38.0,14.28,56.52,75.18,12.36,31.53,40.0,55.32,60.01,72.73,9.42,28.62,100.0,48.14
Ovince Saint Preux,,Southpaw,22,60.13,85.3,43.78,77.35,60.03,39.01,81.4,11.66,27,18,0,27,18,0,28,0,Unranked,5.0,"['light heavyweight', 'heavyweight', 'interim light heavyweight']",light heavyweight,1983/04/08,27.78,66.74,46.99,42.85,51.09,72.56,10.2,40.76,36.0,27.64,67.02,45.45,4.71,71.58,20.0,36.51
Forrest Griffin,,Orthodox,23,59.68,73.98,42.15,79.24,69.95,50.46,44.19,17.9,19,7,0,19,7,0,15,2,Unranked,Unranked,"['light heavyweight', 'ultimate fighter 1 light heavyweight tournament']",light heavyweight,1979/03/16,40.16,42.29,36.0,7.15,66.31,76.83,9.82,17.69,48.01,22.12,56.99,72.73,6.6,28.62,100.0,49.63
Dominick Reyes,The Devastator,Southpaw,24,59.35,95.26,19.47,68.41,70.28,47.53,84.5,6.45,15,4,0,15,4,0,13,0,15.0,1.0,['light heavyweight'],light heavyweight,1989/12/26,51.14,61.59,54.0,50.0,54.34,70.82,2.91,5.37,28.0,7.65,82.01,9.09,2.82,14.3,100.0,54.7
Matt Hamill,The Hammer,Orthodox,25,59.28,77.12,59.62,62.91,76.64,29.09,55.81,29.56,12,8,0,12,8,0,15,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1976/10/05,33.82,75.75,42.0,7.15,66.31,68.67,28.08,70.0,34.01,33.56,91.02,0.0,0.0,0.0,100.0,60.0
Renato Sobral,Babalu,Orthodox,26,59.27,69.14,55.07,93.29,66.42,23.89,76.74,47.72,37,11,0,37,11,0,10,0,Unranked,Unranked,"['light heavyweight', 'heavyweight']",light heavyweight,1975/09/07,20.44,5.05,45.0,0.0,61.95,87.39,23.22,18.45,41.99,38.51,65.01,100.0,24.48,57.26,100.0,41.11
Johnny Walker,,Orthodox,27,58.96,85.15,51.83,71.13,59.9,29.05,83.06,5.17,21,9,0,21,9,0,14,0,Unranked,5.0,['light heavyweight'],light heavyweight,1992/03/30,35.47,44.81,52.99,28.57,47.82,74.29,4.22,1.53,100.0,6.27,56.99,27.27,8.48,14.3,100.0,39.68
Mike Nickels,,Orthodox,28,58.57,76.8,86.68,69.71,52.6,2.9,93.02,20.29,9,5,0,9,5,0,2,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1971/12/13,40.7,0.87,52.0,0.0,69.56,90.85,100.0,3.84,80.01,3.08,0.0,9.09,26.36,14.3,80.0,16.67
Anthony Smith,Lionheart,Orthodox,29,58.08,88.3,25.16,84.39,56.03,42.48,89.27,6.79,38,22,0,38,22,0,25,0,Unranked,2.0,"['light heavyweight', 'middleweight']",light heavyweight,1988/07/26,29.25,69.64,48.99,50.0,47.82,58.45,4.12,26.93,22.0,15.24,50.02,27.27,5.64,71.58,80.0,35.56
Misha Cirkunov,,Orthodox,30,57.57,75.52,51.08,88.8,54.81,21.88,93.02,16.49,15,9,0,15,9,0,13,0,Unranked,7.0,"['light heavyweight', 'middleweight']",light heavyweight,1987/02/27,35.38,7.75,50.99,0.0,61.95,74.78,38.85,33.08,39.01,16.22,75.99,54.55,16.01,71.58,80.0,16.24
Thiago Silva,,Orthodox,31,57.28,83.01,38.38,66.64,82.92,20.42,83.06,20.61,19,6,0,19,6,0,12,0,Unranked,12.0,['light heavyweight'],light heavyweight,1982/11/12,35.94,29.3,50.0,28.57,72.83,78.98,9.63,9.99,46.99,18.72,70.01,27.27,6.6,0.0,100.0,71.3
Abdul-Kerim Edilov,,Orthodox,32,56.81,94.23,66.88,0.0,100.0,2.85,93.02,67.83,17,4,0,17,4,0,1,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1991/11/25,93.68,12.13,61.0,0.0,100.0,98.92,37.25,1.53,100.0,5.13,0.0,0.0,,0.0,100.0,100.0
Volkan Oezdemir,No Time,Orthodox,33,56.79,89.35,26.54,65.22,65.82,42.62,73.84,12.62,20,8,0,20,8,0,15,0,Unranked,2.0,['light heavyweight'],light heavyweight,1989/09/19,45.37,56.35,48.0,42.85,59.79,65.21,4.69,13.08,28.99,15.6,80.01,9.09,0.93,14.3,80.0,42.97
Azamat Murzakanov,The Professional,Southpaw,34,56.53,89.87,14.04,62.91,94.93,29.37,79.07,14.18,15,0,0,15,0,0,5,0,Unranked,10.0,['light heavyweight'],light heavyweight,1989/04/12,45.18,29.3,57.0,35.72,66.31,76.42,5.43,9.24,14.99,5.38,83.0,0.0,0.0,0.0,100.0,100.0
Wilson Gouveia,,Orthodox,35,56.03,76.58,39.23,90.9,63.58,17.48,93.02,9.61,14,8,0,14,8,0,10,0,Unranked,Unranked,"['middleweight', 'light heavyweight', 'catch weight']",light heavyweight,1978/10/03,27.69,34.15,39.0,28.57,60.88,66.54,8.43,4.62,65.99,7.27,56.99,81.82,20.72,57.26,100.0,41.11
Jimmy Crute,,Orthodox,36,55.73,83.9,59.69,75.02,47.99,11.79,93.02,32.81,12,4,2,12,4,2,10,0,Unranked,12.0,['light heavyweight'],light heavyweight,1996/03/04,40.06,6.79,52.99,28.57,45.66,70.08,36.13,27.69,51.99,24.82,58.01,72.73,15.06,28.62,60.01,15.56
Vladimir Matyushenko,The Janitor,Orthodox,37,55.69,70.28,59.98,61.06,65.51,26.83,60.13,33.97,27,8,0,27,8,0,12,0,Unranked,Unranked,"['light heavyweight', 'heavyweight']",light heavyweight,1971/01/04,17.42,16.11,44.0,7.15,64.13,86.65,30.42,36.15,46.0,32.56,70.01,9.09,0.93,0.0,80.0,37.03
Patrick Cummins,Durkin,Orthodox,38,55.64,79.07,74.41,61.06,50.17,21.88,46.51,44.55,10,7,0,10,7,0,13,0,Unranked,9.0,['light heavyweight'],light heavyweight,1980/11/16,39.05,57.22,50.0,0.0,59.79,72.39,42.02,65.39,41.0,43.82,27.98,9.09,0.93,0.0,80.0,16.24
Alonzo Menifield,Atomic,Orthodox,39,55.52,85.3,35.6,72.4,68.61,27.35,65.12,25.46,17,5,1,17,5,1,16,0,Unranked,11.0,['light heavyweight'],light heavyweight,1987/10/18,34.74,24.25,52.99,35.72,54.34,69.01,4.69,10.77,31.0,30.82,78.0,9.09,1.89,28.62,100.0,52.09
Vitor Petrino,,Orthodox,40,55.49,71.66,58.74,74.3,68.13,14.5,65.12,46.6,12,2,0,12,2,0,7,0,Unranked,15.0,"['heavyweight', 'light heavyweight']",light heavyweight,1997/08/28,24.93,2.15,45.0,7.15,51.09,78.56,30.42,22.31,58.01,24.68,71.0,45.45,9.42,28.62,80.0,52.38
Brandon Vera,The Truth,Orthodox,41,55.43,89.04,43.39,68.24,63.68,22.01,66.86,19.71,15,7,0,15,7,0,16,0,Unranked,Unranked,"['light heavyweight', 'heavyweight']",light heavyweight,1977/10/10,27.78,38.79,56.0,50.0,56.52,76.83,6.55,11.54,53.01,24.85,58.99,9.09,1.89,14.3,100.0,41.67
Jordan Johnson,,Orthodox,42,55.17,73.14,48.79,69.06,93.95,11.53,40.7,68.6,10,0,0,10,0,0,4,0,Unranked,15.0,"['light heavyweight', 'middleweight']",light heavyweight,1988/11/18,31.63,11.84,46.99,0.0,57.61,78.24,30.42,20.0,41.99,20.75,100.0,0.0,11.3,14.3,100.0,100.0
Ion Cutelaba,The Hulk,Southpaw,43,55.0,80.7,67.02,56.64,53.08,18.76,66.86,21.68,19,11,1,19,11,1,19,0,Unranked,15.0,['light heavyweight'],light heavyweight,1993/12/14,39.05,80.02,43.0,14.28,51.09,72.47,35.28,60.77,49.01,31.16,75.01,9.09,0.93,14.3,20.0,19.88
Paul Craig,Bearjew,Orthodox,44,54.67,74.42,37.57,89.58,52.76,24.32,93.02,13.15,17,9,1,17,9,1,20,0,Unranked,8.0,"['light heavyweight', 'middleweight']",light heavyweight,1987/11/27,23.28,52.66,45.0,7.15,46.73,75.27,13.75,63.85,19.0,20.56,34.99,54.55,13.17,85.88,60.01,28.33
Jamahal Hill,Sweet Dreams,Southpaw,45,54.15,92.21,3.21,62.91,63.58,53.85,76.74,5.26,12,4,0,12,4,0,11,1,13.0,0.0,['light heavyweight'],light heavyweight,1991/05/19,56.73,89.03,50.99,28.57,47.82,66.79,0.0,0.0,0.0,5.71,73.0,0.0,0.0,0.0,100.0,46.47
Kennedy Nzechukwu,African Savage,Southpaw,46,53.5,84.5,35.24,63.38,62.58,23.35,84.3,17.94,14,6,0,14,6,0,14,0,Unranked,14.0,"['heavyweight', 'light heavyweight']",light heavyweight,1992/06/13,48.86,56.35,46.0,21.43,55.43,59.69,5.15,8.46,45.0,19.0,80.01,18.18,1.89,14.3,60.01,39.68
Rob MacDonald,Maximus,Orthodox,47,53.0,70.1,71.07,72.89,45.08,2.94,93.02,12.84,5,4,0,5,4,0,3,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1978/09/05,16.5,1.26,50.0,0.0,50.0,83.18,67.29,3.84,80.01,2.92,80.01,27.27,50.84,14.3,60.01,0.0
Ryan Spann,Superman,Orthodox,48,52.64,79.43,31.77,76.43,55.85,27.62,75.58,15.16,22,11,0,22,11,0,14,0,Unranked,8.0,"['light heavyweight', 'heavyweight', 'catch weight']",light heavyweight,1991/08/24,29.34,47.73,39.0,35.72,46.73,65.29,10.94,16.92,31.0,16.83,51.99,45.45,14.13,42.94,60.01,34.12
Michal Oleksiejczuk,Hussar,Southpaw,49,52.61,96.79,32.07,48.59,61.5,22.01,84.3,8.13,20,9,0,20,9,0,16,0,Unranked,Unranked,"['light heavyweight', 'middleweight']",light heavyweight,1995/02/22,48.31,91.76,50.99,57.15,64.13,62.82,9.82,12.3,42.99,9.84,48.01,0.0,0.0,0.0,0.0,36.8
Devin Clark,Brown Bear,Orthodox,50,52.43,82.86,66.52,52.48,51.35,20.79,31.98,41.54,14,9,0,14,9,0,17,0,Unranked,Unranked,"['light heavyweight', 'heavyweight', 'middleweight']",light heavyweight,1990/04/12,27.78,56.74,54.0,21.43,47.82,73.3,20.3,65.39,32.0,55.52,58.01,9.09,0.93,0.0,20.0,20.91
Khalil Rountree Jr.,,Southpaw,51,52.41,98.93,1.64,61.06,65.54,40.78,79.07,2.11,15,6,0,15,6,0,17,0,Unranked,4.0,"['light heavyweight', 'ultimate fighter 23 light heavyweight tournament']",light heavyweight,1990/02/26,34.74,100.0,40.0,100.0,53.27,65.06,0.0,0.0,0.0,2.94,58.01,9.09,0.93,0.0,80.0,50.32
Tyson Pedro,,Orthodox,52,52.29,85.47,24.74,70.54,66.25,17.52,93.02,12.54,10,5,0,10,5,0,11,0,Unranked,12.0,['light heavyweight'],light heavyweight,1991/09/17,26.58,17.17,59.0,35.72,60.88,80.29,7.12,9.99,30.01,10.44,50.02,9.09,7.53,28.62,80.0,45.46
Wanderlei Silva,The Axe Murderer,Orthodox,53,52.26,84.65,31.64,64.76,60.96,21.12,86.05,4.21,35,13,1,35,13,1,12,0,Unranked,Unranked,"['light heavyweight', 'catch weight', 'middleweight']",light heavyweight,1976/07/03,25.57,35.8,40.0,64.28,65.22,81.94,9.08,3.84,53.01,4.03,62.02,9.09,5.64,0.0,100.0,28.7
Tomasz Drwal,Gorilla,Orthodox,54,51.78,70.57,49.71,65.72,61.99,8.76,93.02,17.18,21,5,1,21,5,1,6,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",light heavyweight,1982/01/22,30.16,12.51,38.0,7.15,61.95,81.37,33.23,11.54,60.0,7.79,82.01,9.09,3.77,14.3,80.0,29.63
Cyrille Diabate,The Snake,Southpaw,55,51.43,90.34,49.35,59.66,55.07,11.7,58.14,15.19,19,10,1,19,10,1,8,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1973/10/06,37.21,22.61,71.0,21.43,65.22,85.32,10.94,4.62,82.99,9.19,53.01,9.09,1.89,14.3,40.01,16.67
Dustin Jacoby,The Hanyak,Orthodox,56,51.36,89.57,21.37,60.04,69.0,24.68,69.77,9.48,21,9,1,21,9,1,16,0,Unranked,13.0,"['light heavyweight', 'middleweight']",light heavyweight,1988/04/04,49.23,51.98,46.99,42.85,61.95,66.86,3.09,11.54,25.01,11.47,62.02,0.0,0.0,0.0,80.0,51.39
Zhang Mingyang,Mountain Tiger,Orthodox,57,50.71,100.0,0.82,62.91,88.55,8.63,93.02,6.49,19,6,0,19,6,0,3,0,Unranked,13.0,['light heavyweight'],light heavyweight,1998/08/16,100.0,7.85,64.0,14.28,57.61,62.5,0.0,0.0,0.0,1.47,50.02,0.0,0.0,0.0,100.0,100.0
Krzysztof Soszynski,The Polish Experiment,Open Stance,58,50.49,71.93,26.41,78.03,71.47,17.44,69.77,29.19,26,12,1,26,12,1,9,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1977/08/02,30.89,24.54,39.0,7.15,63.04,74.2,4.88,8.46,25.01,19.88,71.0,54.55,9.42,28.62,100.0,53.09
Oumar Sy,,Orthodox,59,50.44,74.78,32.62,68.59,86.36,5.78,58.14,44.06,11,1,0,11,1,0,3,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1995/11/21,33.73,9.32,50.0,0.0,76.1,85.08,20.79,11.54,32.99,10.0,100.0,9.09,3.77,14.3,100.0,70.37
Fabio Maldonado,Caipira de Aco,Orthodox,60,50.14,85.5,37.76,66.47,61.08,14.67,51.16,17.48,23,11,0,23,11,0,11,0,Unranked,12.0,"['light heavyweight', 'catch weight', 'heavyweight']",light heavyweight,1980/03/17,48.48,42.49,58.0,7.15,57.61,64.47,4.12,5.37,57.01,15.43,61.0,27.27,5.64,0.0,100.0,37.38
Da Woon Jung,Sseda,Orthodox,61,49.96,75.72,42.28,65.39,59.17,11.74,75.58,28.42,15,6,1,15,6,1,9,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1993/12/07,29.7,31.52,40.0,21.43,53.27,65.13,14.89,16.14,46.99,19.35,75.01,9.09,1.89,14.3,80.0,33.33
Rogerio Nogueira,Minotouro,Southpaw,62,49.8,75.61,26.6,64.24,63.04,26.16,69.77,5.79,23,10,0,23,10,0,13,0,Unranked,5.0,['light heavyweight'],light heavyweight,1976/06/02,22.27,67.42,35.0,28.57,64.13,80.71,6.0,0.76,44.01,5.99,62.02,0.0,7.53,0.0,100.0,34.19
Rodolfo Bellato,Trator,Orthodox,62,49.8,84.71,25.29,63.41,75.47,2.94,93.02,17.28,12,2,1,12,2,1,3,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1996/02/05,53.53,15.63,61.0,0.0,48.91,50.54,11.79,5.37,36.0,3.92,100.0,0.0,2.82,0.0,100.0,70.37
Modestas Bukauskas,The Baltic Gladiator,Switch,64,49.53,73.0,37.04,68.24,63.61,17.48,58.14,11.48,18,6,0,18,6,0,10,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1994/02/10,29.88,24.93,42.0,7.15,55.43,66.45,2.91,2.31,65.99,8.69,77.01,9.09,1.89,14.3,100.0,41.11
Jimi Manuwa,Poster Boy,Orthodox,65,49.51,81.21,20.32,63.57,54.32,30.39,81.4,14.16,17,6,0,17,6,0,12,0,Unranked,2.0,['light heavyweight'],light heavyweight,1980/02/18,31.44,16.21,54.0,21.43,53.27,67.28,4.96,12.3,18.0,13.57,70.01,0.0,3.77,0.0,100.0,23.14
Darko Stosic,,Orthodox,66,49.44,70.21,46.2,62.91,62.74,2.98,93.02,30.23,13,4,0,13,4,0,4,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1992/02/09,23.92,8.55,45.0,0.0,63.04,66.7,32.01,16.92,50.0,9.14,83.0,0.0,0.0,0.0,100.0,33.33
James Te Huna,,Orthodox,67,49.09,78.86,45.32,55.51,55.19,14.63,65.12,27.16,16,9,0,16,9,0,10,0,Unranked,13.0,"['light heavyweight', 'middleweight']",light heavyweight,1981/09/29,37.03,3.31,50.99,14.28,67.4,75.35,25.73,22.31,37.0,21.93,58.01,9.09,1.89,0.0,40.01,16.67
Anthony Perosh,The Hippo,Orthodox,68,49.03,72.79,32.46,78.05,49.4,14.71,93.02,15.95,15,10,0,15,10,0,12,0,Unranked,Unranked,"['light heavyweight', 'heavyweight']",light heavyweight,1972/10/05,20.81,24.25,43.0,14.28,57.61,68.92,18.99,30.77,22.0,14.48,32.98,9.09,10.35,42.94,100.0,15.74
Jonathan Wilson,Johnny Bravo,Southpaw,69,49.02,75.28,49.05,62.91,51.83,2.98,93.02,7.22,7,3,0,7,3,0,4,0,Unranked,Unranked,"['light heavyweight', 'middleweight']",light heavyweight,1987/07/17,26.77,6.59,48.0,14.28,60.88,53.44,3.46,0.76,100.0,2.19,80.01,0.0,0.0,0.0,100.0,13.89
Jason Lambert,The Punisher,Orthodox,69,49.02,82.06,32.2,69.91,49.93,11.7,93.02,24.13,26,13,0,26,13,0,8,0,Unranked,Unranked,"['light heavyweight', 'middleweight']",light heavyweight,1975/06/03,29.43,9.9,58.0,21.43,54.34,84.83,12.63,8.46,36.0,14.61,27.98,18.18,22.59,14.3,80.0,16.67
Philipe Lins,Monstro,Orthodox,71,48.3,77.88,35.47,62.91,71.67,11.61,40.7,40.13,18,5,0,18,5,0,6,0,Unranked,Unranked,"['light heavyweight', 'heavyweight']",light heavyweight,1985/08/17,34.83,35.7,48.99,7.15,50.0,70.41,15.44,16.14,32.99,18.21,100.0,0.0,0.0,0.0,100.0,57.41
Eric Schafer,Red,Orthodox,72,47.93,64.85,37.76,78.5,51.55,8.89,93.02,25.93,14,8,2,14,8,2,9,0,Unranked,Unranked,"['light heavyweight', 'middleweight']",light heavyweight,1977/09/20,17.32,24.25,34.0,0.0,60.88,72.14,16.94,19.23,36.0,17.65,50.02,45.45,16.95,28.62,100.0,14.81
Francimar Barroso,Bodao,Orthodox,73,47.66,74.8,41.72,60.04,72.21,11.74,23.26,30.67,19,7,0,19,7,0,9,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1980/02/28,25.39,28.04,52.0,0.0,64.13,74.69,20.79,53.84,23.99,20.89,83.0,0.0,0.0,0.0,80.0,51.86
Kyle Kingsbury,Kingsbu,Orthodox,74,47.29,72.88,47.48,60.04,58.27,11.74,40.7,29.6,11,6,0,11,6,0,9,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1982/03/22,27.22,47.05,40.0,7.15,55.43,68.59,24.72,33.08,41.0,20.16,51.99,0.0,0.0,0.0,80.0,33.33
Goran Reljic,,Southpaw,75,47.28,66.89,40.22,64.73,60.08,2.98,93.02,47.9,15,8,0,15,8,0,4,0,Unranked,Unranked,"['light heavyweight', 'middleweight']",light heavyweight,1984/03/20,15.49,17.46,37.0,7.15,64.13,77.82,15.82,9.24,50.0,14.5,32.98,0.0,10.35,0.0,100.0,33.33
Ryan Jimmo,The Big Deal,Orthodox,76,47.1,87.49,27.36,62.91,57.4,8.8,69.77,38.96,19,5,0,19,5,0,7,0,Unranked,15.0,['light heavyweight'],light heavyweight,1981/11/27,28.61,19.2,66.0,28.57,50.0,77.16,4.22,5.37,28.0,20.63,87.01,0.0,0.0,0.0,100.0,26.99
Jason Brilz,Hitman,Orthodox,77,47.0,69.23,44.04,69.35,59.1,8.8,46.51,54.86,22,6,1,22,6,1,7,0,Unranked,Unranked,['light heavyweight'],light heavyweight,1975/07/07,24.39,25.6,40.0,0.0,70.65,85.32,22.18,33.84,25.01,29.05,24.99,45.45,12.24,0.0,100.0,26.99
Luiz Cane,Banha,Southpaw,78,46.86,82.66,18.78,64.27,64.56,11.74,75.58,6.56,17,7,0,17,7,0,9,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",light heavyweight,1981/04/24,43.91,3.31,41.0,42.85,65.22,58.78,5.24,5.37,28.0,4.47,100.0,9.09,2.82,0.0,100.0,34.57
Gadzhimurad Antigulov,,Orthodox,79,46.79,72.96,46.89,70.67,35.24,5.91,93.02,20.8,20,8,0,20,8,0,6,0,Unranked,12.0,['light heavyweight'],light heavyweight,1987/02/09,19.07,2.34,55.0,0.0,43.48,65.29,47.55,14.61,36.0,9.44,0.0,0.0,13.17,28.62,80.0,0.0
