,name,height,weight,reach,wins,losses,draws,str_acc,sapm,str_def,td_avg,td_def,sub_avg,stance,dob
1579,Mairbek Taisumov,175.26,70.31,185.42,27,6,0,39.0,3.03,64.0,1.34,88.0,0.0,Orthodox,1988/08/08
1580,Mairon Santos,170.18,70.31,182.88,17,1,0,46.0,2.38,66.0,0.0,50.0,0.0,Orthodox,2000/06/10
1581,Makhmud Muradov,187.96,83.91,190.5,26,8,0,43.0,2.57,61.0,3.03,77.0,0.2,Orthodox,1990/02/08
1582,Maki Pitolo,177.80000000000004,83.91,190.5,13,9,0,44.0,3.93,55.0,2.24,50.0,0.8,Orthodox,1990/11/24
1583,Makwan Amirkhani,177.8,65.77,182.87999999999997,17,9,0,44.0,2.98,46.0,3.96,35.0,1.1,Southpaw,1988/11/08
1584,Malcolm Gordon,170.18,56.7,180.34,14,8,0,45.0,2.0,43.0,1.72,26.0,1.0,Switch,1990/05/19
1585,Malcolm Wellmaker,177.8,61.23,180.34,10,0,0,,4.8,,0.0,100.0,0.0,Switch,1994/06/04
1586,Mallory Martin,162.56,52.16,160.02,7,5,0,48.0,6.64,55.0,2.28,25.0,0.3,Orthodox,1994/01/29
1587,Mana Martinez,177.8,61.23,177.8,10,4,0,,4.94,,0.72,25.0,0.5,Orthodox,1996/03/25
1588,Mandy Bohm,170.18,56.70000000000001,180.34,8,2,0,45.0,3.24,60.0,0.7200000000000001,75.0,0.7,Orthodox,1989/07/30
1589,Manel Kape,165.1,56.7,172.72,21,7,0,55.0,4.05,57.0,0.42,81.0,0.3,Southpaw,1993/11/14
1590,Manny Bermudez,177.8,65.77,180.34,14,2,0,61.0,2.68,46.0,3.06,0.0,3.1,Orthodox,1994/07/16
1591,Manolo Zecchini,172.72,65.77,172.72,11,4,0,21.0,6.75,46.0,0.0,0.0,,Orthodox,1996/10/22
1592,Manon Fiorot,170.18,56.7,165.1,12,2,0,41.0,3.59,66.0,1.06,87.0,0.0,Orthodox,1990/02/17
1593,Mansur Abdul-Malik,187.96,83.91,203.19999999999996,9,0,0,,3.49,,0.49,82.0,0.0,Orthodox,1997/10/07
1594,Manuel Rodriguez,175.26,77.11,,11,5,0,33.0,3.23,38.0,9.09,0.0,,Orthodox,1985/04/25
1595,Manuel Torres,177.8,70.31,185.42,16,3,0,60.0,4.2,52.0,2.0,88.0,1.0,Switch,1995/03/25
1596,Manvel Gamburyan,165.1,61.23,170.18,15,10,0,41.0,2.83,55.0,3.26,69.0,0.7,Orthodox,1981/05/08
1597,MarQuel Mederos,177.80000000000004,70.31,175.26,11,1,0,56.0,2.99,58.0,0.0,83.0,0.0,Orthodox,1996/11/30
1598,Mara Romero Borella,167.64000000000001,56.7,175.26,12,9,0,37.0,2.48,71.0,1.83,66.0,0.2,Orthodox,1986/06/03
1599,Marc Diakiese,177.8,70.31,185.42,17,7,0,40.0,2.64,52.0,3.29,66.0,0.0,Orthodox,1993/03/16
1600,Marc-Andre Barriault,185.42,83.91,187.96,17,9,0,47.0,5.570000000000001,52.0,0.21,67.0,0.1,Orthodox,1990/02/18
1601,Marcel Fortuna,185.42,92.99,187.96,9,3,0,46.0,4.52,64.0,0.45,75.0,,Orthodox,1985/10/22
1602,Marcelo Aguiar,177.8,77.11,,2,3,1,0.0,0.0,0.0,0.0,0.0,,Orthodox,
1603,Marcelo Golm,190.5,112.94,190.5,6,3,0,58.0,4.3,45.0,0.45,87.0,0.5,Orthodox,1992/09/15
1604,Marcelo Guimaraes,182.88,83.91,185.42,9,2,1,51.0,4.41,62.0,1.99,0.0,0.0,Orthodox,1983/06/25
1605,Marcelo Mello,170.18,77.11,,1,0,0,,0.0,,0.0,0.0,0.0,Southpaw,
1606,Marcelo Rojo,172.72,65.77,180.34,16,10,0,39.0,6.419999999999999,55.0,0.46,66.0,0.0,Orthodox,1988/07/02
1607,Marcin Bandel,177.8,70.31,,15,7,0,50.0,5.26,23.0,0.0,0.0,0.0,Orthodox,1989/10/10
1608,Marcin Held,175.26,70.31,180.34,23,7,0,34.0,2.02,47.0,2.46,37.0,1.3,Orthodox,1992/01/18
1609,Marcin Prachnio,190.5,92.99,187.96,17,8,0,54.0,3.2400000000000007,54.0,0.15,53.0,0.0,Orthodox,1988/07/14
1610,Marcin Tybura,190.5,112.94,198.12,27,9,0,48.0,3.3100000000000005,55.0,1.39,75.0,0.10000000000000002,Orthodox,1985/11/09
1611,Marcin Wrzosek,175.26,70.31,,12,4,0,43.0,4.07,43.0,3.0,33.0,,,1987/10/14
1612,Marcio Alexandre Junior,182.88,83.91,190.5,17,4,0,45.0,2.89,42.0,0.3499999999999999,66.0,0.7,Southpaw,1989/05/05
1613,Marcio Cruz,193.04,105.23,,8,3,0,46.0,1.51,68.0,0.53,37.0,1.6,Orthodox,1978/04/24
1614,Marco Beltran,172.72,56.70000000000001,175.26,8,6,0,37.0,1.93,63.0,0.6999999999999998,46.0,0.2,Orthodox,1986/05/18
1615,Marco Polo Reyes,180.34,70.31,180.34,8,7,0,37.0,5.52,59.0,0.0,46.0,0.0,Orthodox,1984/11/07
1616,Marco Ruas,185.42,95.25,,9,4,2,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,1961/01/23
1617,Marco Tulio,182.88,83.91,187.96,14,1,0,60.0,2.53,61.0,0.88,0.0,0.4,Orthodox,1994/06/13
1618,Marcos Mariano,185.42,70.31,193.04,6,6,0,27.0,2.11,43.0,0.0,28.0,,Switch,1986/10/12
1619,Marcos Rogerio de Lima,185.42,114.76000000000002,190.5,22,10,1,57.0,2.9,51.0,1.4,59.0,0.5,Orthodox,1985/06/25
1620,Marcos Vinicius,175.26,56.70000000000001,,23,11,1,49.0,2.91,47.0,0.0,25.0,0.5,Orthodox,1979/12/05
1621,Marcus Aurelio,177.80000000000004,70.31,187.96,22,10,0,33.0,2.27,59.0,1.6900000000000002,27.0,1.3,Orthodox,1973/08/18
1622,Marcus Bossett,185.42,97.52,,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,
1623,Marcus Brimage,162.56,61.23,180.34,7,7,0,35.0,3.64,56.0,0.56,80.0,0.0,Southpaw,1985/04/06
1624,Marcus Davis,177.8,77.11,177.8,22,11,0,39.0,2.79,65.0,1.6,47.0,1.4,Southpaw,1973/08/24
1625,Marcus Jones,198.12,120.2,,4,2,0,52.0,2.71,58.0,8.71,0.0,,Orthodox,1973/08/15
1626,Marcus LeVesseur,175.26,70.31,177.80000000000004,22,7,0,64.0,3.7000000000000006,37.0,3.89,83.0,0.6,Southpaw,1982/07/17
1627,Marcus McGhee,172.72,61.23,175.26,10,1,0,48.0,2.83,64.0,0.46,100.0,0.5,Orthodox,1990/05/07
1628,Marcus Silveira,190.5,109.77,,6,4,0,0.0,0.0,0.0,0.0,0.0,,Orthodox,
1629,Maria Oliveira,167.64,52.16,175.26,13,7,0,38.0,5.76,44.0,0.95,47.0,0.0,Orthodox,1996/12/12
1630,Marina Rodriguez,167.64,52.16,165.1,17,6,2,46.0,3.01,55.0,0.2700000000000001,61.0,0.3,Orthodox,1987/04/29
1631,Mario Bautista,175.26,61.23,175.26,16,2,0,49.0,4.45,55.0,1.67,67.0,0.8000000000000002,Switch,1993/07/01
1632,Mario Miranda,190.5,83.91,187.96,14,7,0,54.0,2.46,36.0,1.02,54.0,0.0,Orthodox,1979/07/12
1633,Mario Neto,182.88,103.87,,13,5,0,50.0,1.89,70.0,2.84,0.0,,Orthodox,
1634,Mario Pinto,195.58,120.2,200.66,10,0,0,71.0,5.29,51.0,0.0,100.0,,Orthodox,1998/03/14
1635,Marion Reneau,167.64,61.230000000000004,172.72,9,8,1,41.0,3.52,59.0,0.62,50.0,0.8000000000000002,Orthodox,1977/06/20
1636,Mariya Agapova,167.64,56.70000000000001,172.72,10,5,0,54.0,3.6199999999999997,52.0,0.55,45.0,0.8000000000000002,Southpaw,1997/04/07
1637,Mark Bocek,172.72,70.31,190.5,12,5,0,43.0,2.32,60.0,3.6499999999999995,31.0,1.3,Orthodox,1981/10/24
1638,Mark Choinski,172.72,70.31,175.26,8,1,0,50.0,7.33,33.0,2.0,0.0,,Orthodox,1995/10/22
1639,Mark Coleman,185.42,92.99,190.5,16,10,0,52.0,2.62,40.0,3.89,50.0,0.8,Orthodox,1964/12/20
1640,Mark De La Rosa,167.64000000000001,61.23,165.1,11,5,0,35.0,5.0,48.0,0.54,40.0,0.20000000000000004,Orthodox,1994/08/31
1641,Mark Eddiva,172.72,65.77,172.72,6,3,0,45.0,2.98,54.0,1.45,63.0,0.0,Orthodox,1986/02/16
1642,Mark Godbeer,193.04,108.86,195.58,13,4,0,53.0,3.3,54.0,0.0,28.0,0.0,Orthodox,1983/11/22
1643,Mark Hall,182.87999999999997,86.17999999999999,,5,6,0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,
1644,Mark Holst,182.88,70.31,,12,6,0,19.0,1.67,47.0,0.76,60.0,,Orthodox,1985/08/14
1645,Mark Hominick,172.72,65.77,172.72,20,12,0,42.0,4.18,69.0,0.25,71.0,0.9,Orthodox,1982/07/22
1646,Mark Hughes,175.26,92.99,,6,2,0,,0.4,,3.0,0.0,4.5,Southpaw,1973/10/13
1647,Mark Hunt,177.8,120.19999999999999,182.88,13,14,1,43.0,2.9,51.0,0.51,64.0,0.2,Orthodox,1974/03/23
1648,Mark Kerr,190.5,120.66,,15,11,0,,0.89,,2.92,0.0,0.4,Switch,1968/12/21
1649,Mark Madsen,172.72,70.31,182.88,12,2,0,49.0,3.97,52.0,2.86,62.0,0.0,Orthodox,1984/09/23
1650,Mark Munoz,182.88,83.91,180.34,14,6,0,51.0,2.26,57.0,3.17,57.0,0.6,Orthodox,1978/02/09
1651,Mark Robinson,182.88,120.2,,1,0,0,0.0,5.8,13.0,0.0,0.0,,Orthodox,
1652,Mark Scanlon,175.26,77.11,,9,2,0,35.0,3.33,48.0,3.0,25.0,,Orthodox,
1653,Mark Schultz,175.26,90.72,,1,1,0,,0.0,,0.0,0.0,0.0,Orthodox,
1654,Mark Striegl,172.72,65.77,177.8,18,4,0,45.0,4.07,40.0,0.0,66.0,,Southpaw,1988/06/23
1655,Mark Weir,187.96,83.91,,21,18,1,56.0,2.5,38.0,0.8000000000000002,25.0,2.4,Southpaw,1967/09/19
1656,Markus Perez,185.42,83.91,185.42,12,5,0,47.0,3.72,52.0,0.8099999999999999,77.0,1.0,Orthodox,1988/06/22
1657,Marlon Moraes,167.64,61.23,170.18,23,10,1,40.0,4.53,54.0,0.87,46.0,0.3,Orthodox,1988/04/26
1658,Marlon Vera,172.72,61.23,177.80000000000004,23,10,1,49.0,5.37,50.0,0.51,72.0,0.8,Switch,1992/12/02
1659,Marnic Mann,152.4,52.16,162.56,6,3,0,41.0,5.08,31.0,1.9,25.0,0.4,Southpaw,1993/03/05
1660,Martin Bravo,172.72,65.77,180.34,11,3,0,39.0,5.72,51.0,2.6,85.0,0.0,Southpaw,1993/09/21
1661,Martin Buday,193.04,120.2,195.58,15,2,0,53.0,5.0,55.0,0.17,100.0,0.2,Orthodox,1991/11/11
1662,Martin Day,177.8,65.77,185.42,8,6,0,45.0,3.79,53.0,0.72,65.0,0.5,Orthodox,1988/11/10
1663,Martin Kampmann,182.88,77.11,182.88,20,7,0,42.0,3.28,62.0,1.86,78.0,2.0,Orthodox,1982/04/17
1664,Martin Sano,180.34,77.11,190.5,4,3,1,33.0,12.0,40.0,0.0,0.0,,Orthodox,1991/05/30
1665,Martin Svensson,185.42,70.31,,15,6,0,38.0,5.91,38.0,0.0,0.0,,,1985/04/25
1666,Marvin Eastman,175.26,83.91,185.42,18,15,1,35.0,3.9200000000000004,42.0,1.38,81.0,0.0,Orthodox,1971/06/08
1667,Marvin Vettori,182.88,83.91,187.96,19,8,1,46.0,4.37,56.0,1.51,69.0,0.4,Southpaw,1993/09/20
1668,Maryna Moroz,170.18,56.70000000000001,170.18,11,6,0,33.0,4.89,51.0,0.6999999999999998,42.0,0.6,Orthodox,1991/09/08
1669,Masanori Kanehara,170.18,61.23,170.18,26,12,5,49.0,1.63,62.0,1.4400000000000002,63.0,,Orthodox,1982/11/19
1670,Masio Fullen,177.80000000000004,65.77,177.80000000000004,11,7,0,32.0,3.5,54.0,0.47,69.0,0.0,Orthodox,1986/10/06
1671,Mason Jones,177.8,70.31,187.96,16,2,0,41.0,4.46,48.0,4.24,80.0,0.0,Orthodox,1995/04/26
1672,Masutatsu Yano,175.26,89.81,,2,4,1,0.0,0.0,0.0,0.0,0.0,,Orthodox,1975/07/11
1673,Mateus Mendonca,167.64,56.70000000000001,180.34,10,3,0,40.0,4.14,30.0,2.54,55.0,,Orthodox,1999/01/17
1674,Mateusz Gamrot,177.8,70.31,177.8,25,3,0,51.0,3.0399999999999996,59.0,5.33,90.0,0.1,Southpaw,1990/12/11
1675,Mateusz Rebecki,170.18,70.31,167.64,20,2,0,48.0,4.13,54.0,3.84,45.0,0.8,Southpaw,1992/11/03
1676,Matheus Camilo,177.8,70.31,175.26,9,3,0,48.0,1.38,55.0,3.44,0.0,,Orthodox,2001/01/02
1677,Matheus Nicolau,167.64,56.7,167.64,19,6,1,51.0,2.98,65.0,1.22,90.0,0.8,Orthodox,1993/01/06
1678,Mats Nilsson,185.42,77.11,,11,4,1,39.0,5.62,63.0,3.87,44.0,,Orthodox,1983/12/05
1679,Matt Andersen,187.96,104.33,,14,8,1,0.0,0.0,0.0,0.0,0.0,,Southpaw,1971/05/29
1680,Matt Arroyo,177.80000000000004,77.11,182.88,3,3,0,47.0,2.01,58.0,2.12,100.0,5.3,Orthodox,1982/09/01
1681,Matt Bessette,177.8,65.77,177.8,22,9,0,,4.45,,0.64,61.0,0.3,Orthodox,1984/12/28
1682,Matt Brown,182.88,77.11,190.5,26,19,0,55.0,2.92,55.0,1.68,63.0,1.3,Orthodox,1981/01/10
1683,Matt Dwyer,193.04,77.11,193.04,9,4,0,34.0,3.24,54.0,0.44,60.0,0.0,Orthodox,1989/12/17
1684,Matt Frevola,175.26,70.31,180.34,11,5,1,40.0,3.6899999999999995,57.0,2.39,36.0,1.0,Orthodox,1990/06/11
1685,Matt Grice,172.72,65.77,177.8,15,5,0,53.0,2.69,56.0,2.19,82.0,0.5,Orthodox,1981/07/29
1686,Matt Hamill,185.42,92.99,193.04,12,8,0,42.0,3.8,61.0,3.0,91.0,0.0,Orthodox,1976/10/05
1687,Matt Hobar,177.80000000000004,61.23,177.80000000000004,9,3,0,42.0,4.27,52.0,3.66,50.0,,Southpaw,1987/01/07
1688,Matt Horwich,185.42,83.91,,30,25,1,62.0,2.16,38.0,0.33,28.0,,Orthodox,1978/10/02
1689,Matt Hughes,175.26,77.11,185.42,45,9,0,53.0,1.36,53.0,2.95,35.0,1.2,Switch,1973/10/13
1690,Matt Lindland,182.88,83.91,187.96,22,9,0,50.0,1.5599999999999998,52.0,3.01,60.0,1.3,Southpaw,1970/05/17
1691,Matt Lucas,185.42,92.99,,15,3,0,48.0,3.93,40.0,1.0,0.0,,,
1692,Matt Mitrione,190.5,120.2,208.28,12,5,0,50.0,2.79,64.0,0.0,55.0,0.6999999999999998,Switch,1978/07/15
1693,Matt Sayles,170.18,70.31,172.72,8,4,0,41.0,2.81,61.0,0.36,81.0,0.7,Orthodox,1994/02/21
1694,Matt Schnell,172.72,56.7,177.8,17,9,0,40.0,4.17,55.0,0.49,43.0,1.2,Orthodox,1990/01/15
1695,Matt Serra,167.64000000000001,77.11,172.72,11,7,0,39.0,2.64,46.0,2.05,38.0,0.9,Orthodox,1974/06/02
1696,Matt Van Buren,195.58,92.99,,7,6,0,45.0,6.82,49.0,0.0,50.0,0.0,,1986/06/12
1697,Matt Veach,180.34,70.31,,17,5,0,28.0,4.91,44.0,3.64,100.0,1.5,Orthodox,1981/05/31
1698,Matt Wiman,177.8,70.31,172.72,16,10,0,50.0,3.5699999999999994,51.0,2.13,56.0,1.5,Orthodox,1983/09/19
1699,Matthew Lopez,170.18,61.23,175.26,10,4,0,50.0,3.73,55.0,3.32,71.0,1.3,Southpaw,1987/01/21
1700,Matthew Riddle,185.42,77.11,193.04,8,3,0,42.0,2.74,54.0,3.51,89.0,0.5,Southpaw,1986/01/14
1701,Matthew Semelsberger,185.42,77.11,190.5,11,8,0,42.0,4.24,54.0,1.01,45.0,0.4000000000000001,Switch,1992/11/23
1702,Maurice Greene,200.66,117.03,203.2,9,7,0,45.0,3.61,45.0,0.0,27.0,0.4000000000000001,Orthodox,1986/07/05
1703,Maurice Smith,187.96,100.24,,12,14,0,46.0,0.47000000000000003,60.0,0.89,20.0,0.9,Orthodox,1961/12/13
1704,Mauricio Rua,185.42,92.99,193.04,27,14,1,50.0,2.7900000000000005,54.0,2.01,49.0,0.7,Orthodox,1981/11/25
1705,Mauricio Ruffy,180.34,70.31,190.5,12,1,0,58.0,4.59,61.0,0.0,100.0,0.0,Orthodox,1996/06/17
1706,Max Griffin,180.34,77.11,193.04,20,12,0,47.0,3.7000000000000006,58.0,1.28,70.0,0.3,Orthodox,1985/11/29
1707,Max Holloway,180.34,65.77,175.25999999999996,26,8,0,47.0,4.76,59.0,0.25,83.0,0.3,Orthodox,1991/12/04
1708,Max Rohskopf,185.42,70.31,180.34,5,1,0,31.0,5.8,42.0,3.0,0.0,,Orthodox,1994/09/27
1709,Maxim Grishin,190.5,92.99,198.12,32,10,2,52.0,2.27,58.0,0.21000000000000002,66.0,,Orthodox,1984/05/02
1710,Maximo Blanco,172.72,65.77,180.34,12,8,1,44.0,3.19,66.0,1.8500000000000003,63.0,0.3,Orthodox,1983/10/16
1711,Maycee Barber,165.1,56.7,165.1,14,2,0,53.0,2.9,54.0,1.44,53.0,0.1,Switch,1998/05/18
1712,Mayra Bueno Silva,167.64,56.70000000000001,167.64,10,5,1,58.0,4.85,51.0,0.57,63.0,1.5,Orthodox,1991/08/22
1713,Megan Anderson,182.88,65.77,182.88,11,5,0,46.0,3.35,37.0,0.52,53.0,0.5,Orthodox,1990/02/11
1714,Mehdi Baghdad,185.42,70.31,,11,5,0,30.0,4.56,46.0,0.0,33.0,,Orthodox,1985/04/13
1715,Melinda Fabian,167.64,56.7,167.64,4,4,2,41.0,4.0,62.0,0.0,100.0,,Orthodox,1987/06/25
1716,Melissa Gatto,165.1,61.23,175.26,9,2,2,49.0,2.84,54.0,1.47,63.0,,Orthodox,1996/05/02
1717,Melissa Martinez,157.48,52.16,167.64,8,2,0,47.0,5.21,53.0,0.3499999999999999,50.0,0.0,Southpaw,1997/08/18
1718,Melissa Mullins,170.18,61.23,172.72,7,2,0,50.0,4.39,52.0,2.03,85.0,0.0,Orthodox,1991/07/23
1719,Melquizael Costa,177.8,65.77,180.34,24,7,0,49.0,3.09,54.0,1.9599999999999997,58.0,1.2,Southpaw,1996/09/14
1720,Melsik Baghdasaryan,175.26,65.77,177.8,8,3,0,59.0,3.14,56.0,0.0,72.0,0.0,Southpaw,1992/01/28
1721,Melton Bowen,182.88,102.06,,0,1,0,0.0,0.0,0.0,0.0,0.0,,Orthodox,1969/07/16
1722,Melvin Guillard,175.26,70.31,180.34,32,18,2,40.0,1.85,66.0,1.3,61.0,0.2,Orthodox,1983/03/30
1723,Merab Dvalishvili,167.64,61.23,172.72,20,4,0,42.0,2.48,56.0,5.84,82.0,0.3,Orthodox,1991/01/10
1724,Michael Aswell,172.72,70.31,175.26,10,3,0,44.0,7.93,54.0,0.0,57.0,,Orthodox,2000/09/27
1725,Michael Bisping,185.42,83.91,190.5,30,9,0,38.0,2.71,65.0,1.05,63.0,0.3,Orthodox,1979/02/28
1726,Michael Chandler,172.72,70.31,180.34,23,10,0,49.0,4.52,43.0,1.9599999999999997,61.0,0.6,Orthodox,1986/04/24
1727,Michael Chiesa,185.42,77.11,190.5,19,7,0,40.0,1.73,57.0,3.05,67.0,1.0,Southpaw,1987/12/07
1728,Michael Graves,177.80000000000004,77.11,180.34,6,0,1,54.0,1.47,58.0,4.8,66.0,0.4,Orthodox,1991/01/08
1729,Michael Johnson,177.8,70.31,185.42,24,19,0,39.0,3.8,58.0,0.61,81.0,0.0,Southpaw,1986/06/04
1730,Michael Kuiper,182.88,83.91,185.42,15,5,0,54.0,3.62,54.0,2.3,79.0,0.0,Orthodox,1989/06/07
1731,Michael McBride,185.42,70.31,,8,3,0,48.0,5.85,40.0,1.85,30.0,,Orthodox,1986/03/09
1732,Michael McDonald,175.26,61.22999999999999,177.8,17,4,0,42.0,2.76,57.0,1.09,52.0,1.4,Orthodox,1991/01/15
1733,Michael Morales,182.88,77.11,200.66,18,0,0,49.0,3.31,53.0,1.09,89.0,0.0,Orthodox,1999/06/24
1734,Michael Page,190.5,83.91,200.66,23,3,0,62.0,1.78,55.0,0.3,63.0,,Switch,1987/04/07
1735,Michael Patt,182.88,92.99,,12,4,0,28.0,5.53,55.0,0.0,0.0,,Orthodox,
1736,Michael Trizano,180.34,65.77,180.34,11,3,0,53.0,4.4,50.0,0.36,72.0,0.5,Orthodox,1991/12/31
1737,Michal Figlak,177.8,70.31,177.8,8,2,0,39.0,4.93,52.0,0.5,57.0,,Orthodox,1996/08/15
1738,Michal Oleksiejczuk,182.88,83.91,187.96,20,9,0,51.0,4.51,59.0,1.05,48.0,0.0,Southpaw,1995/02/22
1739,Micheal Gillmore,180.34,77.11,182.88,6,5,0,57.0,3.02,43.0,0.0,50.0,,Orthodox,1987/03/28
1740,Michel Batista,190.5,117.93,,4,1,0,0.0,4.03,40.0,6.72,0.0,,Orthodox,1984/04/20
1741,Michel Pereira,185.42000000000002,83.91,185.42000000000002,31,13,0,52.0,4.33,51.0,1.14,76.0,0.7,Orthodox,1993/10/06
1742,Michel Prazeres,167.64000000000001,77.11,170.18,26,4,0,47.0,2.5100000000000002,57.0,3.94,47.0,0.6,Orthodox,1981/07/25
1743,Michel Quinones,177.8,70.31,185.42,8,3,0,29.0,5.98,48.0,0.0,36.0,,Orthodox,1984/12/22
1744,Michelle Waterson-Gomez,160.02,52.16,157.48,18,13,0,46.0,4.25,48.0,1.39,69.0,0.6,Orthodox,1986/01/06
1745,Michihiro Omigawa,167.64000000000001,65.77,172.72,17,14,1,39.0,3.06,64.0,1.19,49.0,1.5,Orthodox,1975/12/19
1746,Michinori Tanaka,165.1,61.23,170.18,11,3,0,37.0,1.9899999999999998,50.0,2.4,43.0,0.2,Orthodox,1990/10/04
1747,Mick Parkin,193.04,120.2,200.66,10,1,0,50.0,4.13,58.0,1.38,50.0,0.20000000000000004,Orthodox,1995/10/02
1748,Mickael Lebout,180.34,70.31,185.42,16,7,1,34.0,2.98,54.0,0.0,60.0,0.0,Orthodox,1987/08/16
1749,Mickey Gall,187.96,77.11,187.96,7,7,0,49.0,4.72,49.0,1.15,37.0,1.6,Switch,1992/01/22
1750,Miesha Tate,167.64000000000001,61.23,165.1,20,10,0,44.0,3.05,51.0,1.97,56.0,1.2,Orthodox,1986/08/18
1751,Miguel Baeza,187.96,77.11,187.96,10,4,0,49.0,5.92,46.0,0.36,54.0,2.0,Orthodox,1992/08/23
1752,Miguel Torres,175.26,61.23,193.04,44,9,0,,1.86,,0.0,17.0,1.6,Orthodox,1981/01/18
1753,Mike Breeden,177.8,70.31,177.8,11,6,0,45.0,7.28,42.0,0.98,67.0,0.0,Orthodox,1989/04/21
1754,Mike Brown,167.64,65.77,177.80000000000004,26,9,0,44.0,2.45,60.0,3.23,66.0,0.6,Orthodox,1975/09/08
1755,Mike Ciesnolevicz,182.88,106.59,,19,4,0,50.0,4.62,57.0,0.0,20.0,5.1,Orthodox,1979/10/28
1756,Mike Davis,182.87999999999997,70.31,182.87999999999997,12,3,0,53.0,5.2299999999999995,54.0,2.4,60.0,0.8000000000000002,Orthodox,1992/10/07
1757,Mike Easton,167.64000000000001,61.23,177.8,13,6,0,37.0,4.28,61.0,0.75,66.0,0.0,Southpaw,1984/01/25
1758,Mike Grundy,170.18,65.77,182.88,12,4,0,45.0,4.45,56.0,4.06,50.0,0.4,Orthodox,1987/01/03
1759,Mike Guymon,182.88,77.11,187.96,15,6,1,65.0,0.79,66.0,1.87,54.0,1.2,Orthodox,1974/09/17
1760,Mike Jackson,187.96,77.11,187.96,1,2,0,57.0,3.73,62.0,0.71,88.0,0.0,Orthodox,1985/03/22
1761,Mike King,190.5,83.91,,5,1,0,58.0,1.29,72.0,1.75,40.0,,,1983/08/04
1762,Mike Kyle,193.04,92.99,195.58,22,14,1,51.0,3.35,49.0,1.33,50.0,0.8,Orthodox,1980/03/31
1763,Mike Lullo,172.72,65.77,,8,3,0,36.0,4.84,40.0,1.18,0.0,0.6,Orthodox,1979/07/24
1764,Mike Malott,185.42,77.11,185.42,12,2,1,47.0,2.9599999999999995,54.0,2.08,16.0,0.7,Orthodox,1991/11/07
1765,Mike Massenzio,187.96,83.91,185.42,13,9,0,45.0,3.59,54.0,2.7399999999999998,50.0,1.3999999999999997,Southpaw,1982/11/01
1766,Mike Nickels,193.04,92.99,,9,5,0,52.0,1.11,64.0,11.11,0.0,2.8,Orthodox,1971/12/13
1767,Mike Perry,177.8,77.11,180.34,14,8,0,47.0,5.16,52.0,0.81,78.0,0.2,Orthodox,1991/09/15
1768,Mike Pierce,172.72,77.11,180.34,17,7,0,42.0,2.36,62.0,3.0800000000000005,71.0,0.2,Orthodox,1980/09/01
1769,Mike Pyle,182.88,77.11,187.96,27,14,1,45.0,2.84,60.0,1.8,70.0,1.5,Orthodox,1975/09/18
1770,Mike Rhodes,185.42,77.11,187.96,10,5,0,39.0,4.13,64.0,0.96,75.0,,Orthodox,1989/12/04
1771,Mike Ricci,182.88,70.31,193.04,11,5,0,32.0,1.64,65.0,0.67,54.0,0.0,Southpaw,1986/03/18
1772,Mike Rio,177.8,70.31,177.8,10,5,0,39.0,2.99,53.0,2.58,0.0,1.0,Orthodox,1981/07/06
1773,Mike Rodriguez,193.04,92.99,208.28,11,7,0,53.0,4.24,41.0,0.0,37.0,0.0,Southpaw,1988/11/28
1774,Mike Russow,185.42,115.67,185.42,15,3,0,47.0,2.9,59.0,4.66,0.0,0.6999999999999998,Orthodox,1976/09/11
1775,Mike Santiago,177.80000000000004,65.77,175.26,19,12,0,49.0,3.58,36.0,2.66,53.0,1.1,Orthodox,1989/07/28
1776,Mike Stumpf,177.8,77.11,,11,4,0,43.0,8.85,47.0,1.59,33.0,0.8,,1986/08/01
1777,Mike Swick,185.42,77.11,195.58,15,6,0,37.0,2.29,54.0,1.06,61.0,0.6,Orthodox,1979/06/19
1778,Mike Wessel,182.88,117.93,,15,8,0,56.0,6.43,22.0,6.29,0.0,,Orthodox,1977/12/02
1779,Mike Whitehead,185.42,92.99,,27,8,0,33.0,2.36,59.0,3.59,77.0,,Orthodox,1981/06/29
1780,Mike Wilkinson,170.18,65.77,167.64,9,4,0,38.0,3.7,35.0,0.92,55.0,0.9,Orthodox,1987/09/15
1781,Mike de la Torre,180.34,65.77,180.34,14,7,0,39.0,4.75,51.0,0.36,83.0,0.0,Orthodox,1986/09/22
1782,Mike van Arsdale,187.96,92.99,,8,5,0,41.0,1.91,41.0,1.06,37.0,0.0,Switch,1965/06/20
1783,Mikey Burnett,167.64,77.11,,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,1974/04/12
1784,Milana Dudieva,160.02,61.23,,11,6,0,31.0,3.43,58.0,2.34,0.0,,Orthodox,1989/08/04
1785,Miles Johns,170.18,61.23,167.64,15,3,0,44.0,2.65,67.0,0.9200000000000002,81.0,0.0,Orthodox,1994/03/30
1786,Milton Vieira,182.88,65.77,,13,8,2,35.0,2.36,48.0,2.67,12.0,,Orthodox,1978/10/04
1787,Minoki Ichihara,170.18,80.74,,0,1,0,0.0,0.0,0.0,0.0,0.0,,Orthodox,
