name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufcnocon,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Shamar Bailey,,Southpaw,305,28.11,56.37,26.66,0.0,54.6,2.92,23.26,33.39,16,11,0,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1982/09/22,54.84,64.97,48.28,57.39,75.33,58.08,27.65,26.28,27.89,26.13,56.42,45.7,,45.64,57.06,28.57
Nick Fiore,,Orthodox,306,28.09,66.84,34.73,0.0,46.71,0.04,0.0,28.06,6,2,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1997/12/10,67.9,64.34,74.81,60.31,55.49,34.98,37.66,30.99,36.73,30.18,71.5,45.7,,45.64,57.06,24.86
Glaico Franca Moreira,Nego,Orthodox,307,27.99,0.0,37.89,63.66,0.0,19.89,100.0,42.66,15,5,0,1,2.0,0.0,0.0,3,1,Unranked,Unranked,"['lightweight', 'ultimate fighter brazil 4 lightweight tournament']",lightweight,1991/02/28,47.12,41.85,,44.39,,49.58,40.81,34.68,38.14,34.2,41.61,60.6,57.7,64.71,71.64,46.67
Cody Pfister,The Fist,Orthodox,308,27.83,57.47,35.87,0.0,40.64,2.96,23.26,42.74,13,6,1,1,3.0,0.0,0.0,4,0,Unranked,Unranked,['lightweight'],lightweight,1990/07/12,54.4,63.94,53.39,58.16,55.73,58.49,43.34,37.88,36.34,37.11,37.26,45.7,,45.64,37.4,11.09
Jeff Cox,The Grinder,Orthodox,309,27.26,54.87,43.0,0.0,43.98,0.04,0.0,7.43,10,7,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1968/08/02,48.89,56.44,54.64,59.52,40.94,60.95,53.62,34.46,45.08,34.36,63.54,45.7,,45.64,37.4,10.49
Darrell Horcher,The Saint,Southpaw,310,27.24,64.7,27.02,0.0,40.97,2.96,23.26,25.7,13,4,0,1,3.0,0.0,0.0,4,0,Unranked,Unranked,"['lightweight', 'catch weight']",lightweight,1987/07/28,61.35,64.73,72.66,60.06,47.3,50.85,23.87,24.63,32.22,26.67,54.67,45.7,,45.64,47.23,11.06
Quillan Salkilld,,Orthodox,311,27.1,0.0,62.96,60.97,0.0,5.7,58.14,39.86,9,1,0,2,,,,2,0,Unranked,Unranked,['lightweight'],lightweight,1999/12/28,65.76,41.85,,48.67,,49.58,96.73,50.93,52.59,46.87,67.69,56.64,59.96,56.56,70.72,100.0
Danny Downes,,Orthodox,312,27.04,60.02,0.42,61.45,45.26,0.04,0.0,5.16,8,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1986/04/08,58.36,57.88,63.61,60.23,47.93,56.85,0.4,0.43,0.37,0.43,53.18,59.52,59.65,56.27,70.36,23.09
Brian Cobb,,Orthodox,313,26.91,45.77,51.25,0.0,41.07,0.0,0.0,18.88,20,9,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,,42.28,53.91,30.25,56.65,59.82,55.02,78.18,44.19,56.98,43.59,38.1,45.7,,45.64,57.06,11.34
John Cofer,The Potter,Southpaw,314,26.86,64.94,29.16,0.0,48.58,0.04,0.0,20.45,8,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1984/04/29,66.78,63.1,69.85,60.02,64.54,56.18,28.15,25.94,33.46,26.15,62.31,45.7,,45.64,47.23,11.3
Antonio McKee,Mandingo,Southpaw,315,26.78,63.09,22.81,0.0,57.83,0.0,0.0,29.37,29,6,2,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1970/03/12,56.76,59.81,74.77,61.02,74.73,72.42,23.53,20.96,23.83,20.9,61.05,45.7,,45.64,57.06,23.13
Caros Fodor,The Future,Orthodox,316,26.68,68.89,23.17,0.0,51.0,0.0,0.0,22.2,11,6,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1984/01/07,68.6,61.76,83.77,61.44,60.71,61.26,25.78,22.55,22.57,20.98,58.74,45.7,,45.64,57.06,23.29
Marcin Wrzosek,The Polish Zombie,Unknown,317,26.62,66.89,28.59,0.0,46.03,0.0,0.0,48.78,12,4,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1987/10/14,73.19,61.82,72.15,60.4,53.21,54.84,35.16,27.52,27.72,26.43,52.56,45.7,,45.64,57.06,23.51
Kyle Prepolec,Killshot,Southpaw,318,26.55,63.39,0.78,56.61,42.18,0.08,0.0,3.21,18,9,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1989/08/30,67.21,63.27,63.67,59.41,56.11,47.26,0.74,0.82,0.69,0.8,53.9,57.21,52.98,57.13,59.12,11.45
Steve Lopez,,Orthodox,319,26.24,56.37,0.0,59.07,46.67,0.04,0.0,0.0,13,6,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1984/07/30,55.18,57.75,53.39,59.16,64.06,59.74,0.0,0.0,0.0,0.0,51.66,56.62,52.43,56.54,70.69,11.21
Dokonjonosuke Mishima,,Southpaw,320,25.91,61.13,31.66,0.0,44.08,0.04,0.0,17.48,21,7,2,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1972/04/19,54.0,59.0,70.74,60.78,54.97,65.16,36.83,30.41,34.74,29.03,45.39,45.7,,45.64,37.4,10.8
Andrew Holbrook,,Southpaw,321,25.86,66.43,15.47,0.0,42.15,5.82,23.26,13.15,12,3,0,2,3.0,0.0,0.0,5,0,Unranked,Unranked,['lightweight'],lightweight,1986/02/06,63.21,63.73,78.09,60.69,58.26,57.86,16.12,16.43,15.68,16.15,41.31,45.7,,45.64,57.06,11.17
Michael McBride,,Orthodox,322,25.79,70.06,28.23,0.0,38.68,0.04,0.0,7.69,8,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1986/03/09,78.05,65.18,76.69,60.33,49.65,43.62,30.93,26.79,31.93,25.79,50.01,45.7,,45.64,57.06,11.44
Diego Saraiva,The Octopus,Orthodox,323,25.61,60.16,27.75,0.0,48.08,0.08,0.0,27.86,22,20,1,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1982/04/23,56.87,64.55,60.36,58.86,68.78,59.01,29.7,28.11,32.34,28.28,40.45,45.7,,45.64,57.06,24.08
Ben Wall,Manimal,Orthodox,324,25.44,58.0,0.12,59.07,40.47,0.04,0.0,0.0,8,7,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,1989/03/25,56.49,57.01,58.63,59.87,42.51,29.4,0.1,0.11,0.1,0.11,78.33,56.62,52.43,56.54,70.69,11.64
Abner Lloveras,Skullman,Unknown,325,25.42,74.7,20.58,0.0,41.36,0.0,0.0,29.9,20,9,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1982/09/04,95.92,64.71,77.74,60.42,56.7,41.61,24.65,21.4,20.93,20.46,42.08,45.7,,45.64,57.06,25.05
Kyle Watson,,Southpaw,326,25.34,65.37,2.56,0.0,59.73,2.87,23.26,14.34,13,8,1,1,1.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1979/08/09,72.94,66.54,63.11,58.89,68.24,60.43,2.17,2.59,2.02,2.39,80.38,45.7,,45.64,57.06,29.86
Anthony Christodoulou,,Orthodox,326,25.34,58.57,0.42,56.61,40.76,0.04,0.0,4.02,12,7,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1987/07/30,61.81,57.57,55.47,59.43,53.61,43.65,0.4,0.43,0.37,0.43,54.25,57.21,52.98,57.13,59.12,11.52
Jorge de Oliveira,Blade,Orthodox,328,25.19,58.44,0.0,56.61,40.58,0.04,0.0,0.0,9,2,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1980/01/22,54.66,59.06,60.32,59.72,55.17,48.98,0.0,0.0,0.0,0.0,46.76,57.21,52.98,57.13,59.12,11.4
Genaro Valdez,Rayadito,Orthodox,329,25.15,66.94,26.45,0.0,40.35,0.08,0.0,0.64,10,3,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1992/01/16,74.97,71.6,57.65,63.54,57.45,37.79,28.04,24.22,30.58,24.02,54.29,45.7,,45.64,57.06,11.87
Marcin Bandel,Bomba,Orthodox,330,25.14,63.34,1.14,59.07,32.24,0.04,0.0,8.3,15,7,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1989/10/10,52.64,58.53,80.43,61.77,36.02,45.01,1.15,1.28,1.07,1.25,36.93,56.62,52.43,56.54,70.69,10.99
Carlo Prater,Neo,Switch,331,25.01,65.39,8.07,0.0,60.14,2.92,0.0,9.73,31,18,1,1,2.0,0.0,0.0,3,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1981/06/25,61.79,62.95,76.17,60.65,51.97,60.22,7.64,8.23,7.27,7.87,68.14,45.7,,45.64,57.06,60.23
Nazareno Malegarie,El Tigre,Unknown,332,25.0,65.01,19.53,0.0,49.99,0.0,0.0,8.39,28,4,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1986/05/16,75.19,62.7,62.74,59.41,74.27,60.97,20.92,19.74,22.6,19.41,40.57,45.7,,45.64,57.06,24.15
Dan Lauzon,The Upgrade,Orthodox,333,24.92,58.61,24.86,0.0,49.34,0.08,0.0,18.07,17,6,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1988/03/30,54.74,60.62,54.27,64.81,64.24,52.93,25.07,22.34,24.86,22.32,68.83,45.7,,45.64,47.23,11.37
Samy Schiavo,,Orthodox,334,24.86,60.28,28.14,0.0,43.39,0.04,0.0,27.8,10,6,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1975/12/24,58.23,59.67,63.29,59.93,45.26,57.58,26.25,24.79,32.44,25.71,59.98,45.7,,45.64,47.23,10.74
Joe Brammer,The South Side Strangler,Orthodox,335,24.85,60.45,25.61,0.0,46.28,0.04,0.0,3.32,7,3,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1983/08/23,61.43,61.04,59.97,59.37,59.33,58.62,24.26,23.35,30.55,23.09,56.06,45.7,,45.64,47.23,11.11
Dan Moret,The Hitman,Southpaw,336,24.43,65.71,22.69,0.0,42.17,0.08,0.0,34.09,13,6,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1986/11/21,66.13,65.33,71.51,59.87,49.87,54.09,22.96,22.13,22.82,22.49,53.71,45.7,,45.64,57.06,11.02
Cesar Arzamendia,Goku,Orthodox,337,24.14,0.0,69.12,68.69,0.0,0.04,0.0,6.56,8,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1991/01/31,65.11,41.85,,44.39,,41.23,100.0,55.35,83.8,54.31,41.72,59.63,88.25,56.39,70.49,10.0
Mark Choinski,The Shark,Orthodox,338,24.06,69.92,20.55,0.0,38.63,0.0,0.0,48.78,8,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1995/10/22,77.15,62.18,79.38,60.96,48.77,38.76,24.58,21.48,20.5,20.77,42.0,45.7,,45.64,57.06,25.0
Yan Cabral,,Orthodox,339,24.04,0.0,44.45,68.52,0.0,5.82,58.14,60.73,13,3,0,2,3.0,0.0,0.0,5,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1983/05/13,45.16,41.85,,48.67,,56.68,49.32,45.42,42.69,46.63,38.2,69.29,70.38,63.79,70.62,38.0
Rodrigo de Lima,Monstro,Orthodox,340,24.01,59.2,32.59,0.0,34.3,0.04,0.0,39.25,8,3,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1991/03/12,54.96,59.85,62.22,59.78,43.26,44.82,39.88,32.21,35.7,32.03,37.85,45.7,,45.64,57.06,11.27
Jason Novelli,Flipside,Orthodox,341,23.86,57.47,18.33,0.0,52.66,0.04,0.0,7.6,11,3,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1979/06/08,57.26,61.29,52.81,58.52,67.5,55.64,16.41,16.16,18.51,16.0,76.18,45.7,,45.64,57.06,11.32
Max Rohskopf,Rated R,Orthodox,342,23.84,59.26,29.97,0.0,36.56,0.0,0.0,11.71,5,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1994/09/27,58.26,58.57,60.41,59.8,51.57,44.31,38.66,29.03,32.54,28.05,38.81,45.7,,45.64,57.06,11.55
Colton Smith,,Orthodox,343,23.72,0.0,44.48,60.91,0.0,19.93,23.26,41.52,7,4,0,1,3.0,0.0,0.0,4,1,Unranked,Unranked,"['lightweight', 'welterweight', 'ultimate fighter 16 welterweight tournament']",lightweight,1987/08/14,42.89,41.85,,48.67,,55.15,57.05,43.36,43.88,42.56,35.54,66.49,73.8,56.8,46.55,10.0
Leo Kuntz,The Lion,Orthodox,344,23.57,59.79,24.26,0.0,41.47,0.04,0.0,33.57,18,4,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1983/10/03,57.83,60.79,61.03,59.52,51.72,53.31,27.17,23.93,24.11,23.39,49.72,45.7,,45.64,47.23,11.12
Wallid Ismail,,Orthodox,345,23.38,57.55,22.03,0.0,45.4,0.0,0.0,0.0,9,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1968/02/23,52.22,57.29,60.65,60.04,51.54,69.86,25.79,22.81,23.88,21.18,37.74,45.7,,45.64,57.06,22.46
Chris Tickle,BadBoy,Unknown,346,23.32,60.83,18.0,0.0,46.74,0.0,0.0,52.97,9,9,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1982/02/01,54.02,58.88,69.72,60.7,50.87,68.28,18.79,17.85,19.01,18.2,45.33,45.7,,45.64,57.06,22.48
Kody Steele,,Orthodox,347,23.3,65.68,9.45,0.0,52.19,0.0,0.0,1.05,7,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1995/04/21,79.19,64.0,60.52,59.01,62.51,39.04,8.65,8.68,8.39,8.42,82.65,45.7,,45.64,57.06,24.57
Michal Figlak,Mad Dog,Orthodox,348,23.24,67.43,9.66,0.0,49.81,0.04,0.0,16.78,8,2,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1996/08/15,75.78,67.95,66.92,59.07,61.0,50.98,9.19,9.66,8.91,9.41,63.29,45.7,,45.64,57.06,23.97
Roman Bogatov,,Orthodox,349,23.21,66.29,12.34,0.0,47.56,0.0,0.0,64.16,10,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1990/12/15,71.99,61.67,71.15,60.34,54.09,53.12,12.52,12.49,10.96,12.26,59.46,45.7,,45.64,57.06,23.57
Michael Aswell,The Texas Kid,Orthodox,350,22.98,79.23,0.0,0.0,48.42,0.0,0.0,0.0,10,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,2000/09/27,100.0,68.52,71.94,59.47,65.97,35.6,0.0,0.0,0.0,0.0,66.8,45.7,,45.64,57.06,25.3
Jason Saggo,,Orthodox,351,22.87,0.0,38.16,59.07,0.0,8.7,69.77,31.03,12,4,0,3,3.0,0.0,0.0,6,0,Unranked,Unranked,['lightweight'],lightweight,1985/11/23,48.02,41.85,,48.67,,52.08,42.05,38.65,40.33,38.59,31.18,56.62,52.43,56.54,70.69,48.33
Jason Black,The Black Legion,Orthodox,352,22.67,62.99,17.27,0.0,41.77,0.04,0.0,10.84,23,4,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1972/07/15,54.56,58.89,77.12,61.4,50.71,58.55,16.69,16.75,19.46,16.93,46.91,45.7,,45.64,47.23,10.9
Thomas Gifford,The Young Lion,Orthodox,353,22.66,66.76,17.39,0.0,37.83,0.04,0.0,8.83,14,9,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1992/07/26,75.3,67.96,64.9,58.88,47.79,40.56,16.69,16.94,19.4,16.81,51.47,45.7,,45.64,57.06,11.51
Felipe Olivieri,,Orthodox,354,22.64,78.24,0.24,0.0,47.25,0.0,0.0,3.32,14,5,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1985/04/12,100.0,63.95,87.23,61.22,61.63,50.33,0.22,0.24,0.2,0.23,65.63,45.7,,45.64,47.23,11.41
Allan Zuniga,Tigre,Orthodox,355,22.44,70.67,0.0,0.0,53.98,0.0,0.0,0.0,13,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1992/04/04,77.84,62.26,81.46,61.12,65.3,66.5,0.0,0.0,0.0,0.0,61.01,45.7,,45.64,57.06,23.11
Brad Gumm,,Orthodox,356,22.43,45.87,0.75,59.07,35.13,0.04,0.0,6.95,10,6,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,,42.18,54.63,30.17,56.51,18.72,67.3,0.76,0.84,0.7,0.82,34.17,56.62,52.43,56.54,70.69,20.34
Eddie Ruiz,,Orthodox,357,22.07,54.17,18.54,0.0,45.78,0.0,0.0,49.83,1,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1967/06/10,46.0,56.57,54.62,59.49,54.39,67.71,22.25,20.11,17.56,18.82,38.25,45.7,,45.64,57.06,22.77
Luke Caudillo,Lil' Hulk,Orthodox,358,21.97,60.91,10.95,0.0,47.69,0.04,0.0,1.4,17,17,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1980/11/30,59.91,61.57,57.15,65.0,60.32,47.86,9.93,10.1,10.46,9.95,71.15,45.7,,45.64,57.06,11.43
Quinn Mulhern,,Orthodox,359,21.95,58.09,16.22,0.0,44.0,0.04,0.0,0.09,18,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1984/09/20,55.89,60.3,57.02,59.15,54.89,61.34,17.45,16.45,16.09,15.28,48.84,45.7,,45.64,57.06,10.92
Gabe Ruediger,Godzilla,Orthodox,360,21.7,59.36,17.91,0.0,39.19,0.08,0.0,11.36,18,8,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1977/08/29,58.1,59.46,60.24,59.64,49.83,46.9,20.74,18.9,16.13,17.2,48.71,45.7,,45.64,47.23,11.32
Edward Faaloloto,,Orthodox,361,21.54,60.71,15.74,0.0,39.67,0.04,0.0,1.66,2,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1984/07/15,63.07,58.38,61.46,59.93,53.23,41.99,16.38,15.09,16.55,15.1,51.87,45.7,,45.64,47.23,11.6
Gauge Young,Gee Money,Orthodox,362,21.44,71.48,0.12,0.0,47.46,0.0,0.0,0.35,9,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,2000/07/14,84.24,64.46,76.81,60.42,55.88,42.44,0.11,0.12,0.1,0.12,67.17,45.7,,45.64,57.06,24.35
Alex Ricci,,Orthodox,363,20.69,64.29,0.78,0.0,49.64,0.04,0.0,7.69,10,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1982/07/21,65.04,61.69,70.15,60.28,65.27,60.43,0.71,0.78,0.66,0.77,61.67,45.7,,45.64,57.06,11.18
Danny Abbadi,The Assassin,Orthodox,364,20.51,65.08,0.75,0.0,47.89,0.04,0.0,9.62,4,6,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['lightweight', 'middleweight']",lightweight,1983/07/03,71.02,62.67,66.83,59.8,61.38,51.16,0.67,0.72,0.63,0.73,67.66,45.7,,45.64,47.23,11.36
Cameron Dollar,,Orthodox,365,20.05,68.2,0.15,0.0,43.01,0.0,0.0,0.87,11,5,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1987/05/12,85.74,59.41,67.37,60.28,63.88,58.87,0.15,0.17,0.14,0.16,37.98,45.7,,45.64,47.23,11.3
Garett Whiteley,Goodnight,Orthodox,366,20.04,69.57,0.51,0.0,41.02,0.08,0.0,2.62,7,3,0,0,3.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1980/12/13,74.75,67.21,76.3,60.02,52.75,52.37,0.49,0.54,0.46,0.53,47.78,45.7,,45.64,57.06,11.19
CJ Keith,,Orthodox,367,19.96,63.51,0.72,0.0,46.47,0.04,0.0,7.95,8,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1986/08/09,53.17,58.84,80.34,61.7,53.78,62.24,0.66,0.71,0.61,0.72,59.03,45.7,,45.64,47.23,10.83
Bernardo Magalhaes,Trekko,Orthodox,368,19.93,58.76,1.81,0.0,49.68,0.04,0.0,0.87,13,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1981/04/08,57.83,63.13,55.54,58.54,73.55,60.42,1.79,2.18,1.67,1.92,40.59,45.7,,45.64,57.06,24.16
John Halverson,The Hurricane,Southpaw,369,19.85,65.78,0.42,0.0,43.92,0.04,0.0,5.33,16,8,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1972/09/08,69.03,61.31,72.27,60.51,54.35,46.42,0.38,0.41,0.36,0.42,63.53,45.7,,45.64,57.06,11.38
Leigh Remedios,Bulldog,Orthodox,370,19.76,60.4,0.6,0.0,48.62,0.0,0.0,14.86,18,10,2,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1976/01/13,51.64,57.99,70.98,60.99,67.56,66.2,0.58,0.62,0.54,0.63,49.62,45.7,,45.64,47.23,11.1
Rick Davis,The Flying Squirrel,Orthodox,371,19.74,67.94,0.0,0.0,41.7,0.0,0.0,0.0,3,1,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,,71.5,58.48,80.19,61.59,70.33,43.95,0.0,0.0,0.0,0.0,40.48,45.7,,45.64,57.06,12.05
Josh Shockley,,Orthodox,372,19.72,59.42,0.99,0.0,48.89,0.04,0.0,10.05,11,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1989/11/15,55.85,59.79,62.24,59.8,61.46,63.55,0.91,0.99,0.84,0.99,59.55,45.7,,45.64,57.06,11.0
Yoislandy Izquierdo,Cuba,Southpaw,373,19.61,68.71,0.3,0.0,39.8,0.04,0.0,1.4,10,4,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1984/01/09,69.64,62.63,81.45,61.12,35.69,61.25,0.28,0.31,0.26,0.3,51.96,45.7,,45.64,47.23,10.3
David Lee,,Orthodox,374,19.45,64.81,0.57,0.0,42.52,0.04,0.0,2.01,12,10,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,,58.28,59.16,80.21,61.6,48.86,55.06,0.53,0.59,0.49,0.57,55.22,45.7,,45.64,37.4,10.95
Cain Carrizosa,The Insane,Orthodox,375,19.42,66.74,0.9,0.0,40.0,0.04,0.0,5.16,10,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1986/07/22,67.42,61.48,71.54,66.52,58.72,44.82,0.89,0.99,0.82,0.96,44.77,45.7,,45.64,47.23,11.68
Devonte Smith,King Kage,Orthodox,376,19.41,0.0,14.08,60.7,0.0,8.7,93.02,6.03,11,4,0,3,3.0,0.0,0.0,6,0,Unranked,Unranked,"['lightweight', 'catch weight']",lightweight,1993/07/30,60.23,41.85,,52.96,,47.42,12.41,12.99,13.83,13.03,18.13,59.51,56.67,56.27,70.35,36.67
Carl Deaton,The Anishinaabe Kid,Orthodox,377,19.37,59.19,0.21,0.0,48.1,0.04,0.0,0.0,17,7,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1989/11/24,56.52,60.83,60.0,59.4,62.39,63.27,0.2,0.21,0.18,0.21,55.7,45.7,,45.64,47.23,11.04
John Polakowski,Buckets of Blood,Orthodox,378,19.36,59.32,0.15,0.0,48.06,0.0,0.0,3.67,2,2,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1981/06/21,65.18,57.04,55.55,59.52,54.48,57.74,0.13,0.14,0.12,0.14,69.04,45.7,,45.64,47.23,10.98
Cameron VanCamp,Jumpman,Switch,379,19.33,71.67,0.0,0.0,35.68,0.04,0.0,0.0,15,7,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1993/04/27,88.87,60.37,76.51,60.92,50.59,41.31,0.0,0.0,0.0,0.0,39.17,45.7,,45.64,57.06,11.66
Alberto Crane,,Orthodox,380,19.2,56.44,2.89,0.0,46.64,0.04,0.0,23.6,15,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1976/07/14,47.98,57.57,54.78,65.43,59.93,59.55,2.64,3.07,2.46,2.97,55.98,45.7,,45.64,57.06,11.1
Mehdi Baghdad,The Sultan,Orthodox,381,19.0,64.1,0.15,0.0,41.23,0.04,0.0,0.61,11,5,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1985/04/13,68.99,63.71,58.85,64.86,53.19,49.99,0.14,0.16,0.13,0.15,50.46,45.7,,45.64,47.23,11.28
Bolaji Oki,The Zulu Warrior,Orthodox,382,18.93,0.0,39.45,56.61,0.0,5.74,23.26,10.49,10,2,0,2,1.0,0.0,0.0,3,0,Unranked,Unranked,['lightweight'],lightweight,1995/11/15,75.12,41.85,,44.39,,43.35,35.79,32.89,49.79,32.85,45.92,57.21,52.98,57.13,59.12,50.0
Justin James,,Orthodox,382,18.93,60.08,0.18,0.0,44.89,0.0,0.0,4.55,13,7,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1976/11/08,55.91,58.4,65.63,60.38,54.54,58.6,0.17,0.18,0.16,0.18,55.43,45.7,,45.64,47.23,10.99
Joe Ellenberger,Excalibur,Orthodox,384,18.91,0.0,37.74,64.22,0.0,2.87,23.26,46.07,15,2,0,1,1.0,0.0,0.0,2,0,Unranked,Unranked,['lightweight'],lightweight,1985/03/28,42.77,41.85,,44.39,,49.63,47.51,37.24,41.42,36.5,26.02,62.43,68.35,56.04,70.06,25.0
Brandon Melendez,The Murderer,Southpaw,385,18.67,55.81,0.57,0.0,47.19,0.0,0.0,14.34,25,25,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['lightweight'],lightweight,1983/03/24,51.13,57.04,55.55,59.52,62.92,69.17,0.55,0.6,0.52,0.6,45.77,45.7,,45.64,47.23,10.89
