name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufcnocon,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Lowell Anderson,,Orthodox,321,13.16,45.34,0.15,0.0,27.61,0.0,0.0,0.35,0,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,,42.4,57.76,23.34,57.85,14.11,59.65,0.15,0.17,0.14,0.16,28.05,44.77,,44.94,57.0,8.63
Darrel Gholar,,Orthodox,323,13.15,45.32,0.12,0.0,27.61,0.0,0.0,0.0,5,6,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,,42.45,57.55,23.37,57.92,14.11,59.65,0.12,0.13,0.11,0.13,28.05,44.77,,44.94,46.76,8.63
Bob Gilstrap,,Orthodox,324,13.11,45.2,0.0,0.0,27.61,0.0,0.0,0.0,5,7,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,,42.58,56.69,23.44,58.09,14.11,59.65,0.0,0.0,0.0,0.0,28.05,44.77,,44.94,46.76,8.63
Jesse Bongfeldt,Water,Orthodox,325,12.26,0.0,23.84,53.85,0.0,0.05,0.0,18.68,16,5,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['middleweight'],middleweight,1980/08/28,50.94,42.68,,43.77,,63.05,25.67,22.94,25.25,22.91,22.44,54.05,50.64,54.25,56.45,10.0
Djorden Santos,Shakur,Orthodox,326,11.99,0.0,21.24,56.32,0.0,0.0,0.0,3.07,10,2,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1997/08/01,78.74,42.68,,43.77,,34.05,20.13,18.77,22.41,18.12,26.77,53.46,50.09,53.66,68.06,20.0
Tyrone Roberts,Native Warrior,Orthodox,327,10.19,0.0,2.5,56.32,0.0,3.12,23.26,33.92,43,12,1,1,,,,1,0,Unranked,Unranked,['middleweight'],middleweight,,32.08,42.68,,43.77,,69.08,2.54,2.72,2.34,2.83,2.07,53.46,50.09,53.66,68.06,100.0
Delson Heleno,Pe De Chumbo,Orthodox,328,7.55,0.0,1.03,56.32,0.0,0.0,0.0,7.92,29,10,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1977/11/16,36.55,42.68,,43.77,,40.25,1.05,1.16,0.97,1.12,0.86,53.46,50.09,53.66,68.06,10.0
Josh Bryant,The Beast,Orthodox,329,7.37,0.0,0.24,56.32,0.0,0.0,0.0,0.0,15,4,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1980/04/23,39.2,42.68,,43.77,,32.67,0.25,0.27,0.23,0.26,0.2,53.46,50.09,53.66,68.06,10.0
Robert Bryczek,,Orthodox,329,7.37,0.0,0.24,56.32,0.0,0.0,0.0,3.55,17,6,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1990/07/04,45.88,42.68,,43.77,,42.4,0.21,0.22,0.19,0.22,0.35,53.46,50.09,53.66,68.06,20.0
Jamie Yager,The Chosyn 1,Orthodox,331,7.35,0.0,0.12,56.32,0.0,0.0,0.0,0.0,8,4,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1983/11/29,52.04,42.68,,43.77,,53.86,0.11,0.12,0.1,0.12,0.15,53.46,50.09,53.66,68.06,10.0
Adam Yandiev,Boroda,Orthodox,332,7.0,0.0,0.0,53.85,0.0,0.0,0.0,0.0,9,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['middleweight'],middleweight,1988/08/07,33.24,42.68,,43.77,,32.44,0.0,0.0,0.0,0.0,0.0,54.05,50.64,54.25,56.45,10.0
