name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufcnocon,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Billy Miles,The Kid,Orthodox,370,13.68,43.5,0.29,0.0,32.12,0.0,0.0,2.16,2,2,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1978/04/28,41.86,55.7,18.59,57.85,31.61,58.73,0.3,0.33,0.27,0.33,28.71,44.96,,44.98,46.34,9.44
Takenori Sato,,Southpaw,371,13.64,58.67,0.36,0.0,16.61,0.04,0.0,0.11,19,11,7,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1985/06/08,49.91,60.85,60.73,63.19,15.01,0.0,0.37,0.42,0.33,0.4,38.71,44.96,,44.98,56.06,12.72
CJ Fernandes,,Unknown,372,13.35,43.73,2.88,0.0,26.93,0.0,0.0,86.71,14,8,3,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1977/11/13,41.56,57.46,18.45,57.44,3.21,60.45,2.89,3.21,2.64,3.43,26.59,44.96,,44.98,56.06,17.48
Andre Pederneiras,,Orthodox,373,13.25,43.57,0.1,0.0,22.07,6.44,0.0,0.27,1,1,2,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1967/03/22,41.77,56.24,18.54,57.72,2.86,53.91,0.1,0.11,0.09,0.11,23.71,44.96,,44.98,56.06,7.79
Adrian Serrano,,Unknown,374,12.96,43.59,1.19,0.0,26.93,0.0,0.0,31.86,56,29,4,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1963/12/23,41.75,56.38,18.54,57.69,3.21,60.45,1.21,1.35,1.1,1.36,26.59,44.96,,44.98,56.06,17.48
Dorian Price,,Southpaw,375,11.8,43.49,0.0,0.0,22.07,0.0,0.0,0.0,8,5,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1977/08/20,41.86,55.66,18.59,57.85,2.86,53.91,0.0,0.0,0.0,0.0,23.71,44.96,,44.98,46.34,7.79
Marcelo Aguiar,,Orthodox,375,11.8,43.49,0.0,0.0,22.07,0.0,0.0,0.0,2,3,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,,41.86,55.66,18.59,57.85,2.86,53.91,0.0,0.0,0.0,0.0,23.71,44.96,,44.98,56.06,7.79
Jon Manley,,Orthodox,377,9.8,0.0,10.11,58.28,0.0,0.0,0.0,37.14,9,4,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1986/07/07,38.7,41.95,,43.67,,45.13,10.92,11.16,9.04,10.64,8.79,55.65,52.42,55.67,69.39,20.0
CM Punk,,Orthodox,378,9.4,0.0,9.67,55.84,0.0,0.04,0.0,9.77,0,1,0,0,1.0,0.0,1.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1978/10/26,38.51,41.95,,43.67,,42.13,10.68,10.84,9.38,10.37,7.08,56.22,52.95,56.24,57.94,25.0
Chris Spang,The Kiss,Orthodox,379,8.02,0.0,0.0,61.72,0.0,0.0,0.0,0.0,6,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1987/11/26,43.09,41.95,,43.67,,58.35,0.0,0.0,0.0,0.0,0.0,55.68,66.08,55.7,69.42,20.0
Chuck O'Neil,Cold Steel,Unknown,380,7.74,0.0,0.75,58.28,0.0,0.0,0.0,11.81,17,9,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1985/09/22,51.25,41.95,,43.67,,44.74,0.76,0.85,0.7,0.85,0.59,55.65,52.42,55.67,69.39,20.0
Albert Cheng,,Orthodox,381,7.61,0.0,0.13,58.28,0.0,0.0,0.0,0.68,7,4,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1985/02/07,37.88,41.95,,43.67,,54.74,0.13,0.15,0.12,0.15,0.1,55.65,52.42,55.67,69.39,10.0
Charlie Ward,,Orthodox,381,7.61,0.0,0.13,58.28,0.0,0.04,0.0,0.45,3,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['welterweight'],welterweight,1980/12/17,41.9,41.95,,43.67,,29.14,0.13,0.15,0.12,0.15,0.1,55.65,52.42,55.67,69.39,10.0
Ryan McGillivray,The Kid,Unknown,383,7.59,0.0,0.08,58.28,0.0,0.0,0.0,0.0,12,0,1,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1986/09/27,39.57,41.95,,43.67,,56.96,0.08,0.08,0.07,0.08,0.09,55.65,52.42,55.67,69.39,20.0
Dean Barry,The Sniper,Orthodox,383,7.59,0.0,0.08,58.28,0.0,0.0,0.0,1.7,4,2,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1992/07/03,90.05,41.95,,47.58,,43.3,0.07,0.08,0.06,0.08,0.12,55.65,52.42,55.67,69.39,100.0
Vernon Ramos Ho,,Orthodox,385,7.58,0.0,0.0,58.28,0.0,0.0,0.0,0.0,3,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['welterweight'],welterweight,1992/06/03,56.71,41.95,,43.67,,24.75,0.0,0.0,0.0,0.0,0.0,55.65,52.42,55.67,69.39,10.0
