name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufcnocon,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Carlos Huachin,Perro Malo,Southpaw,243,16.84,52.09,0.0,0.0,41.43,0.05,0.0,0.0,10,5,1,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1996/06/04,54.5,63.08,34.12,56.67,49.52,47.7,0.0,0.0,0.0,0.0,57.8,44.68,,45.01,56.45,10.71
Yanis Ghemmouri,The Desert Warrior,Orthodox,244,16.47,60.86,1.78,0.0,28.38,0.05,0.0,18.63,12,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1995/01/24,60.23,59.42,62.99,60.81,29.81,43.89,1.83,2.07,1.66,2.02,29.53,44.68,,45.01,56.45,10.3
Byron Bloodworth,,Orthodox,245,16.25,54.47,0.74,0.0,34.83,0.05,0.0,6.1,6,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1983/08/16,54.33,58.36,46.11,59.07,50.6,46.39,0.77,0.86,0.7,0.82,31.38,44.68,,45.01,56.45,10.95
Jesse Butler,,Orthodox,246,15.97,58.17,0.0,0.0,30.47,0.05,0.0,0.0,12,6,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['bantamweight', 'lightweight']",bantamweight,1992/05/24,57.07,59.4,56.11,60.09,34.72,47.14,0.0,0.0,0.0,0.0,29.67,44.68,,45.01,56.45,10.35
Mana Martinez,ManaBoi,Orthodox,247,15.55,0.0,21.44,60.0,0.0,6.37,23.26,6.9,10,4,0,2,2.0,0.0,0.0,4,0,Unranked,Unranked,['bantamweight'],bantamweight,1996/03/25,56.86,40.18,,61.02,,43.74,21.2,21.7,25.72,20.42,18.17,59.12,58.97,54.08,67.83,60.0
Malcolm Wellmaker,The Machine,Switch,248,15.42,0.0,0.08,57.76,0.0,6.28,93.02,1.04,10,0,0,2,,,,2,0,Unranked,Unranked,['bantamweight'],bantamweight,1994/06/04,75.76,40.18,,52.44,,44.53,0.07,0.08,0.06,0.07,0.12,54.16,53.88,54.56,68.43,100.0
David Martinez,Black Spartan,Orthodox,249,14.81,0.0,0.46,57.76,0.0,3.12,93.02,9.66,12,1,0,1,,,,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1998/08/03,63.91,40.18,,48.14,,56.43,0.4,0.44,0.36,0.43,0.68,54.16,53.88,54.56,68.43,100.0
Shunichi Shimizu,,Orthodox,250,14.64,52.95,1.5,0.0,26.54,0.0,0.0,25.08,30,18,11,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1985/01/31,40.43,55.79,55.01,60.57,22.99,44.83,1.54,1.77,1.4,1.68,28.43,44.68,,45.01,45.08,9.92
Will Campuzano,,Orthodox,251,13.36,0.0,27.27,56.38,0.0,0.14,0.0,30.25,14,6,0,0,4.0,0.0,0.0,4,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1986/05/27,44.35,40.18,,43.85,,50.08,25.69,26.44,31.11,26.71,26.4,59.79,56.26,54.69,54.78,10.0
Baergeng Jieleyisi,,Orthodox,252,12.67,0.0,23.14,58.33,0.0,0.0,0.0,3.91,18,7,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1995/11/24,38.95,40.18,,43.85,,56.88,24.25,20.27,24.41,19.49,27.28,54.17,56.14,54.57,68.44,20.0
Miguel Torres,,Orthodox,253,12.4,0.0,4.3,64.79,0.0,6.37,23.26,27.38,44,9,0,2,2.0,0.0,0.0,4,0,Unranked,Unranked,['bantamweight'],bantamweight,1981/01/18,54.55,40.18,,43.85,,61.18,4.2,4.69,3.82,5.03,3.76,68.93,70.13,53.28,66.82,42.5
Jumabieke Tuerxun,The Wild Wolf,Orthodox,254,9.54,0.0,8.3,59.18,0.0,0.09,0.0,8.67,19,4,1,0,3.0,0.0,0.0,3,0,Unranked,Unranked,"['bantamweight', 'featherweight']",bantamweight,1986/04/17,38.88,40.18,,43.85,,54.27,7.84,8.5,7.43,7.86,9.88,64.69,63.55,54.2,54.28,10.0
Nolan Ticman,,Orthodox,255,7.85,0.0,1.48,57.76,0.0,0.05,0.0,13.34,4,3,0,0,2.0,0.0,0.0,2,0,Unranked,Unranked,"['flyweight', 'bantamweight']",bantamweight,1988/05/17,45.27,40.18,,43.85,,57.39,1.36,1.55,1.23,1.48,1.78,54.16,53.88,54.56,68.43,20.0
Colby Thicknesse,Slickness,Orthodox,256,7.67,0.0,0.74,57.76,0.0,0.0,0.0,0.0,7,1,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1999/06/23,45.01,40.18,,43.85,,56.26,0.69,0.81,0.63,0.73,0.84,54.16,53.88,54.56,68.43,20.0
Angel Pacheco,,Orthodox,257,7.53,0.0,0.08,57.76,0.0,0.0,0.0,2.07,7,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1992/01/13,90.9,40.18,,43.85,,6.769999999999996,0.08,0.09,0.07,0.08,0.08,54.16,53.88,54.56,68.43,20.0
Filip Pejic,,Orthodox,258,7.19,0.0,0.18,54.97,0.0,0.0,0.0,5.06,12,2,2,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1992/07/21,28.35,40.18,,43.85,,66.72999999999999,0.19,0.21,0.17,0.2,0.14,54.82,54.53,55.22,55.31,10.0
Bruno Korea,,Unknown,259,7.15,0.0,0.0,54.97,0.0,0.0,0.0,0.0,7,3,0,0,1.0,0.0,0.0,1,0,Unranked,Unranked,['bantamweight'],bantamweight,1991/06/28,42.31,40.18,,48.14,,49.29,0.0,0.0,0.0,0.0,0.0,54.82,54.53,55.22,55.31,10.0
