name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Alessio Sakara,Legionarius,Orthodox,75,52.23,78.74,53.42,51.37,58.25,19.35,69.77,9.72,19,11,0,19,11,0,15,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1981/09/02,51.02,7.92,47.0,26.52,68.6,75.81,24.69,10.36,77.99,20.78,62.0,0.0,0.0,0.0,59.99,27.41
Bruno Silva,Bulldog,Orthodox,76,52.21,89.03,37.48,55.63,54.94,19.59,93.02,10.02,23,13,2,23,13,2,20,0,Unranked,Unranked,"['flyweight', 'middleweight', 'bantamweight']",middleweight,1990/03/16,49.57,52.86,48.29,53.01,50.66,55.88,13.93,50.37,22.46,28.57,67.69,0.0,3.27,13.86,59.99,31.67
Magnus Cedenblad,Jycken,Orthodox,77,51.99,71.23,52.65,65.36,61.12,12.7,75.58,27.32,14,5,0,14,5,0,6,0,Unranked,Unranked,['middleweight'],middleweight,1982/04/10,30.66,1.47,51.01,6.63,46.51,73.9,32.51,10.36,64.0,23.37,66.01,6.72,19.64,27.73,80.0,44.44
Jorge Rivera,El Conquistador,Orthodox,78,51.95,83.81,44.84,49.24,57.16,25.58,66.86,18.38,20,9,0,20,9,0,15,0,Unranked,Unranked,['middleweight'],middleweight,1972/02/28,40.72,9.75,48.0,53.01,62.79,77.19,9.52,10.36,50.0,39.29,62.99,0.0,1.96,0.0,40.01,27.41
Hector Lombard,,Southpaw,79,51.87,82.22,45.23,58.04,58.15,19.21,69.77,16.76,34,10,1,34,10,1,12,0,Unranked,5.0,"['middleweight', 'welterweight']",middleweight,1978/02/02,38.91,22.84,46.01,46.4,61.64,71.06,19.15,22.96,48.0,28.66,77.01,0.0,9.82,0.0,100.0,28.7
Joe Pyfer,Bodybagz,Orthodox,80,51.85,77.83,26.08,63.77,82.24,15.81,79.07,2.98,14,3,0,14,3,0,6,0,Unranked,Unranked,['middleweight'],middleweight,1996/09/17,48.2,20.9,43.0,26.52,62.79,72.35,15.29,8.88,41.99,2.84,60.0,13.43,13.75,13.86,100.0,85.19
Trevor Prangley,,Orthodox,81,51.64,73.75,54.33,64.8,69.55,6.37,58.14,46.81,34,11,2,34,11,2,4,0,Unranked,Unranked,['middleweight'],middleweight,1972/08/24,33.37,5.39,60.0,0.0,55.82,82.54,38.3,16.29,54.98,26.69,73.99,13.43,19.64,13.86,100.0,55.56
Abus Magomedov,,Orthodox,82,51.54,73.44,46.64,61.38,73.44,12.7,58.14,18.05,28,6,1,28,6,1,6,0,Unranked,14.0,['middleweight'],middleweight,1990/09/02,41.36,18.42,48.0,6.63,65.12,68.21,30.02,15.55,56.98,17.16,100.0,6.72,3.93,13.86,100.0,57.41
Roman Kopylov,,Southpaw,83,51.45,88.14,29.73,51.37,69.27,19.07,81.4,8.04,14,3,0,14,3,0,9,0,Unranked,14.0,['middleweight'],middleweight,1991/05/04,63.91,41.89,50.0,39.77,63.95,58.01,13.26,14.06,41.99,10.32,87.0,0.0,0.0,0.0,59.99,53.09
Nate Quarry,Rock,Open Stance,84,50.89,82.59,19.95,53.85,69.95,29.25,80.07,7.25,12,4,0,12,4,0,10,0,Unranked,Unranked,['middleweight'],middleweight,1972/03/18,63.91,1.08,43.99,39.77,76.75,75.81,2.83,2.21,33.0,11.02,60.0,0.0,0.0,0.0,80.0,50.0
Punahele Soriano,Puna,Southpaw,85,50.77,86.68,38.24,53.85,59.52,15.95,79.07,11.85,11,4,0,11,4,0,9,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1992/11/22,64.43,9.42,53.0,39.77,55.82,66.47,16.66,8.88,55.98,15.2,36.98,0.0,0.0,0.0,80.0,43.21
Patrick Cote,The Predator,Orthodox,86,50.08,81.43,37.89,52.27,56.84,30.21,48.84,13.37,23,11,0,23,11,0,21,0,Unranked,Unranked,"['welterweight', 'middleweight', 'ultimate fighter 4 middleweight tournament', 'light heavyweight']",middleweight,1980/02/29,36.21,29.68,48.0,39.77,55.82,72.26,7.7,37.78,20.01,41.3,42.99,26.85,3.93,0.0,40.01,34.92
Abdul Razak Alhassan,,Orthodox,87,50.01,87.41,25.4,54.53,60.24,19.31,93.02,6.52,12,7,0,12,7,0,14,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1985/08/11,46.91,16.15,49.01,59.65,62.79,65.36,9.52,11.11,33.0,13.01,51.0,0.0,3.93,0.0,80.0,38.89
Marco Tulio,Matuto,Orthodox,88,49.95,90.34,12.79,57.7,86.03,6.28,93.02,4.08,14,1,0,14,1,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1994/06/13,97.16,9.42,60.0,19.88,70.93,78.14,9.97,0.0,20.01,1.17,0.0,0.0,7.86,0.0,100.0,100.0
Vitor Miranda,Lex Luthor,Orthodox,89,49.79,69.09,32.79,57.69,66.57,16.64,100.0,11.01,12,5,0,12,5,0,7,0,Unranked,Unranked,"['middleweight', 'ultimate fighter brazil 3 heavyweight tournament']",middleweight,1979/03/10,38.4,4.95,45.0,0.0,67.45,74.51,10.77,6.65,54.98,10.98,49.99,6.72,3.93,0.0,100.0,49.21
Drew McFedries,The Massacre,Southpaw,90,49.72,85.92,46.99,48.83,45.72,12.84,93.02,0.81,12,7,0,12,7,0,9,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1978/07/27,66.1,5.39,51.01,39.77,60.46,60.6,16.09,1.47,100.0,1.06,55.99,0.0,13.75,0.0,20.0,7.41
Nursulton Ruziboev,Black,Orthodox,91,49.65,73.61,32.23,56.32,77.3,12.66,75.58,6.52,36,9,2,36,9,2,5,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1993/11/19,33.37,8.03,46.01,19.88,55.82,75.03,8.5,2.21,66.0,4.65,33.0,0.0,0.0,0.0,100.0,82.22
Trevor Smith,Hot Sauce,Orthodox,92,49.61,78.83,55.6,60.75,56.22,16.09,23.26,33.94,15,10,0,15,10,0,12,0,Unranked,Unranked,['middleweight'],middleweight,1981/01/05,42.39,31.02,55.0,13.25,59.31,71.4,19.27,35.55,32.0,58.06,60.0,20.15,13.75,0.0,100.0,28.7
Eddie Gordon,Truck,Orthodox,93,49.58,63.68,49.59,53.85,46.54,21.96,100.0,23.91,8,4,0,8,4,0,4,1,Unranked,Unranked,"['middleweight', 'ultimate fighter 19 middleweight tournament']",middleweight,1983/07/22,26.15,4.69,32.0,6.63,69.76,77.79,21.86,4.44,83.0,13.64,62.99,0.0,0.0,0.0,80.0,0.0
Jason MacDonald,The Athlete,Orthodox,94,49.32,68.45,35.0,80.22,45.06,19.31,93.02,15.75,25,16,0,25,16,0,14,0,Unranked,Unranked,['middleweight'],middleweight,1975/06/03,19.96,6.04,52.0,0.0,53.49,76.66,16.21,36.29,16.0,31.44,35.01,47.0,39.28,55.45,80.0,10.32
Nick Catone,The Jersey Devil,Southpaw,95,49.28,67.16,59.05,58.13,60.97,12.8,40.7,29.86,10,4,0,10,4,0,8,0,Unranked,Unranked,"['middleweight', 'welterweight', 'catch weight']",middleweight,1981/09/01,27.18,10.45,43.99,0.0,73.26,79.95,42.03,38.52,43.99,34.05,83.02,13.43,9.82,13.86,59.99,26.39
Ikram Aliskerov,,Southpaw,96,49.27,91.05,18.89,60.11,68.42,9.49,93.02,0.86,16,2,0,16,2,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1992/12/07,100.0,2.6,62.0,19.88,47.68,50.06,12.91,0.0,33.0,0.57,100.0,0.0,21.6,0.0,100.0,58.33
Jeremy Horn,Gumby,Orthodox,97,49.16,63.22,35.5,69.23,50.03,26.27,88.37,8.82,91,22,5,91,22,5,13,0,Unranked,Unranked,"['middleweight', 'heavyweight', 'light heavyweight']",middleweight,1975/08/25,15.33,10.89,38.99,0.0,63.95,82.8,20.73,25.18,38.01,14.68,29.0,67.14,21.6,55.45,0.0,16.24
Jake Rosholt,,Orthodox,98,48.83,71.02,62.93,61.93,38.52,3.21,93.02,11.62,12,5,0,12,5,0,3,0,Unranked,Unranked,['middleweight'],middleweight,1982/02/09,34.54,0.87,53.0,0.0,56.98,79.86,73.76,7.41,68.0,4.97,0.0,6.72,35.35,13.86,59.99,0.0
Dongi Yang,The Ox,Southpaw,99,48.81,77.13,33.26,58.04,67.47,6.42,93.02,18.79,13,3,0,13,3,0,5,0,Unranked,Unranked,['middleweight'],middleweight,1984/12/07,45.73,20.78,51.01,13.25,73.26,72.26,19.27,12.59,40.99,13.41,60.99,0.0,9.82,0.0,100.0,46.67
Trevin Giles,,Orthodox,100,48.79,78.46,41.43,51.27,56.84,22.43,53.15,14.03,16,7,0,16,7,0,14,0,Unranked,Unranked,"['welterweight', 'middleweight', 'light heavyweight']",middleweight,1992/08/06,40.84,14.81,54.01,19.88,67.45,79.34,12.11,16.29,50.0,28.0,72.02,13.43,5.89,0.0,40.01,22.22
Darren Stewart,The Dentist,Orthodox,101,48.74,75.13,40.84,55.41,60.59,16.19,65.12,10.53,12,8,0,12,8,0,14,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1990/12/30,39.29,37.47,45.0,13.25,55.82,71.57,19.83,24.44,44.99,21.02,67.0,0.0,1.96,13.86,59.99,38.89
Ryan Loder,Man of Steel,Southpaw,102,48.64,84.94,16.68,61.84,54.6,21.87,100.0,17.61,8,2,0,8,2,0,2,1,Unranked,Unranked,"['middleweight', 'ultimate fighter 32 middleweight tournament']",middleweight,1991/06/05,74.23,2.81,71.01,0.0,58.13,78.31,17.79,5.18,14.0,5.03,100.0,0.0,31.42,0.0,100.0,16.67
Cody Brundage,,Orthodox,103,48.43,74.92,35.65,59.17,59.22,16.09,74.42,6.74,11,7,0,11,7,0,12,0,Unranked,Unranked,['middleweight'],middleweight,1994/05/16,28.73,7.22,52.0,19.88,53.49,74.94,21.18,13.33,47.0,11.52,68.01,13.43,15.71,13.86,59.99,36.11
Tim Kennedy,,Orthodox,104,48.34,71.03,41.25,59.41,63.05,18.89,46.51,24.8,18,6,0,18,6,0,5,0,Unranked,5.0,['middleweight'],middleweight,1979/09/01,35.81,5.7,47.0,6.63,72.09,84.11,29.23,21.47,35.0,22.4,70.01,6.72,13.75,0.0,100.0,33.33
David Loiseau,The Crow,Orthodox,105,48.15,72.52,26.69,57.34,57.78,19.86,100.0,10.66,23,11,0,23,11,0,9,0,Unranked,Unranked,['middleweight'],middleweight,1979/12/17,20.48,12.6,43.99,26.52,50.01,68.54,4.88,5.18,41.99,14.7,35.99,6.72,1.96,0.0,100.0,41.98
Jesse Taylor,JT Money,Orthodox,106,47.98,73.81,60.7,0.0,52.95,21.87,100.0,27.72,31,15,0,31,15,0,2,1,Unranked,Unranked,"['ultimate fighter 25 welterweight tournament', 'middleweight']",middleweight,1983/01/02,25.0,2.01,65.0,0.0,44.2,95.24,82.48,4.44,50.0,7.91,100.0,0.0,,13.86,80.0,16.67
Lorenz Larkin,The Monsoon,Orthodox,107,47.69,77.64,21.21,56.66,69.85,20.67,65.12,4.18,18,6,0,18,6,0,10,0,Unranked,6.0,"['welterweight', 'middleweight']",middleweight,1986/09/03,45.48,30.58,46.01,19.88,73.26,76.33,3.06,2.95,41.99,5.98,79.01,0.0,1.96,0.0,100.0,47.78
Tresean Gore,Mr. Vicious,Switch,108,47.66,68.77,45.9,69.53,45.65,6.42,93.02,6.93,6,3,0,6,3,0,5,0,Unranked,Unranked,['middleweight'],middleweight,1994/06/21,35.69,2.42,46.01,0.0,45.35,29.5,29.68,5.92,74.99,4.94,83.02,13.43,25.53,27.73,100.0,15.56
Daniel Kelly,,Southpaw,109,47.42,69.2,35.86,61.05,64.87,19.12,46.51,12.65,13,4,0,13,4,0,10,0,Unranked,14.0,['middleweight'],middleweight,1977/10/31,46.65,19.66,38.0,0.0,70.93,59.92,21.06,25.91,34.0,18.04,78.0,0.0,5.89,13.86,100.0,41.11
Constantinos Philippou,,Orthodox,110,46.92,72.99,24.54,57.35,70.31,19.12,58.14,7.04,13,5,0,13,5,0,10,0,Unranked,Unranked,"['middleweight', 'catch weight']",middleweight,1979/11/29,28.22,22.35,35.0,33.13,62.79,76.4,4.53,5.18,41.99,10.7,64.99,0.0,5.89,0.0,100.0,56.67
Phil Hawes,No Hype,Orthodox,111,46.75,82.53,35.3,57.69,54.14,12.8,58.14,16.16,12,6,0,12,6,0,8,0,Unranked,Unranked,['middleweight'],middleweight,1989/01/08,68.68,0.59,59.01,13.25,63.95,67.86,23.91,14.06,34.0,18.43,90.01,6.72,3.93,0.0,100.0,16.67
Christian Leroy Duncan,CLD,Switch,112,46.74,80.09,14.7,56.32,76.02,12.7,75.58,19.19,11,2,0,11,2,0,6,0,Unranked,Unranked,['middleweight'],middleweight,1995/07/24,61.21,6.58,59.01,6.63,59.31,73.99,2.71,6.65,10.99,16.42,72.02,0.0,0.0,0.0,100.0,70.37
Marc-Andre Barriault,Powerbar,Orthodox,113,46.69,87.24,18.62,57.88,56.8,19.35,69.77,6.46,17,9,0,17,9,0,15,0,Unranked,Unranked,"['middleweight', 'catch weight']",middleweight,1990/02/18,77.57,53.35,47.0,26.52,60.46,51.88,2.38,5.92,24.99,13.82,67.0,0.0,1.96,13.86,80.0,31.86
Terry Martin,,Orthodox,114,46.61,70.19,45.9,56.32,47.89,6.46,93.02,25.71,23,11,0,23,11,0,6,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1980/10/10,36.33,12.28,43.0,6.63,62.79,72.96,35.12,18.52,41.99,21.98,92.02,0.0,0.0,0.0,100.0,1.86
Dean Lister,The Boogeyman,Orthodox,114,46.61,61.38,25.13,70.86,77.56,12.7,58.14,11.03,13,7,0,13,7,0,6,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1976/02/13,16.23,4.41,35.0,0.0,70.93,83.67,17.9,39.99,15.0,9.44,49.99,33.57,21.6,27.73,100.0,70.37
Zachary Reese,Savage,Switch,116,46.6,76.66,42.25,61.8,56.2,9.54,46.51,10.38,9,2,0,9,2,0,5,0,Unranked,Unranked,['middleweight'],middleweight,1994/03/24,55.14,0.49,54.01,6.63,50.01,74.16,32.63,8.88,57.99,7.39,57.01,13.43,23.57,0.0,100.0,33.33
Dustin Stoltzfus,,Orthodox,117,46.25,74.7,44.76,61.56,44.08,9.72,69.77,21.04,16,7,0,16,7,0,9,0,Unranked,Unranked,['middleweight'],middleweight,1991/11/15,40.47,29.73,45.0,13.25,54.65,72.87,25.61,24.44,40.99,26.99,46.01,20.15,25.53,13.86,59.99,6.18
Caio Magalhaes,Hellboy,Orthodox,118,46.19,69.48,21.77,66.41,67.57,12.75,75.58,15.08,10,3,0,10,3,0,7,0,Unranked,Unranked,['middleweight'],middleweight,1987/12/14,29.25,13.14,40.0,13.25,65.12,75.98,11.9,19.26,15.0,15.06,58.0,33.57,31.42,13.86,80.0,50.79
Brunno Ferreira,The Hulk,Orthodox,119,46.18,76.96,17.91,60.97,61.95,12.7,93.02,3.8,13,2,0,13,2,0,6,0,Unranked,Unranked,['middleweight'],middleweight,1992/11/04,45.62,8.57,49.01,19.88,56.98,69.41,12.91,9.62,22.98,3.25,53.0,6.72,15.71,13.86,80.0,44.44
Azamat Bekoev,Iron,Orthodox,120,46.08,88.79,27.9,0.0,89.24,6.28,93.02,11.7,20,3,0,20,3,0,2,0,Unranked,Unranked,['middleweight'],middleweight,1995/12/30,97.81,3.89,61.01,13.25,53.49,61.29,29.35,2.21,33.0,3.34,100.0,0.0,,0.0,100.0,100.0
Kyle Daukaus,,Southpaw,121,46.05,72.88,38.92,68.59,55.28,6.51,58.14,28.08,11,4,0,11,4,0,7,0,Unranked,Unranked,"['catch weight', 'middleweight']",middleweight,1993/02/27,41.48,12.98,52.0,0.0,48.84,74.59,24.03,28.14,24.99,28.02,82.0,20.15,37.31,13.86,100.0,26.99
Ronny Markes,,Orthodox,122,45.79,70.19,48.94,59.4,60.8,9.54,23.26,39.57,17,5,0,17,5,0,5,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1988/04/21,27.96,5.23,53.0,0.0,52.32,79.01,35.46,22.23,39.98,28.21,100.0,13.43,9.82,0.0,100.0,33.33
Ivan Salaverry,,Orthodox,123,45.76,71.74,14.56,76.58,61.42,9.63,93.02,7.77,14,9,0,14,9,0,7,0,Unranked,Unranked,['middleweight'],middleweight,1971/01/11,38.78,7.87,47.0,6.63,88.37,89.72,5.56,7.41,18.0,7.75,35.99,67.14,49.1,27.73,80.0,26.99
Brian Stann,All American,Orthodox,124,45.7,80.89,14.61,57.44,63.08,19.17,69.77,10.48,12,6,0,12,6,0,11,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1980/09/24,42.25,17.24,42.0,46.4,68.6,77.1,1.36,4.44,11.99,17.43,60.0,13.43,5.89,13.86,59.99,38.39
Chris Camozzi,,Orthodox,125,45.61,75.14,25.01,55.86,61.13,22.99,46.51,10.22,24,13,0,24,13,0,19,0,Unranked,Unranked,['middleweight'],middleweight,1986/11/20,45.99,47.0,43.99,6.63,65.12,74.42,3.06,15.55,19.0,27.69,57.01,40.29,9.82,13.86,20.0,36.84
Phil Baroni,The New York Bad Ass,Orthodox,126,45.59,77.99,40.13,56.24,46.57,9.77,69.77,17.96,15,18,0,15,18,0,10,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1976/04/16,35.69,21.86,45.0,33.13,46.51,66.04,16.54,13.33,47.0,24.75,60.0,6.72,9.82,0.0,80.0,14.44
Brad Scott,Bear,Orthodox,127,45.58,72.75,17.21,68.14,59.96,16.69,76.74,14.48,11,6,0,11,6,0,8,0,Unranked,Unranked,"['welterweight', 'middleweight', 'ultimate fighter australia vs. uk welterweight tournament']",middleweight,1989/06/24,45.36,13.24,41.01,13.25,66.28,62.77,3.63,9.62,15.0,16.51,62.99,20.15,13.75,27.73,100.0,34.72
Luke Barnatt,The Bigslow,Orthodox,128,45.52,72.35,21.54,62.73,70.08,9.58,69.77,2.62,13,4,0,13,4,0,6,0,Unranked,Unranked,['middleweight'],middleweight,1988/04/13,57.09,5.18,36.01,13.25,68.6,66.56,7.14,5.18,41.99,2.24,62.99,13.43,7.86,13.86,100.0,55.56
Nick Ring,The Promise,Southpaw,129,45.5,69.43,31.32,62.39,70.21,9.58,46.51,18.28,14,4,0,14,4,0,6,0,Unranked,Unranked,['middleweight'],middleweight,1979/02/10,45.36,7.38,42.0,0.0,72.09,69.93,15.41,16.29,36.0,15.63,51.99,13.43,5.89,13.86,100.0,55.56
Joe Doerksen,El Dirte,Orthodox,130,44.92,66.57,36.51,73.19,41.26,6.6,93.02,14.45,51,16,0,51,16,0,9,0,Unranked,Unranked,['middleweight'],middleweight,1977/10/09,18.41,11.95,42.0,6.63,58.13,75.9,22.88,25.91,33.0,18.54,33.0,40.29,45.17,27.73,80.0,0.0
Charles Byrd,Kid Dynamite,Orthodox,131,44.9,73.51,37.18,65.19,43.25,3.26,93.02,15.1,10,7,0,10,7,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1983/10/11,44.2,1.08,55.0,0.0,63.95,77.27,28.32,5.18,50.0,8.61,40.0,0.0,29.46,13.86,100.0,0.0
Sam Alvey,Smile'N,Southpaw,132,44.75,83.95,13.14,55.41,58.11,20.56,65.12,3.86,33,18,1,33,18,1,24,0,Unranked,13.0,"['middleweight', 'light heavyweight']",middleweight,1986/05/06,42.25,45.66,43.99,46.4,60.46,68.63,0.68,5.18,14.0,13.19,82.0,0.0,1.96,13.86,59.99,28.7
Cung Le,,Southpaw,133,44.68,75.51,35.62,57.35,57.35,6.37,58.14,1.66,9,3,0,9,3,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1972/05/25,56.17,11.15,48.0,6.63,76.75,74.25,15.52,2.21,70.98,1.27,88.01,0.0,5.89,0.0,100.0,16.67
Alessio Di Chirico,Manzo,Orthodox,134,44.5,73.14,31.91,53.85,57.78,12.94,58.14,7.6,13,7,0,13,7,0,11,0,Unranked,Unranked,['middleweight'],middleweight,1989/12/12,42.77,13.19,38.99,19.88,70.93,70.28,16.54,20.73,38.98,11.92,83.02,0.0,0.0,0.0,80.0,22.22
Michael Kuiper,,Orthodox,134,44.5,78.23,37.74,51.37,45.59,3.26,93.02,12.83,15,5,0,15,5,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1989/06/07,42.25,8.95,54.01,19.88,62.79,68.72,26.06,6.65,54.98,7.32,79.01,0.0,0.0,0.0,59.99,0.0
Travis Lutter,The Serial Killer,Orthodox,136,44.47,59.75,29.14,58.15,40.03,25.16,100.0,16.35,10,6,0,10,6,0,6,1,Unranked,Unranked,"['ultimate fighter 4 middleweight tournament', 'light heavyweight', 'middleweight']",middleweight,1973/05/12,5.27,2.6,32.0,6.63,48.84,79.08,22.1,18.52,23.99,13.98,29.99,6.72,13.75,13.86,59.99,1.86
Josh Samman,Anqa,Orthodox,137,44.45,72.65,25.55,59.59,52.22,9.54,93.02,17.26,13,4,0,13,4,0,5,0,Unranked,Unranked,['middleweight'],middleweight,1988/03/14,26.8,3.4,52.0,13.25,39.54,78.66,12.35,6.65,33.0,12.31,33.0,6.72,7.86,13.86,80.0,33.33
Riki Fukuda,,Southpaw,138,44.42,71.66,40.42,56.32,68.13,6.42,23.26,26.03,24,9,0,24,9,0,5,0,Unranked,Unranked,['middleweight'],middleweight,1981/01/06,54.64,9.65,43.0,0.0,74.42,67.95,24.59,21.47,42.99,18.56,70.01,0.0,0.0,0.0,100.0,46.67
Markus Perez,Maluko,Orthodox,138,44.42,69.56,22.07,69.18,56.15,6.51,93.02,12.73,12,5,0,12,5,0,7,0,Unranked,Unranked,['middleweight'],middleweight,1988/06/22,33.51,12.44,47.0,0.0,60.46,67.86,9.17,11.85,24.99,12.71,77.01,20.15,19.64,27.73,100.0,25.4
David Branch,,Orthodox,140,44.37,66.23,47.73,51.37,47.6,17.52,40.7,25.19,22,6,0,22,6,0,9,0,Unranked,7.0,['middleweight'],middleweight,1981/09/26,21.38,14.81,38.99,6.63,65.12,83.5,28.89,31.85,32.0,34.71,42.99,0.0,0.0,0.0,59.99,7.41
Jason Day,Dooms,Orthodox,141,44.34,73.64,44.81,56.32,37.17,3.21,93.02,0.12,19,12,0,19,12,0,3,0,Unranked,Unranked,['middleweight'],middleweight,1981/05/19,46.51,2.01,54.01,0.0,54.65,70.11,12.8,0.0,100.0,0.05,0.0,0.0,0.0,0.0,100.0,0.0
Tom Breese,,Southpaw,142,44.24,79.02,5.3,58.31,68.0,15.91,79.07,7.92,12,3,0,12,3,0,8,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1991/09/26,43.03,15.25,50.0,26.52,69.76,75.72,0.0,5.18,0.0,9.03,70.01,6.72,21.6,0.0,80.0,47.22
Chris Curtis,Action-Man,Orthodox,143,44.11,85.41,1.59,56.32,70.96,19.17,58.14,1.82,32,12,0,32,12,0,11,0,Unranked,13.0,"['middleweight', 'welterweight']",middleweight,1987/07/15,77.05,38.12,50.0,19.88,62.79,46.53,0.0,0.74,0.0,3.03,82.0,0.0,0.0,0.0,100.0,60.61
Scott Askham,,Southpaw,144,44.0,76.66,14.5,60.75,62.11,6.46,93.02,9.28,14,4,0,14,4,0,6,0,Unranked,Unranked,['middleweight'],middleweight,1988/05/20,39.03,13.24,46.01,26.52,60.46,69.59,4.98,8.15,18.0,7.93,64.99,20.15,13.75,0.0,100.0,40.74
Maki Pitolo,Coconut Bombz,Orthodox,144,44.0,71.86,40.19,55.48,43.14,3.35,93.02,15.48,13,9,0,13,9,0,6,0,Unranked,Unranked,"['middleweight', 'welterweight']",middleweight,1990/11/24,52.83,11.53,43.99,0.0,63.95,66.04,25.37,12.59,52.0,13.24,49.99,13.43,15.71,0.0,59.99,0.0
Rich Attonito,The Raging Bull,Orthodox,144,44.0,71.74,26.87,56.32,69.43,9.54,46.51,21.91,10,5,0,10,5,0,5,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1977/06/16,29.37,8.95,47.0,13.25,68.6,81.6,8.39,5.92,37.01,15.61,75.01,0.0,0.0,0.0,100.0,48.89
Impa Kasanganay,Tshilobo,Orthodox,147,43.97,75.25,33.88,61.38,52.91,6.37,58.14,5.59,9,2,0,9,2,0,4,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1994/01/17,63.91,10.66,48.0,0.0,67.45,68.38,19.83,5.18,57.99,3.19,66.01,6.72,3.93,13.86,100.0,16.67
Dusko Todorovic,Thunder,Orthodox,148,43.88,79.1,26.78,57.01,42.72,9.72,93.02,13.9,12,6,0,12,6,0,9,0,Unranked,Unranked,['middleweight'],middleweight,1994/05/19,61.72,21.91,57.0,0.0,54.65,60.86,16.99,22.96,17.0,17.82,42.0,0.0,3.93,0.0,100.0,6.18
Eugene Jackson,The Wolf,Orthodox,149,43.85,65.71,39.66,61.86,36.8,9.63,93.02,3.68,15,9,1,15,9,1,7,0,Unranked,Unranked,['middleweight'],middleweight,1966/09/23,28.22,1.03,33.0,13.25,37.21,70.28,21.65,2.95,70.98,3.68,15.99,13.43,45.17,13.86,40.01,4.77
Jordan Wright,The Beverly Hills Ninja,Orthodox,149,43.85,78.82,33.24,55.9,39.67,6.51,93.02,7.72,12,5,0,12,5,0,7,0,Unranked,Unranked,"['light heavyweight', 'middleweight', 'catch weight']",middleweight,1991/10/07,52.83,3.35,56.01,13.25,36.05,47.9,23.68,8.15,44.99,7.7,100.0,6.72,7.86,0.0,80.0,0.0
Yoshihiro Akiyama,,Orthodox,151,43.82,68.62,51.21,57.29,53.84,6.51,23.26,22.46,14,6,0,14,6,0,7,0,Unranked,Unranked,"['welterweight', 'middleweight']",middleweight,1975/07/29,39.95,13.68,41.01,0.0,66.28,68.72,25.94,14.82,67.0,22.42,92.02,0.0,19.64,0.0,80.0,14.29
Ian Heinisch,The Hurricane,Orthodox,152,43.79,76.23,21.66,58.73,62.62,14.3,46.51,11.3,14,5,0,14,5,0,7,0,Unranked,9.0,['middleweight'],middleweight,1988/08/05,41.88,22.84,50.0,13.25,68.6,74.25,11.55,25.91,17.0,11.27,59.01,0.0,13.75,0.0,100.0,38.1
Nick Maximov,,Southpaw,153,43.62,66.63,51.47,54.53,56.59,6.37,23.26,32.21,8,2,0,8,2,0,4,0,Unranked,Unranked,['middleweight'],middleweight,1997/12/23,24.86,4.59,45.0,0.0,53.49,77.19,47.14,23.7,44.99,18.36,35.01,0.0,3.93,0.0,80.0,36.11
Deron Winn,,Orthodox,154,43.58,72.94,55.75,53.85,45.23,6.42,23.26,26.95,7,3,0,7,3,0,5,0,Unranked,Unranked,"['catch weight', 'middleweight']",middleweight,1989/06/13,58.62,11.95,43.99,0.0,53.49,46.35,48.49,26.67,52.0,19.2,40.0,0.0,0.0,0.0,80.0,15.56
Rob Kimmons,The Rosedale Reaper,Orthodox,155,43.56,67.57,36.92,72.41,38.12,9.63,69.77,13.49,25,9,0,25,9,0,7,0,Unranked,Unranked,['middleweight'],middleweight,1981/01/30,23.96,4.59,48.0,0.0,44.2,58.61,23.56,11.11,45.99,13.46,24.99,53.7,47.13,27.73,59.99,4.77
Clint Hester,Headbussa,Orthodox,156,43.55,74.58,26.93,53.85,57.35,12.75,58.14,13.04,11,6,0,11,6,0,7,0,Unranked,Unranked,"['middleweight', 'light heavyweight']",middleweight,1986/11/21,43.29,16.21,42.0,19.88,65.12,70.28,11.55,10.36,35.0,13.01,60.0,0.0,0.0,0.0,80.0,28.57
