name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Paul Kelly,,Orthodox,106,49.23,66.58,49.71,66.19,61.65,13.77,51.16,46.56,14,5,0,14,5,0,9,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1984/09/12,35.37,12.15,46.24,7.7,59.0,81.08,15.79,8.43,60.0,31.71,30.01,33.17,31.54,10.85,65.55,34.57
Luis Pena,Violent Bob Ross,Southpaw,107,49.16,70.9,37.62,66.54,71.48,13.73,51.16,50.07,9,3,0,9,3,0,8,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1993/07/05,40.2,19.95,57.5,7.7,50.99,77.38,13.79,13.49,33.0,30.3,48.0,23.68,25.23,10.85,82.77,56.94
Junie Browning,,Orthodox,108,49.02,68.61,47.49,73.84,52.82,2.73,93.02,22.03,5,6,0,5,6,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1984/05/12,41.31,0.17,59.99,0.0,65.99,87.25,41.58,1.69,66.0,3.34,0.0,9.47,73.6,10.85,82.77,16.67
Sage Northcutt,Super,Orthodox,109,48.92,73.1,31.15,60.84,73.97,16.42,58.14,16.96,11,2,0,11,2,0,8,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,1996/03/01,39.34,1.77,64.99,15.41,58.01,85.8,21.32,14.6,34.0,10.28,40.99,14.22,12.6,10.85,65.55,58.33
Alexander Hernandez,The Great Ape,Orthodox,110,48.82,76.59,34.58,56.99,65.02,22.08,49.42,16.71,16,8,0,16,8,0,15,0,Unranked,11.0,"['lightweight', 'featherweight']",lightweight,1992/10/01,48.12,33.76,50.0,30.82,57.0,66.52,14.6,20.23,36.0,18.97,71.0,0.0,2.1,0.0,82.77,37.78
Erik Koch,Phoenix,Southpaw,111,48.67,67.98,32.74,68.74,65.62,17.84,65.12,21.61,16,6,0,16,6,0,10,0,Unranked,8.0,"['welterweight', 'lightweight', 'featherweight']",lightweight,1988/10/04,25.59,9.96,52.49,15.41,47.01,79.56,12.02,8.99,41.99,16.35,81.0,28.43,21.03,10.85,100.0,40.0
Ignacio Bahamondes,La Jaula,Orthodox,112,48.35,83.97,3.4,66.52,80.65,16.46,81.4,7.5,17,6,0,17,6,0,9,0,Unranked,15.0,"['lightweight', 'catch weight']",lightweight,1997/08/27,71.97,53.99,56.25,30.82,56.0,68.62,0.0,4.5,0.0,5.1,75.01,0.0,8.41,21.73,100.0,70.37
Esteban Ribovics,El Gringo,Orthodox,113,48.34,83.08,31.27,60.31,75.57,8.23,46.51,3.81,14,2,0,14,2,0,5,0,Unranked,Unranked,['lightweight'],lightweight,1996/04/27,88.78,56.08,53.74,15.41,55.0,57.09,5.65,1.69,66.0,1.44,63.02,4.73,4.2,0.0,100.0,64.44
Michael Chandler,Iron,Orthodox,113,48.34,75.1,35.54,58.88,44.49,19.74,100.0,18.1,23,10,0,23,10,0,7,0,Unranked,4.0,['lightweight'],lightweight,1986/04/24,44.39,30.36,61.24,15.41,43.0,67.24,23.09,12.36,40.99,12.34,61.0,0.0,12.6,0.0,82.77,3.18
Mark Madsen,The Olympian,Orthodox,115,48.32,70.0,50.56,56.61,66.55,10.96,40.7,28.67,12,2,0,12,2,0,6,0,Unranked,Unranked,['lightweight'],lightweight,1984/09/23,39.11,20.7,61.24,0.0,52.0,71.23,33.69,10.12,66.0,13.02,62.01,0.0,0.0,0.0,82.77,44.44
Din Thomas,Dinyero,Orthodox,116,48.29,63.5,39.6,69.02,69.78,13.77,51.16,26.18,26,9,0,26,9,0,9,0,Unranked,Unranked,['lightweight'],lightweight,1976/09/28,20.31,7.23,46.24,7.7,59.0,81.16,16.25,9.56,52.01,17.83,76.02,18.95,25.23,21.73,82.77,43.21
Fabiano Iha,,Orthodox,117,48.27,64.56,37.26,77.48,55.75,8.31,93.02,15.32,9,5,0,9,5,0,7,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,1970/07/28,19.0,4.7,58.74,0.0,41.99,81.96,33.92,12.93,40.0,7.34,50.01,14.22,60.97,21.73,100.0,26.99
Nurullo Aliev,Tajik Eagle,Orthodox,118,48.23,65.16,44.12,59.07,90.54,5.42,23.26,100.0,10,0,0,10,0,0,2,0,Unranked,Unranked,['lightweight'],lightweight,2000/12/08,26.7,2.55,56.25,0.0,58.01,92.25,30.63,3.37,54.01,15.13,0.0,0.0,0.0,0.0,100.0,100.0
Corey Hill,,Orthodox,119,48.19,68.03,52.69,56.61,54.86,2.77,93.02,29.02,6,9,0,6,9,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1978/10/03,39.23,6.39,57.5,0.0,70.0,88.33,35.57,2.82,79.99,6.6,100.0,0.0,0.0,0.0,82.77,0.0
Piotr Hallmann,Pletwal,Orthodox,120,48.1,70.34,41.35,66.52,55.28,5.58,93.02,31.96,18,6,0,18,6,0,6,0,Unranked,Unranked,['lightweight'],lightweight,1987/08/25,43.73,31.66,56.25,0.0,58.01,77.02,30.04,15.17,43.99,14.52,69.99,0.0,8.41,21.73,100.0,14.81
Alan Patrick,Nuguette,Southpaw,121,48.06,65.29,52.72,61.17,61.74,13.81,37.21,44.14,15,4,0,15,4,0,10,0,Unranked,Unranked,['lightweight'],lightweight,1983/07/19,20.0,19.78,50.0,7.7,43.0,78.62,35.47,38.77,33.0,33.4,43.01,9.47,6.31,0.0,100.0,41.11
Joel Alvarez,El Fenomeno,Orthodox,122,47.99,74.72,1.29,73.98,77.32,19.15,93.02,3.11,22,3,0,22,3,0,9,0,Unranked,15.0,['lightweight'],lightweight,1993/03/02,49.56,18.2,66.24,7.7,50.0,75.93,0.0,1.13,0.0,2.13,40.01,14.22,25.23,32.6,100.0,71.6
Christos Giagos,The Spartan,Orthodox,123,47.88,68.92,49.32,57.62,52.2,16.66,58.14,26.11,20,12,0,20,12,0,14,0,Unranked,Unranked,"['lightweight', 'catch weight']",lightweight,1990/01/23,33.28,32.11,51.25,7.7,50.0,76.73,33.46,33.7,36.0,27.66,52.0,9.47,8.41,21.73,31.09,15.88
Loik Radzhabov,The Tajik Tank,Orthodox,124,47.87,68.23,54.17,59.07,59.53,5.5,58.14,28.19,18,6,1,18,6,1,4,0,Unranked,Unranked,['lightweight'],lightweight,1990/09/17,31.75,12.94,54.99,7.7,46.0,72.74,54.77,14.6,57.01,8.53,42.0,0.0,0.0,0.0,100.0,36.11
Matt Frevola,The SteamRolla,Orthodox,125,47.82,76.7,37.04,63.36,55.67,13.85,65.12,12.6,11,5,1,11,5,1,11,0,Unranked,14.0,['lightweight'],lightweight,1990/06/11,37.03,15.16,50.0,46.25,57.0,73.25,28.16,19.1,39.0,10.49,36.0,4.73,21.03,0.0,100.0,23.23
Terry Etim,,Orthodox,126,47.81,65.5,18.18,78.14,69.59,16.54,81.4,5.61,16,5,0,16,5,0,11,0,Unranked,Unranked,['lightweight'],lightweight,1986/01/11,23.73,11.31,43.75,15.41,67.0,81.67,5.07,5.63,30.0,4.68,39.0,42.65,29.44,43.47,82.77,45.46
Stevie Ray,Braveheart,Southpaw,127,47.73,71.21,30.79,61.84,71.35,19.23,43.19,14.94,23,9,0,23,9,0,11,0,Unranked,Unranked,['lightweight'],lightweight,1990/03/25,40.98,31.2,54.99,7.7,54.0,78.77,8.84,7.3,45.99,12.44,55.0,4.73,12.6,0.0,100.0,53.53
Desmond Green,The Predator,Southpaw,128,47.71,71.22,33.46,59.07,80.99,11.0,40.7,8.67,23,8,0,23,8,0,7,0,Unranked,Unranked,['lightweight'],lightweight,1989/10/11,40.65,23.24,57.5,7.7,69.0,81.81,19.09,11.23,50.01,4.59,75.01,0.0,0.0,0.0,100.0,61.9
Daron Cruickshank,Detroit Superstar,Switch,128,47.71,74.39,38.58,50.94,63.79,16.62,58.14,13.78,18,10,0,18,10,0,13,0,Unranked,Unranked,['lightweight'],lightweight,1985/06/11,31.64,29.85,47.49,38.54,57.0,78.41,24.03,24.16,40.99,13.57,60.02,9.47,4.2,0.0,31.09,35.04
Akbarh Arreola,El Caballero,Southpaw,130,47.65,68.78,48.99,63.56,50.57,2.81,93.02,7.6,23,11,1,23,11,1,4,0,Unranked,Unranked,['lightweight'],lightweight,1983/01/14,25.48,7.98,56.25,15.41,56.0,70.93,12.6,1.69,100.0,2.31,33.01,0.0,8.41,10.85,100.0,13.89
Joe Duffy,Irish,Orthodox,131,47.54,66.47,35.63,66.15,63.41,11.04,75.58,7.82,16,5,0,16,5,0,8,0,Unranked,Unranked,['lightweight'],lightweight,1988/02/18,29.45,15.05,42.49,15.41,54.0,72.61,11.31,3.37,66.0,4.73,64.0,9.47,14.72,21.73,82.77,36.11
Jon Tuck,Super Saiyan,Orthodox,132,47.47,69.86,24.56,69.76,70.5,11.08,75.58,21.91,10,5,0,10,5,0,9,0,Unranked,Unranked,['lightweight'],lightweight,1984/08/28,32.95,26.34,50.0,15.41,60.01,72.89,4.96,5.06,33.0,14.92,50.01,9.47,21.03,21.73,100.0,50.62
Rich Clementi,No Love,Southpaw,133,47.17,61.28,39.63,68.62,60.55,13.81,65.12,26.17,45,23,1,45,23,1,10,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1976/03/31,15.7,12.1,46.24,0.0,60.01,83.41,20.26,18.54,41.99,19.8,24.99,37.9,23.13,32.6,48.32,32.22
Leandro Silva,Buscape,Orthodox,134,47.07,67.47,35.36,64.52,75.93,8.35,46.51,25.37,20,6,1,20,6,1,8,0,Unranked,Unranked,"['welterweight', 'lightweight']",lightweight,1985/11/11,26.25,22.51,59.99,0.0,63.0,84.92,20.74,17.97,37.0,15.36,65.0,9.47,8.41,10.85,100.0,55.56
David Teymur,,Southpaw,135,46.94,75.77,20.94,56.61,81.96,13.65,51.16,4.98,8,2,0,8,2,0,6,0,Unranked,Unranked,['lightweight'],lightweight,1989/05/01,51.53,24.42,53.74,23.13,55.0,74.42,11.08,6.75,33.0,2.27,77.0,0.0,0.0,0.0,82.77,72.22
Natan Levy,Lethal,Southpaw,136,46.88,70.27,56.82,58.5,62.73,5.5,23.26,25.39,8,2,0,8,2,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1991/09/30,40.65,7.18,64.99,0.0,58.01,76.88,59.25,19.1,58.01,7.69,40.99,0.0,10.51,0.0,82.77,36.11
Elias Silverio,Xuxu,Orthodox,137,46.81,71.49,35.75,63.27,71.05,8.23,46.51,49.44,13,3,0,13,3,0,5,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1986/09/22,40.31,14.54,61.24,7.7,50.99,78.47,19.09,11.8,38.0,18.7,85.01,4.73,4.2,10.85,100.0,48.89
Trey Ogden,Shamurai,Orthodox,138,46.77,69.76,38.28,62.21,79.15,8.31,23.26,42.33,18,7,0,18,7,0,7,0,Unranked,Unranked,"['lightweight', 'catch weight']",lightweight,1989/11/14,35.17,23.01,62.5,0.0,55.0,74.71,22.26,22.47,32.0,22.42,100.0,4.73,14.72,0.0,100.0,61.9
Jamie Mullarkey,,Orthodox,139,46.75,74.85,38.64,59.46,57.87,13.85,51.16,19.28,17,8,0,17,8,0,11,0,Unranked,Unranked,['lightweight'],lightweight,1994/08/17,48.23,30.53,57.5,15.41,52.99,67.17,27.21,26.4,34.0,16.05,78.01,0.0,2.1,0.0,100.0,23.23
Jamie Varner,,Orthodox,140,46.72,67.56,51.73,59.61,48.35,8.39,69.77,23.66,21,11,1,21,11,1,9,0,Unranked,Unranked,['lightweight'],lightweight,1984/10/12,32.08,23.46,42.49,15.41,58.01,81.52,41.12,21.34,53.01,16.12,66.01,18.95,16.82,10.85,48.32,0.0
Joaquim Silva,Netto BJJ,Southpaw,141,46.56,74.26,26.3,62.59,64.21,16.54,58.14,6.25,13,6,0,13,6,0,11,0,Unranked,Unranked,['lightweight'],lightweight,1989/02/05,40.2,31.94,53.74,23.13,52.99,67.17,4.61,3.37,50.01,5.21,69.01,4.73,16.82,0.0,100.0,38.39
Mauricio Ruffy,,Orthodox,142,46.18,78.58,0.27,59.07,97.88,8.15,69.77,1.34,12,1,0,12,1,0,3,0,Unranked,Unranked,"['catch weight', 'lightweight']",lightweight,1996/06/17,49.89,0.51,72.49,23.13,61.0,66.73,0.0,0.56,0.0,0.32,100.0,0.0,0.0,0.0,100.0,100.0
Zhang Lipeng,The Warrior,Southpaw,143,46.1,63.74,30.88,62.59,73.96,21.63,23.26,46.72,23,9,1,23,9,1,4,1,Unranked,Unranked,"['lightweight', 'ultimate fighter china welterweight tournament']",lightweight,1990/03/10,14.06,1.41,59.99,0.0,52.99,86.37,20.61,12.93,30.0,14.15,69.01,4.73,16.82,0.0,100.0,55.56
Caol Uno,Uno Shoten,Southpaw,143,46.1,66.41,47.85,61.45,51.03,14.48,46.51,42.95,33,19,5,33,19,5,10,0,Unranked,Unranked,['lightweight'],lightweight,1975/05/08,20.98,16.68,61.24,0.0,50.0,86.23,22.97,35.94,31.0,36.83,37.01,4.73,10.51,0.0,100.0,14.44
Rob Emerson,The Saint,Orthodox,145,46.03,64.82,38.34,58.62,73.46,8.31,46.51,16.48,18,12,0,18,12,0,7,0,Unranked,Unranked,['lightweight'],lightweight,1981/07/30,27.47,14.71,37.5,15.41,63.99,79.5,23.8,10.67,52.01,8.73,65.0,4.73,8.41,0.0,82.77,50.79
Damir Ismagulov,Qazaq,Orthodox,146,45.9,68.67,27.23,59.07,84.62,13.69,23.26,29.52,24,3,0,24,3,0,7,0,Unranked,11.0,['lightweight'],lightweight,1991/02/03,36.92,15.1,52.49,7.7,61.0,82.32,11.79,14.04,28.0,15.64,69.99,0.0,0.0,0.0,100.0,74.6
Trevor Peek,,Switch,147,45.64,75.65,33.79,59.07,64.57,5.54,58.14,22.17,9,3,0,9,3,0,5,0,Unranked,Unranked,['lightweight'],lightweight,1995/01/09,48.23,10.35,66.24,15.41,43.0,71.88,17.09,6.75,50.01,8.39,52.0,0.0,0.0,0.0,100.0,46.67
Rongzhu,,Orthodox,148,45.32,77.7,40.78,57.36,53.43,5.54,58.14,27.31,26,6,0,26,6,0,5,0,Unranked,Unranked,['lightweight'],lightweight,2000/03/07,64.83,5.94,63.75,15.41,50.0,60.06,18.38,8.99,62.0,10.33,84.0,0.0,4.2,0.0,82.77,15.56
Waylon Lowe,,Southpaw,149,45.31,67.36,57.27,58.23,56.55,5.5,23.26,58.83,16,7,0,16,7,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1980/10/31,20.65,3.79,68.75,0.0,52.99,82.61,52.66,15.17,55.01,17.81,82.99,4.73,6.31,0.0,82.77,16.67
Marcus Aurelio,Maximus,Orthodox,150,45.29,62.54,26.87,67.46,64.51,5.58,93.02,15.76,22,10,0,22,10,0,6,0,Unranked,Unranked,['lightweight'],lightweight,1973/08/18,15.59,23.8,41.24,7.7,59.0,83.54,19.9,19.66,27.0,7.16,27.01,4.73,27.34,10.85,100.0,40.74
Dale Hartt,,Orthodox,151,45.28,59.3,48.6,63.64,47.31,2.77,93.02,2.1,6,3,0,6,3,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1979/04/04,12.53,1.24,43.75,0.0,65.99,88.77,14.37,0.56,100.0,0.48,24.99,0.0,52.57,0.0,65.55,0.0
Lando Vannata,Groovy,Orthodox,152,45.22,79.3,27.69,59.2,58.95,11.25,58.14,7.63,12,7,2,12,7,2,13,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1992/03/14,49.67,21.27,56.25,38.54,55.0,65.5,12.85,16.3,37.0,7.5,69.01,9.47,6.31,10.85,65.55,26.5
Sam Stout,Hands of Stone,Orthodox,153,45.08,72.59,32.38,55.48,63.01,18.92,31.01,13.8,20,12,1,20,12,1,20,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1984/04/23,45.81,61.68,34.99,23.13,57.0,70.43,7.43,14.6,38.0,20.89,77.0,9.47,2.1,0.0,65.55,31.67
Omar Morales,Venezuelan Fighter,Orthodox,154,44.91,69.83,48.42,56.61,60.39,8.31,23.26,13.41,11,4,0,11,4,0,7,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1985/10/17,37.58,38.49,50.0,7.7,58.01,76.96,5.42,1.69,100.0,7.11,63.02,0.0,0.0,0.0,82.77,26.99
Mike Ricci,The Martian,Southpaw,155,44.86,59.62,47.76,59.07,68.75,8.83,23.26,17.42,11,5,0,11,5,0,3,0,Unranked,Unranked,"['lightweight', 'ultimate fighter 16 welterweight tournament']",lightweight,1986/03/18,19.78,0.85,39.99,0.0,65.0,88.12,7.9,1.13,100.0,3.96,53.99,0.0,0.0,0.0,100.0,40.74
Per Eklund,,Orthodox,156,44.67,69.61,21.55,78.14,56.22,2.77,93.02,26.63,14,5,1,14,5,1,3,0,Unranked,Unranked,['lightweight'],lightweight,,22.73,3.17,76.25,0.0,67.0,82.76,24.39,20.23,10.99,6.05,50.01,23.68,75.69,10.85,100.0,14.81
John Makdessi,The Bull,Orthodox,157,44.6,85.71,1.96,56.61,74.31,22.96,42.28,2.0,18,9,0,18,9,0,20,0,Unranked,Unranked,"['lightweight', 'catch weight']",lightweight,1985/05/03,60.65,40.94,61.24,46.25,68.0,69.92,0.0,2.26,0.0,3.03,86.02,0.0,0.0,0.0,82.77,48.33
Alex White,The Spartan,Southpaw,158,44.46,76.19,22.39,60.45,63.6,11.12,58.14,9.21,13,6,0,13,6,0,10,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1988/10/22,41.31,36.58,52.49,30.82,60.01,77.74,10.85,14.04,28.0,6.97,71.0,18.95,10.51,0.0,82.77,31.11
Elves Brener,,Orthodox,159,44.38,73.75,20.37,59.07,68.06,8.23,69.77,12.87,16,5,0,16,5,0,5,0,Unranked,Unranked,"['lightweight', 'catch weight']",lightweight,1997/09/27,43.84,21.83,58.74,15.41,48.0,61.57,14.5,11.8,23.01,4.87,76.02,0.0,0.0,0.0,100.0,48.89
Kajan Johnson,Ragin',Orthodox,160,44.35,68.89,31.12,57.36,68.74,11.0,40.7,20.28,23,13,1,23,13,1,7,0,Unranked,Unranked,['lightweight'],lightweight,1984/04/21,27.14,18.77,52.49,15.41,63.99,88.49,18.15,13.49,37.0,10.75,62.01,0.0,4.2,0.0,82.77,39.68
Paul Sass,,Orthodox,161,44.24,55.18,11.22,87.94,67.14,8.23,93.02,6.33,14,2,0,14,2,0,5,0,Unranked,Unranked,['lightweight'],lightweight,1988/08/04,5.81,1.13,32.5,0.0,50.99,86.23,6.26,3.37,16.01,2.39,33.01,42.65,100.0,32.6,82.77,48.89
Damir Hadzovic,The Bosnian Bomber,Orthodox,162,44.08,72.98,31.54,56.99,56.0,11.12,58.14,8.08,14,8,0,14,8,0,10,0,Unranked,Unranked,['lightweight'],lightweight,1986/08/08,36.7,29.29,58.74,15.41,59.0,72.89,10.72,6.19,54.01,6.12,34.02,0.0,2.1,0.0,82.77,23.33
Thibault Gouti,GT,Orthodox,163,44.05,66.29,43.27,55.28,45.94,2.89,93.02,12.47,12,5,0,12,5,0,6,0,Unranked,Unranked,['lightweight'],lightweight,1987/02/27,40.42,8.6,42.49,7.7,50.0,59.11,14.5,2.82,79.99,5.67,82.99,0.0,6.31,0.0,65.55,0.0
Austin Hubbard,Thud,Orthodox,164,43.9,69.75,36.23,54.51,61.02,11.16,40.7,25.08,17,9,0,17,9,0,11,0,Unranked,Unranked,['lightweight'],lightweight,1991/12/22,42.53,35.45,53.74,0.0,56.0,72.32,18.73,26.4,31.0,20.87,68.0,0.0,2.1,0.0,65.55,29.29
Daniel Zellhuber,Golden Boy,Switch,165,43.83,76.04,12.61,63.27,78.23,8.23,46.51,4.93,15,2,0,15,2,0,5,0,Unranked,Unranked,['lightweight'],lightweight,1999/07/07,68.78,21.77,50.0,15.41,55.0,56.36,2.13,1.13,25.01,1.87,94.0,4.73,4.2,10.85,100.0,64.44
Cody McKenzie,,Switch,166,43.81,60.68,32.71,71.98,53.47,8.31,69.77,22.8,16,10,0,16,10,0,7,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1987/12/16,19.11,8.49,42.49,0.0,67.0,81.88,29.46,20.23,25.01,12.09,14.01,23.68,52.57,21.73,65.55,15.88
Charlie Campbell,The Cannibal,Orthodox,167,43.7,76.51,34.91,0.0,94.39,5.42,58.14,29.98,9,2,0,9,2,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1995/07/03,60.98,9.73,67.49,7.7,55.0,72.97,34.76,5.63,40.0,4.54,71.0,0.0,,0.0,100.0,100.0
Roosevelt Roberts,The Predator,Orthodox,168,43.67,65.83,27.48,64.66,60.29,11.12,58.14,20.91,12,6,0,12,6,0,10,0,Unranked,Unranked,"['lightweight', 'catch weight']",lightweight,1994/02/11,31.2,9.45,53.74,0.0,52.0,77.53,13.91,14.6,26.01,15.82,50.01,18.95,14.72,21.73,65.55,32.22
Anthony Njokuani,The Assassin,Orthodox,169,43.58,72.14,23.08,60.31,69.93,8.35,46.51,2.64,16,12,0,16,12,0,8,0,Unranked,Unranked,['lightweight'],lightweight,1980/03/01,43.28,29.29,57.5,7.7,65.0,82.53,5.9,4.5,44.99,1.6,53.01,4.73,4.2,0.0,100.0,44.44
Rashid Magomedov,Highlander,Orthodox,170,43.3,82.08,31.21,0.0,89.18,13.65,37.21,13.49,20,2,0,20,2,0,6,0,Unranked,13.0,['lightweight'],lightweight,1984/11/29,48.34,45.61,61.24,38.54,54.0,77.89,7.9,3.93,57.01,6.12,89.02,0.0,,0.0,100.0,85.19
Junior Assuncao,,Orthodox,170,43.3,74.27,33.16,60.72,52.54,5.54,58.14,41.68,16,6,0,16,6,0,5,0,Unranked,Unranked,"['featherweight', 'lightweight']",lightweight,1981/06/24,36.37,5.03,77.49,7.7,44.0,85.07,28.62,16.3,24.01,15.77,66.01,9.47,14.72,10.85,65.55,15.56
Takanori Gomi,The Fireball Kid,Southpaw,172,43.12,71.0,38.04,52.24,47.95,11.25,58.14,8.11,35,14,0,35,14,0,13,0,Unranked,Unranked,['lightweight'],lightweight,1978/09/22,41.86,15.16,51.25,15.41,60.01,74.49,14.5,2.26,65.0,7.97,63.02,0.0,16.82,0.0,31.09,0.0
Anton Kuivanen,,Orthodox,173,43.05,62.85,51.85,58.13,58.53,2.77,23.26,29.08,24,10,0,24,10,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1984/05/01,24.94,6.11,47.49,0.0,67.0,88.18,14.14,1.69,100.0,6.6,71.0,0.0,8.41,0.0,82.77,14.81
Shannon Gugerty,,Orthodox,174,42.94,61.08,28.5,72.46,47.35,5.54,93.02,24.3,15,7,0,15,7,0,5,0,Unranked,Unranked,['lightweight'],lightweight,1981/12/30,13.73,5.32,48.74,0.0,58.01,86.37,25.1,10.12,27.0,9.2,50.01,18.95,71.5,21.73,48.32,0.0
Alexander Munoz,,Switch,175,42.91,69.55,37.11,59.07,68.41,2.77,23.26,25.0,7,2,0,7,2,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1990/02/27,40.65,17.7,52.49,7.7,55.0,65.71,35.34,13.49,40.0,5.68,100.0,0.0,0.0,0.0,100.0,40.74
MarQuel Mederos,,Orthodox,176,42.81,75.64,3.19,59.07,96.65,8.15,23.26,22.38,11,1,0,11,1,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1996/11/30,53.17,8.27,70.0,7.7,58.01,78.33,0.0,3.37,0.0,5.09,82.99,0.0,0.0,0.0,100.0,100.0
Teemu Packalen,Pacu,Orthodox,177,42.66,70.19,24.65,68.22,47.78,2.81,93.02,8.92,8,3,0,8,3,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1987/05/22,28.23,4.58,67.49,7.7,47.01,71.65,27.21,6.75,25.01,2.71,100.0,4.73,31.54,10.85,100.0,0.0
Frankie Perez,,Orthodox,178,42.62,64.06,30.18,60.21,52.73,2.81,93.02,19.27,10,4,0,10,4,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1989/05/11,18.01,3.06,51.25,7.7,54.0,84.27,20.61,6.75,40.99,5.84,50.01,0.0,6.31,0.0,100.0,13.89
Shane Nelson,Sugar,Southpaw,179,42.55,60.76,20.07,66.11,74.0,5.5,58.14,24.61,16,7,0,16,7,0,4,0,Unranked,Unranked,['lightweight'],lightweight,1984/11/29,15.15,9.0,38.75,7.7,61.0,79.42,15.44,12.36,18.01,7.44,53.99,9.47,33.63,0.0,100.0,55.56
Gilbert Melendez,El Nino,Orthodox,180,42.51,65.28,29.58,57.36,56.0,23.11,23.26,7.34,22,8,0,22,8,0,7,0,13.0,1.0,"['featherweight', 'lightweight']",lightweight,1982/04/12,37.79,29.8,41.24,0.0,63.0,81.67,19.32,10.12,40.99,4.63,71.0,0.0,4.2,0.0,82.77,12.7
Evan Elder,The Phenom,Switch,181,42.24,77.3,12.31,64.9,67.33,8.23,46.51,11.99,10,2,0,10,2,0,5,0,Unranked,Unranked,"['lightweight', 'welterweight']",lightweight,1997/04/11,62.2,11.42,62.5,15.41,57.0,64.19,5.65,7.3,14.99,4.54,40.01,9.47,10.51,10.85,100.0,48.89
Chris Padilla,Taco,Orthodox,182,42.2,71.22,23.47,0.0,97.46,8.15,69.77,17.54,16,6,0,16,6,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1995/09/14,45.37,12.94,63.75,0.0,57.0,73.33,18.38,5.63,30.0,3.99,100.0,0.0,,10.85,100.0,100.0
Matt Veach,,Orthodox,183,42.18,58.85,37.86,59.84,46.42,2.77,93.02,20.4,17,5,0,17,5,0,3,0,Unranked,Unranked,['lightweight'],lightweight,1981/05/31,12.31,2.89,34.99,7.7,44.0,64.42,42.87,7.3,38.0,4.63,100.0,0.0,31.54,0.0,65.55,0.0
Jordan Rinaldi,All Day,Orthodox,184,42.16,60.91,29.88,66.59,59.32,5.54,58.14,33.57,14,7,0,14,7,0,5,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1987/09/25,17.14,12.1,43.75,0.0,59.0,83.18,17.09,7.87,35.0,12.7,20.01,0.0,25.23,10.85,100.0,31.11
Matt Grice,The Real One,Orthodox,185,42.08,77.65,41.38,56.04,49.17,5.62,23.26,46.0,15,5,0,15,5,0,7,0,Unranked,Unranked,"['lightweight', 'featherweight']",lightweight,1981/07/29,44.94,22.56,66.24,23.13,56.0,80.51,25.81,13.49,37.0,24.37,82.01,0.0,10.51,0.0,65.55,0.0
John Gunther,The Machine,Orthodox,186,42.03,60.87,59.46,56.61,46.7,2.73,23.26,58.39,5,1,0,5,1,0,2,0,Unranked,Unranked,['lightweight'],lightweight,1985/11/24,18.12,0.17,46.24,0.0,46.0,73.04,83.39,10.67,41.99,8.83,0.0,0.0,0.0,0.0,82.77,16.67
Rolando Delgado,Roli,Orthodox,187,41.99,63.66,19.38,76.79,50.92,2.77,93.02,29.08,11,6,1,11,6,1,3,0,Unranked,Unranked,['lightweight'],lightweight,1981/11/22,17.14,4.13,50.0,7.7,61.99,86.73,13.79,5.06,22.01,6.6,0.0,14.22,73.6,10.85,100.0,14.81
Brad Riddell,Quake,Orthodox,188,41.87,74.38,30.24,54.14,59.69,11.0,23.26,14.06,10,4,0,10,4,0,7,0,Unranked,12.0,['lightweight'],lightweight,1991/09/30,51.75,7.74,66.24,7.7,52.99,74.42,20.86,14.04,36.0,7.44,63.02,0.0,0.0,0.0,65.55,28.57
