name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Danny Chavez,The Colombian Warrior,Orthodox,140,38.86,60.49,41.03,56.64,51.48,3.11,23.26,8.3,11,5,1,11,5,1,4,0,Unranked,Unranked,['featherweight'],featherweight,1987/03/14,22.4,12.74,43.07,0.0,50.0,68.3,23.24,7.29,60.0,3.02,86.99,0.0,0.0,0.0,100.0,13.89
Tom Niinimaki,Stoneface,Orthodox,141,38.78,66.02,45.86,49.6,44.71,3.11,23.26,37.6,22,8,1,22,8,1,4,0,Unranked,Unranked,['featherweight'],featherweight,1982/07/25,13.72,1.71,67.7,0.0,68.18,85.32,35.4,9.47,45.99,13.68,32.99,0.0,9.86,0.0,36.54,0.0
Tucker Lutz,Top Gun,Orthodox,142,38.73,66.89,39.96,54.41,47.27,3.11,23.26,35.5,12,4,0,12,4,0,4,0,Unranked,Unranked,['featherweight'],featherweight,1994/07/12,30.44,15.92,55.39,0.0,36.37,74.8,23.72,13.12,44.01,12.92,69.0,0.0,3.95,0.0,78.84,13.89
Estevan Payan,El Terrible,Orthodox,143,38.72,65.29,50.66,58.02,45.9,0.09,0.0,15.76,16,12,0,16,12,0,3,0,Unranked,Unranked,['featherweight'],featherweight,1982/03/14,35.12,8.74,49.24,0.0,65.9,71.1,4.3,0.72,100.0,4.3,59.99,0.0,7.88,0.0,100.0,0.0
Artem Lobov,The Russian Hammer,Southpaw,144,38.58,64.55,21.78,56.64,57.42,12.92,23.26,18.32,13,15,1,13,15,1,7,0,Unranked,Unranked,"['featherweight', 'ultimate fighter 22 lightweight tournament']",featherweight,1986/08/11,28.44,25.54,47.7,0.0,50.0,57.22,4.66,8.75,24.99,12.77,52.0,0.0,0.0,0.0,100.0,36.51
Matt Sayles,,Orthodox,145,38.52,66.13,12.67,57.88,50.63,3.11,93.02,15.04,8,4,0,8,4,0,4,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1994/02/21,40.42,10.16,47.7,0.0,74.99,79.73,4.3,2.91,15.99,5.48,80.99,0.0,13.79,17.26,57.7,0.0
Levan Makashvili,The Hornet,Orthodox,146,38.34,69.01,49.78,0.0,70.37,3.07,23.26,53.06,15,2,1,15,2,1,3,0,Unranked,Unranked,['featherweight'],featherweight,1989/01/07,22.49,12.95,67.7,0.0,74.99,88.02,43.75,18.95,42.01,14.48,85.0,0.0,,0.0,100.0,40.74
Bart Palaszewski,Bartimus,Orthodox,147,38.3,58.45,18.1,56.76,51.23,3.11,93.02,1.37,36,17,0,36,17,0,4,0,Unranked,Unranked,['featherweight'],featherweight,1983/05/30,20.67,11.31,33.84,7.31,65.9,66.74,7.76,0.0,31.0,0.5,53.0,12.95,9.86,0.0,78.84,13.89
Mads Burnell,,Orthodox,148,38.26,58.02,52.11,52.84,39.9,3.07,23.26,67.51,9,3,0,9,3,0,3,0,Unranked,Unranked,"['featherweight', 'lightweight']",featherweight,1994/03/06,7.95,4.72,47.7,0.0,52.27,80.85,41.13,13.84,46.99,18.42,22.0,6.48,7.88,0.0,57.7,0.0
Andy Ogle,The Little Axe,Orthodox,149,38.07,63.19,43.38,53.71,43.52,3.2,23.26,72.17,9,6,0,9,6,0,6,0,Unranked,Unranked,['featherweight'],featherweight,1989/02/16,16.73,2.69,52.32,7.31,50.0,86.21,17.16,18.95,26.0,39.39,58.0,0.0,0.0,0.0,78.84,0.0
Kyle Bochniak,Killer B,Orthodox,150,37.96,59.34,26.14,56.64,62.02,6.22,23.26,20.09,8,5,0,8,5,0,7,0,Unranked,Unranked,['featherweight'],featherweight,1987/02/05,20.3,29.76,32.31,7.31,68.18,53.97,13.59,37.91,14.99,12.79,62.01,0.0,0.0,0.0,100.0,36.51
Yizha,,Orthodox,151,37.88,62.77,40.52,60.46,46.26,6.74,0.0,49.12,25,5,0,25,5,0,2,0,Unranked,Unranked,"['featherweight', 'road to  1 featherweight tournament']",featherweight,1997/01/08,21.86,3.18,52.32,0.0,43.18,79.5,42.2,18.23,30.0,8.93,53.99,0.0,21.67,0.0,100.0,11.11
