name,nickname,stance,rank,overall,striking,wrestling,grappling,defense,career_score,finishing,dominance,wins,losses,draws,ufcwins,ufclosses,ufcdraws,ufctotalfights,Titlefighs_wins,pfp_rank,div_rank,divisions,maindiv,dob,strikes_landed_permin,sigstrikes_attempted,striking_acc,kd_permin,striking_def,strabsorbpm,takedown_landed,takedown_attempted,takedown_acc,control_time,takedown_def,sub_attempted,sub_avg15,total_sub,sub_resistance,durability
Cain Velasquez,,Orthodox,1,86.45,95.76,85.38,57.9,81.76,100.0,88.37,41.74,14,3,0,14,3,0,15,4,3.0,0.0,['heavyweight'],heavyweight,1982/07/28,53.16,21.99,66.28,72.49,81.42,80.25,57.45,82.39,44.99,74.5,85.0,23.02,,0.0,77.87,66.67
Stipe Miocic,,Orthodox,2,77.76,90.21,60.94,57.25,75.07,99.57,75.08,25.29,20,5,0,20,5,0,19,6,2.0,0.0,['heavyweight'],heavyweight,1982/08/19,38.98,71.11,60.47,50.74,74.3,66.01,19.48,74.25,33.99,63.48,65.01,0.0,,0.0,100.0,60.23
Randy Couture,The Natural,Orthodox,3,77.45,74.2,90.93,85.11,71.75,66.53,78.2,50.51,19,11,0,19,11,0,24,10,Unranked,Unranked,"['heavyweight', 'light heavyweight', 'interim light heavyweight', '13 heavyweight tournament']",heavyweight,1963/06/22,23.8,21.99,66.28,7.26,84.28,87.02,31.14,100.0,46.0,100.0,58.01,84.38,,68.8,100.0,47.69
Tom Aspinall,,Orthodox,4,76.76,92.08,51.2,71.8,91.2,73.53,100.0,5.05,15,3,0,15,3,0,9,2,8.0,0.0,"['interim heavyweight', 'heavyweight']",heavyweight,1993/04/11,67.35,9.13,77.91,36.25,92.85,75.5,36.63,4.07,100.0,5.66,100.0,0.0,,34.41,100.0,81.48
Curtis Blaydes,Razor,Orthodox,5,73.54,77.6,100.0,57.25,74.1,54.02,70.1,41.29,19,5,0,19,5,0,20,0,Unranked,2.0,"['heavyweight', 'interim heavyweight']",heavyweight,1991/02/18,29.72,49.8,58.13,14.49,82.86,83.05,60.25,100.0,48.01,94.92,31.02,0.0,,0.0,100.0,58.33
Fabricio Werdum,Vai Cavalo,Orthodox,6,72.32,80.61,45.96,81.6,72.63,84.74,76.74,19.39,24,9,1,24,9,1,18,2,4.0,0.0,"['heavyweight', 'interim heavyweight']",heavyweight,1977/07/30,29.97,38.43,60.47,28.99,78.58,77.62,19.59,56.96,30.99,39.88,31.02,23.02,,68.8,100.0,57.41
Francis Ngannou,The Predator,Orthodox,7,71.94,80.37,31.88,63.52,86.96,90.71,94.19,7.95,17,3,0,17,3,0,14,2,4.0,0.0,['heavyweight'],heavyweight,1986/09/05,19.45,15.93,47.68,58.0,58.58,81.7,8.52,8.15,62.01,13.0,71.01,7.67,,17.2,100.0,87.3
Jailton Almeida,Malhadinho,Orthodox,8,71.61,72.8,82.65,90.27,84.18,34.25,84.3,61.34,22,3,0,22,3,0,9,0,Unranked,5.0,"['heavyweight', 'catch weight', 'light heavyweight']",heavyweight,1991/06/26,21.87,5.01,75.59,0.0,58.58,92.45,73.69,45.78,59.99,57.52,60.01,69.05,,68.8,100.0,81.48
Frank Mir,,Southpaw,9,69.5,81.26,51.28,100.0,62.23,60.93,85.47,14.84,18,11,0,18,11,0,27,2,Unranked,5.0,"['heavyweight', 'interim heavyweight']",heavyweight,1979/05/24,18.2,11.37,54.64,58.0,54.3,67.46,22.62,52.89,40.01,43.54,54.02,100.0,,100.0,100.0,40.74
Juan Espino,El Guapo,Orthodox,10,65.14,73.37,70.83,76.83,77.34,24.73,100.0,36.12,11,2,0,11,2,0,3,1,Unranked,Unranked,"['heavyweight', 'ultimate fighter 28 heavyweight tournament']",heavyweight,1980/10/09,19.87,1.65,81.4,0.0,57.14,83.47,100.0,14.25,78.0,9.83,50.02,23.02,,34.41,100.0,70.37
Alistair Overeem,The Demolition Man,Orthodox,11,65.11,92.45,54.94,61.53,65.22,49.4,82.56,23.24,47,19,0,47,19,0,20,0,Unranked,1.0,['heavyweight'],heavyweight,1980/05/17,30.63,20.94,74.41,72.49,81.42,79.32,15.9,29.5,55.01,53.43,73.01,15.34,,0.0,100.0,33.33
Ciryl Gane,Bon Gamin,Orthodox,12,64.42,84.1,25.15,68.31,85.03,65.98,72.09,11.79,13,2,0,13,2,0,12,1,14.0,1.0,"['heavyweight', 'interim heavyweight']",heavyweight,1990/04/12,43.9,35.68,70.92,21.75,87.15,81.1,7.84,32.54,25.0,17.85,43.02,30.69,,34.41,77.87,78.7
Andrei Arlovski,The Pitbull,Orthodox,13,64.13,91.7,34.75,61.69,68.78,68.78,63.6,8.31,34,24,0,34,24,0,42,3,Unranked,2.0,"['heavyweight', 'interim heavyweight']",heavyweight,1979/02/04,31.88,69.23,52.32,72.49,81.42,72.71,4.15,26.44,34.99,35.69,76.01,38.36,,34.41,33.58,41.53
Tim Sylvia,The Maine-iac,Orthodox,14,63.27,79.07,46.58,49.4,76.08,62.94,68.99,14.26,31,10,0,31,10,0,13,5,Unranked,Unranked,"['heavyweight', 'interim heavyweight']",heavyweight,1976/03/05,35.3,18.4,47.68,36.25,87.15,77.88,1.23,1.01,100.0,24.58,75.01,7.67,,0.0,33.58,54.7
Gabriel Gonzaga,Napao,Orthodox,15,62.88,79.83,54.86,85.72,63.42,33.11,94.19,19.48,17,11,0,17,11,0,22,0,Unranked,11.0,['heavyweight'],heavyweight,1979/05/18,17.7,22.29,52.32,50.74,81.42,75.08,31.35,64.08,39.0,41.25,66.01,69.05,,68.8,100.0,31.31
Brock Lesnar,,Orthodox,16,62.28,79.36,57.2,61.99,64.85,45.0,82.56,35.85,5,3,0,5,3,0,8,3,Unranked,8.0,['heavyweight'],heavyweight,1977/07/12,29.47,1.8,83.72,14.49,71.43,82.12,43.67,28.49,55.01,36.88,60.01,15.34,,17.2,77.87,37.5
Roy Nelson,Big Country,Orthodox,17,61.95,82.08,44.41,58.35,68.12,50.45,92.24,23.14,22,14,0,22,14,0,19,1,Unranked,5.0,"['heavyweight', 'ultimate fighter 10 heavyweight tournament']",heavyweight,1976/06/20,18.2,36.18,41.85,65.23,65.7,59.4,12.76,54.92,26.99,45.51,65.01,7.67,,0.0,100.0,49.12
Josh Barnett,The Warmaster,Orthodox,18,61.43,72.62,40.69,71.1,71.8,49.71,90.03,29.51,35,8,0,35,8,0,10,1,Unranked,5.0,"['heavyweight', 'super heavyweight']",heavyweight,1977/11/10,26.7,16.52,58.13,7.26,81.42,82.12,14.1,8.15,55.01,32.14,55.01,30.69,,34.41,77.87,50.0
Alexander Volkov,Drago,Orthodox,19,60.99,88.04,38.05,59.44,78.78,47.23,63.95,11.19,38,11,0,38,11,0,17,0,Unranked,2.0,['heavyweight'],heavyweight,1988/10/24,41.48,84.04,66.28,28.99,77.14,74.66,6.83,15.26,66.01,22.0,72.01,0.0,,17.2,77.87,64.71
Serghei Spivac,Polar Bear,Orthodox,20,60.82,72.98,67.05,72.43,64.75,29.86,75.58,29.18,17,6,0,17,6,0,14,0,Unranked,7.0,['heavyweight'],heavyweight,1995/01/24,28.8,42.7,55.81,0.0,71.43,63.98,47.15,50.86,62.01,42.36,63.01,0.0,,51.61,100.0,39.68
Junior Dos Santos,Cigano,Orthodox,21,60.8,100.0,23.99,57.6,70.7,54.26,76.74,2.99,21,9,0,21,9,0,23,2,Unranked,Unranked,['heavyweight'],heavyweight,1984/01/30,37.48,71.84,54.64,100.0,80.0,71.77,3.35,10.17,50.0,8.42,81.01,0.0,,0.0,100.0,45.41
Marcin Tybura,Tybur,Orthodox,22,60.72,77.21,66.97,59.09,72.17,34.99,53.15,36.43,27,9,0,27,9,0,22,0,Unranked,7.0,['heavyweight'],heavyweight,1985/11/09,30.05,71.47,55.81,7.26,78.58,71.94,15.56,69.16,33.01,81.54,75.01,0.0,,17.2,77.87,50.0
Ricco Rodriguez,Suave,Orthodox,23,60.33,67.65,50.66,64.47,78.38,34.16,100.0,58.07,53,25,0,53,25,0,7,1,Unranked,Unranked,['heavyweight'],heavyweight,1977/08/19,15.45,3.22,59.3,0.0,87.15,90.25,25.76,42.72,39.0,43.92,40.02,38.36,,0.0,100.0,63.49
Mark Coleman,The Hammer,Orthodox,24,60.23,69.11,46.41,74.98,64.41,45.18,90.03,32.55,16,10,0,16,10,0,12,2,Unranked,Unranked,"['light heavyweight', 'heavyweight', 'open weight', '10 tournament']",heavyweight,1964/12/20,15.7,17.57,60.47,0.0,57.14,77.79,43.55,50.86,40.01,17.72,50.02,46.03,,51.61,77.87,43.52
Cheick Kongo,,Orthodox,25,60.12,79.04,65.76,55.72,72.59,29.02,67.65,39.6,27,10,2,27,10,2,18,0,Unranked,Unranked,['heavyweight'],heavyweight,1975/05/17,27.8,11.83,65.11,28.99,77.14,89.14,25.76,38.64,55.99,64.68,52.02,7.67,,0.0,77.87,52.47
Alexandr Romanov,King Kong,Southpaw,26,59.76,71.51,67.53,74.59,72.67,21.98,63.13,51.77,18,3,0,18,3,0,10,0,Unranked,12.0,['heavyweight'],heavyweight,1990/12/11,31.55,6.73,59.3,0.0,77.14,81.94,50.27,47.8,55.01,46.98,28.02,38.36,,51.61,77.87,57.78
Aleksei Oleinik,The Boa Constrictor,Orthodox,27,59.59,74.21,46.78,97.4,59.69,29.83,85.27,22.62,60,17,1,60,17,1,17,0,Unranked,8.0,['heavyweight'],heavyweight,1977/06/20,27.45,19.89,55.81,14.49,62.86,67.79,20.39,30.52,46.0,39.0,37.02,76.7,,100.0,100.0,35.29
Derrick Lewis,The Black Beast,Orthodox,28,59.53,88.08,33.65,51.28,66.28,52.95,86.05,9.73,29,12,0,29,12,0,30,0,Unranked,2.0,"['heavyweight', 'interim heavyweight']",heavyweight,1985/02/07,20.95,16.91,58.13,79.73,57.14,78.9,6.27,38.64,26.01,34.14,52.02,0.0,,0.0,55.72,47.03
Marcos Rogerio de Lima,Pezao,Orthodox,29,57.13,86.39,49.37,56.73,65.43,29.02,74.0,31.12,22,10,1,22,10,1,18,0,Unranked,12.0,"['heavyweight', 'light heavyweight']",heavyweight,1985/06/25,30.88,29.46,66.28,50.74,72.85,75.41,15.67,24.42,44.99,50.83,59.01,23.02,,34.41,0.0,39.51
Travis Browne,Hapa,Orthodox,30,57.12,80.27,41.54,60.19,61.89,39.07,85.27,12.95,18,7,1,18,7,1,17,0,Unranked,3.0,['heavyweight'],heavyweight,1982/07/17,24.45,42.91,47.68,43.5,60.0,63.47,13.55,16.27,68.0,22.32,75.01,7.67,,17.2,77.87,35.29
Stefan Struve,Skyscraper,Orthodox,31,56.78,75.81,31.23,98.95,60.44,30.72,82.29,9.78,33,13,0,33,13,0,24,0,Unranked,9.0,['heavyweight'],heavyweight,1988/02/18,26.05,26.09,54.64,21.75,65.7,65.76,6.27,15.26,46.0,22.48,55.01,100.0,,100.0,100.0,33.33
Ben Rothwell,,Orthodox,32,56.6,78.92,36.02,72.84,66.65,34.45,77.52,22.26,39,14,0,39,14,0,17,0,Unranked,4.0,['heavyweight'],heavyweight,1981/10/17,30.97,46.66,48.83,28.99,67.15,60.75,7.61,28.49,33.99,35.69,70.01,38.36,,51.61,77.87,44.44
Valter Walker,The Clean Monster,Orthodox,33,56.41,67.1,53.84,77.69,76.76,9.38,93.02,38.65,14,1,0,14,1,0,4,0,Unranked,14.0,['heavyweight'],heavyweight,1997/12/14,15.87,1.35,56.98,0.0,60.0,75.5,60.8,12.22,66.01,14.03,0.0,0.0,,51.61,100.0,77.78
Sergei Pavlovich,,Southpaw,34,56.29,83.12,21.04,57.25,75.26,42.78,90.03,7.98,19,3,0,19,3,0,10,0,Unranked,1.0,"['heavyweight', 'interim heavyweight']",heavyweight,1992/05/13,37.9,13.76,50.0,50.74,77.14,67.71,7.06,5.09,40.01,8.21,75.01,0.0,,0.0,100.0,57.78
Mark Hunt,Super Samoan,Orthodox,35,55.24,85.82,33.51,51.98,61.22,37.5,91.28,10.65,13,14,1,13,14,1,18,0,Unranked,4.0,"['heavyweight', 'interim heavyweight']",heavyweight,1974/03/23,23.45,46.07,50.0,65.23,72.85,75.41,5.72,13.23,55.01,21.9,64.01,0.0,,0.0,55.72,29.63
Shane Carwin,The Engineer,Orthodox,36,53.98,78.62,22.19,54.27,72.48,35.66,100.0,12.11,12,2,0,12,2,0,6,1,Unranked,10.0,"['heavyweight', 'interim heavyweight']",heavyweight,1975/01/04,36.55,11.07,54.64,28.99,75.72,70.09,15.9,7.13,33.01,8.07,42.02,0.0,,0.0,77.87,57.41
Kevin Randleman,The Monster,Orthodox,37,53.83,67.55,55.36,63.02,65.66,35.71,23.26,69.39,17,16,0,17,16,0,7,2,Unranked,Unranked,"['light heavyweight', 'heavyweight']",heavyweight,1971/08/10,10.52,5.99,62.79,0.0,81.42,90.51,22.39,30.52,55.99,48.27,30.02,30.69,,0.0,100.0,39.68
Brendan Schaub,Big Brown,Orthodox,38,53.77,74.13,42.64,64.62,64.33,25.88,76.74,27.37,10,5,0,10,5,0,11,0,Unranked,13.0,"['heavyweight', 'ultimate fighter 10 heavyweight tournament']",heavyweight,1983/03/18,24.37,20.71,43.02,28.99,81.42,81.17,25.97,26.44,46.0,27.33,72.01,15.34,,17.2,100.0,31.31
Waldo Cortes-Acosta,Salsa Boy,Orthodox,39,53.09,82.34,25.96,58.35,89.52,26.51,43.19,17.74,14,1,0,14,1,0,8,0,Unranked,6.0,['heavyweight'],heavyweight,1991/10/03,49.91,59.73,55.81,14.49,78.58,70.93,4.69,6.1,50.0,12.88,66.01,7.67,,0.0,100.0,88.89
Pedro Rizzo,The Rock,Orthodox,40,53.02,78.14,19.85,57.25,74.84,35.26,84.5,13.31,20,11,0,20,11,0,14,0,Unranked,Unranked,['heavyweight'],heavyweight,1974/05/03,16.12,19.75,39.53,58.0,71.43,74.4,2.92,7.13,28.0,16.91,78.01,0.0,,0.0,100.0,57.14
Shawn Jordan,The Savage,Southpaw,41,52.74,75.78,37.93,57.6,70.01,18.9,93.02,28.96,19,8,0,19,8,0,10,0,Unranked,Unranked,['heavyweight'],heavyweight,1984/10/21,23.95,21.99,58.13,21.75,67.15,72.03,22.05,26.44,37.99,26.28,76.01,0.0,,0.0,100.0,48.89
Antonio Rodrigo Nogueira,Minotauro,Orthodox,42,52.68,73.14,33.68,75.35,53.94,34.35,72.09,20.92,34,10,1,34,10,1,11,1,Unranked,Unranked,"['heavyweight', 'interim heavyweight']",heavyweight,1976/06/02,16.28,14.96,48.83,28.99,78.58,79.65,14.56,37.63,29.0,25.95,36.02,69.05,,34.41,55.72,16.17
Jared Rosholt,,Orthodox,43,52.12,67.82,50.04,58.35,81.86,18.81,34.88,67.46,14,4,0,14,4,0,8,0,Unranked,12.0,['heavyweight'],heavyweight,1986/08/04,17.37,16.09,53.49,0.0,84.28,87.11,20.5,31.53,41.01,48.97,66.01,7.67,,0.0,100.0,68.06
Karl Williams,,Orthodox,44,51.69,70.34,54.13,58.68,87.79,9.38,23.26,79.33,10,2,0,10,2,0,4,0,Unranked,Unranked,['heavyweight'],heavyweight,1990/01/06,22.37,6.29,55.81,7.26,78.58,81.77,47.04,40.69,48.01,28.79,100.0,7.67,,0.0,100.0,77.78
Maurice Smith,,Orthodox,45,51.43,63.73,23.99,65.62,76.29,35.71,65.12,16.92,12,14,0,12,14,0,7,2,Unranked,Unranked,['heavyweight'],heavyweight,1961/12/13,3.42,3.36,53.49,0.0,85.7,96.01,9.98,0.0,50.0,6.65,19.99,7.67,,17.2,100.0,61.9
Jake O'Brien,Irish,Orthodox,46,51.36,63.45,72.21,55.72,62.18,12.6,40.7,61.25,15,4,0,15,4,0,7,0,Unranked,Unranked,"['light heavyweight', 'heavyweight']",heavyweight,1984/09/25,10.94,6.06,36.04,7.26,98.58,83.73,71.55,53.9,54.0,38.91,25.02,7.67,,0.0,77.87,28.57
Mike Russow,,Orthodox,47,51.14,68.03,56.52,61.18,64.86,12.56,58.14,60.05,15,3,0,15,3,0,6,0,Unranked,Unranked,['heavyweight'],heavyweight,1976/09/11,12.95,6.73,54.64,7.26,84.28,75.41,52.19,42.72,43.0,32.7,0.0,15.34,,0.0,100.0,44.44
Jairzinho Rozenstruik,Bigi Boy,Orthodox,48,50.58,85.17,0.54,54.27,71.2,42.24,85.27,0.46,15,6,0,15,6,0,15,0,Unranked,3.0,['heavyweight'],heavyweight,1988/03/17,29.05,48.22,55.81,50.74,74.3,77.71,0.0,1.01,0.0,0.8,72.01,0.0,,0.0,77.87,48.89
Ruslan Magomedov,Leopard,Orthodox,49,50.54,73.45,37.26,57.25,100.0,9.33,23.26,11.47,14,1,0,14,1,0,3,0,Unranked,12.0,['heavyweight'],heavyweight,1986/11/26,33.55,17.43,54.64,7.26,94.3,87.53,3.69,1.01,100.0,3.13,88.0,0.0,,0.0,100.0,100.0
Justin Willis,Big Pretty,Southpaw,50,50.01,76.81,30.98,57.25,85.04,17.13,40.7,15.72,8,2,0,8,2,0,5,0,Unranked,9.0,['heavyweight'],heavyweight,1987/07/19,28.13,15.19,68.6,14.49,81.42,78.21,10.75,6.1,66.01,7.15,36.02,0.0,,0.0,100.0,82.22
Soa Palelei,The Hulk,Orthodox,51,49.99,70.59,39.82,57.25,65.54,12.6,93.02,37.42,22,5,0,22,5,0,7,0,Unranked,14.0,['heavyweight'],heavyweight,1977/07/12,20.62,6.43,66.28,0.0,68.57,77.29,24.65,20.35,47.0,23.77,66.01,0.0,,0.0,100.0,39.68
Luis Henrique,KLB,Orthodox,52,49.55,65.49,49.54,72.68,52.78,6.39,93.02,68.23,10,5,0,10,5,0,6,0,Unranked,Unranked,"['light heavyweight', 'heavyweight']",heavyweight,1993/08/21,15.1,2.63,50.0,0.0,67.15,81.17,34.6,41.7,36.0,37.14,50.02,30.69,,34.41,100.0,14.81
Ron Waterman,H20,Orthodox,53,49.33,65.71,54.77,67.78,62.16,6.3,58.14,85.47,16,6,2,16,6,2,4,0,Unranked,Unranked,['heavyweight'],heavyweight,1965/11/23,7.02,5.47,58.13,0.0,60.0,88.39,46.92,16.27,69.01,23.28,50.02,7.67,,0.0,100.0,36.11
Kimo Leopoldo,,Orthodox,54,48.97,73.95,55.82,64.56,39.26,6.39,93.02,8.01,10,7,1,10,7,1,6,0,Unranked,Unranked,"['heavyweight', 'open weight', 'superfight championship']",heavyweight,1968/01/05,6.35,4.87,96.51,0.0,42.86,82.03,50.96,10.17,100.0,2.19,0.0,7.67,,17.2,55.72,1.86
Matt Mitrione,,Switch,55,48.51,87.28,3.75,53.74,71.02,28.33,85.27,5.37,12,5,0,12,5,0,14,0,Unranked,12.0,['heavyweight'],heavyweight,1978/07/15,29.63,24.67,58.13,65.23,91.43,76.36,0.0,2.05,0.0,7.16,55.01,0.0,,0.0,55.72,46.03
Mick Parkin,,Orthodox,56,48.45,75.84,28.61,57.95,85.38,12.51,40.7,24.77,10,1,0,10,1,0,5,0,Unranked,12.0,['heavyweight'],heavyweight,1995/10/02,39.23,22.06,58.13,7.26,82.86,64.99,15.45,11.19,46.0,11.25,50.02,0.0,,0.0,100.0,82.22
Jeff Monson,The Snowman,Orthodox,57,48.44,62.62,30.61,64.92,72.98,19.54,65.12,45.69,60,26,1,60,26,1,7,0,Unranked,Unranked,"['heavyweight', 'middleweight']",heavyweight,1971/01/18,8.1,6.73,34.89,7.26,84.28,75.67,11.87,47.8,11.98,30.4,66.01,7.67,,17.2,100.0,50.79
Thomas Petersen,The Train,Southpaw,58,48.26,73.96,53.79,60.08,68.29,6.3,23.26,54.23,10,3,0,10,3,0,4,0,Unranked,Unranked,['heavyweight'],heavyweight,1995/03/30,31.22,12.86,68.6,0.0,81.42,75.08,49.5,21.36,66.01,19.69,100.0,7.67,,0.0,100.0,36.11
Walt Harris,The Big Ticket,Southpaw,59,48.01,84.48,15.04,54.62,60.55,22.64,93.02,4.31,13,10,0,13,10,0,16,0,Unranked,8.0,['heavyweight'],heavyweight,1983/06/10,25.45,36.48,45.34,65.23,77.14,71.77,3.26,7.13,28.0,6.53,70.01,0.0,,0.0,77.87,26.39
Arjan Bhullar,,Orthodox,60,47.86,71.54,45.62,54.27,78.89,9.38,23.26,66.09,9,1,0,9,1,0,4,0,Unranked,Unranked,['heavyweight'],heavyweight,1986/05/13,19.45,3.75,65.11,7.26,84.28,72.45,19.36,8.15,75.0,23.98,100.0,0.0,,0.0,77.87,58.33
Martin Buday,Badys,Orthodox,61,47.83,76.18,18.59,62.42,85.25,18.76,34.88,34.24,15,2,0,15,2,0,7,0,Unranked,12.0,['heavyweight'],heavyweight,1991/11/11,38.98,17.5,61.62,7.26,78.58,57.62,1.91,4.07,19.99,21.75,100.0,0.0,,17.2,100.0,76.19
Mike Kyle,MAK,Orthodox,62,47.75,74.68,29.94,60.78,66.32,6.25,93.02,21.93,22,14,1,22,14,1,3,0,Unranked,Unranked,['heavyweight'],heavyweight,1980/03/31,32.8,1.21,59.3,14.49,69.99,71.61,14.9,2.05,62.01,5.98,50.02,7.67,,0.0,100.0,44.44
Tai Tuivasa,Bam Bam,Southpaw,63,47.65,85.52,7.6,48.3,56.22,37.66,84.3,9.12,15,8,0,15,8,0,16,0,Unranked,3.0,['heavyweight'],heavyweight,1993/03/16,31.47,31.19,53.49,58.0,62.86,56.09,0.0,3.06,0.0,14.89,57.01,0.0,,0.0,33.58,26.39
Jake Collier,The Prototype,Orthodox,64,47.59,85.85,29.65,65.32,55.68,16.0,51.16,19.8,13,10,0,13,10,0,14,0,Unranked,Unranked,"['heavyweight', 'light heavyweight', 'middleweight']",heavyweight,1988/10/25,48.41,100.0,51.17,21.75,71.43,56.95,7.95,21.36,33.01,25.15,67.01,15.34,,17.2,100.0,20.63
Mirko Filipovic,Cro Cop,Southpaw,65,47.53,73.82,23.32,65.01,59.24,15.86,93.02,15.61,35,11,2,35,11,2,11,0,Unranked,15.0,['heavyweight'],heavyweight,1974/09/10,17.62,14.96,58.13,21.75,89.99,83.98,2.12,6.1,40.01,16.52,78.01,23.02,,17.2,100.0,16.17
Pete Williams,El Duro,Orthodox,66,47.04,71.87,26.05,69.36,48.5,16.5,100.0,14.32,12,6,0,12,6,0,8,0,Unranked,Unranked,['heavyweight'],heavyweight,1975/07/10,5.1,7.78,72.09,14.49,57.14,76.51,20.61,6.1,40.01,7.8,15.99,30.69,,34.41,77.87,15.28
Antonio Silva,Bigfoot,Orthodox,67,46.67,76.47,17.77,60.05,47.22,25.88,100.0,4.55,19,12,1,19,12,1,11,0,Unranked,4.0,['heavyweight'],heavyweight,1979/09/14,24.12,25.2,52.32,28.99,71.43,73.82,9.18,10.17,29.0,5.93,66.01,0.0,,0.0,100.0,0.0
Cyril Asker,Silverback,Orthodox,68,46.66,67.68,45.23,65.62,44.93,6.34,93.02,20.04,9,4,0,9,4,0,5,0,Unranked,Unranked,['heavyweight'],heavyweight,1985/12/24,27.95,7.25,45.34,0.0,49.99,50.68,49.38,8.15,62.01,9.09,100.0,7.67,,17.2,100.0,0.0
Joey Beltran,The Mexicutioner,Orthodox,69,46.54,74.88,30.95,57.25,65.54,9.66,69.77,42.57,17,14,0,17,14,0,10,0,Unranked,Unranked,"['heavyweight', 'light heavyweight']",heavyweight,1981/12/08,41.06,71.11,41.85,0.0,77.14,55.34,5.38,27.46,18.0,38.63,75.01,0.0,,0.0,100.0,38.89
Branden Lee Hinkle,The Iron Lion,Orthodox,70,46.51,73.49,42.24,71.54,41.55,3.18,93.02,27.22,17,11,0,17,11,0,3,0,Unranked,Unranked,"['heavyweight', 'light heavyweight']",heavyweight,1973/07/29,21.78,1.05,80.23,0.0,37.14,66.87,48.59,7.13,57.0,7.41,66.01,23.02,,0.0,77.87,0.0
Shamil Gaziev,,Orthodox,71,46.24,70.62,25.85,58.3,73.96,9.38,69.77,49.27,14,1,0,14,1,0,4,0,Unranked,11.0,['heavyweight'],heavyweight,1990/02/10,21.45,12.42,55.81,7.26,62.86,67.2,10.75,10.17,30.01,20.87,83.01,0.0,,0.0,100.0,58.33
Paul Buentello,The Headhunter,Orthodox,72,46.23,74.25,14.81,64.62,58.9,16.4,100.0,8.34,35,17,0,35,17,0,6,0,Unranked,Unranked,['heavyweight'],heavyweight,1974/01/16,27.45,9.06,52.32,21.75,74.3,67.53,2.12,2.05,33.01,5.04,39.02,15.34,,17.2,100.0,29.63
Timothy Johnson,,Southpaw,73,46.19,71.77,34.69,57.25,69.84,12.6,40.7,59.03,12,4,0,12,4,0,7,0,Unranked,Unranked,['heavyweight'],heavyweight,1985/03/13,28.63,16.45,52.32,7.26,62.86,73.89,12.21,25.43,23.99,37.5,69.01,0.0,,0.0,100.0,50.79
Christian Morecraft,,Orthodox,74,46.17,65.67,45.06,69.42,45.51,3.22,93.02,42.92,8,3,0,8,3,0,4,0,Unranked,Unranked,['heavyweight'],heavyweight,1986/09/08,23.55,10.25,39.53,0.0,65.7,79.14,36.51,9.16,66.01,15.58,50.02,0.0,,17.2,100.0,0.0
Todd Duffee,,Orthodox,75,45.93,78.37,13.46,57.25,71.23,9.47,93.02,4.92,9,3,0,9,3,0,6,0,Unranked,Unranked,['heavyweight'],heavyweight,1985/12/06,49.48,4.12,43.02,28.99,80.0,75.67,8.06,3.06,25.0,2.97,90.0,0.0,,0.0,100.0,44.44
Dmitry Sosnovskiy,Wicked Machine,Orthodox,76,45.92,74.53,38.5,0.0,93.6,3.08,93.02,51.93,11,0,0,11,0,0,1,0,Unranked,Unranked,['heavyweight'],heavyweight,1989/07/06,24.62,3.0,81.4,0.0,49.99,78.55,35.38,3.06,66.01,4.72,100.0,0.0,,17.2,100.0,100.0
David Abbott,Tank,Switch,77,45.8,69.18,19.4,54.98,51.83,28.26,91.28,3.13,10,15,0,10,15,0,18,0,Unranked,Unranked,"['heavyweight', 'open weight', ""ultimate ultimate '96 tournament"", '6 tournament']",heavyweight,1965/04/26,11.27,17.57,34.89,28.99,54.3,69.91,11.98,16.27,33.01,2.28,66.01,23.02,,34.41,0.0,16.04
Dave Herman,,Orthodox,78,45.75,77.86,41.9,54.27,45.73,3.27,93.02,4.56,22,6,0,22,6,0,5,0,Unranked,Unranked,['heavyweight'],heavyweight,1984/10/03,41.56,8.76,69.77,7.26,68.57,67.97,16.68,3.06,100.0,2.07,58.01,0.0,,0.0,77.87,0.0
Anthony Hamilton,Freight Train,Orthodox,78,45.75,77.57,43.76,51.28,47.12,9.66,69.77,32.95,15,9,0,15,9,0,10,0,Unranked,Unranked,['heavyweight'],heavyweight,1980/04/14,32.63,13.98,75.59,7.26,64.28,74.4,29.34,26.44,41.99,29.91,78.01,0.0,,0.0,55.72,0.0
Rodrigo Nascimento,Ze Colmeia,Orthodox,80,45.68,72.52,30.16,64.22,66.7,12.65,40.7,28.43,11,3,0,11,3,0,8,0,Unranked,14.0,['heavyweight'],heavyweight,1992/11/26,30.97,34.17,54.64,0.0,62.86,63.22,11.41,16.27,37.01,22.37,60.01,7.67,,17.2,100.0,47.22
Eddie Sanchez,The Manic Hispanic,Orthodox,81,45.25,76.22,23.37,57.25,57.53,9.47,93.02,28.24,15,8,0,15,8,0,6,0,Unranked,Unranked,['heavyweight'],heavyweight,1982/11/04,28.8,15.49,50.0,28.99,61.42,72.03,12.66,15.26,26.01,15.39,42.02,0.0,,0.0,100.0,29.63
Augusto Sakai,,Orthodox,82,45.08,76.65,24.53,57.25,57.63,20.39,51.16,20.26,16,5,1,16,5,1,9,0,Unranked,8.0,['heavyweight'],heavyweight,1991/05/09,38.4,37.92,56.98,7.26,68.57,67.53,2.57,5.09,40.01,19.0,56.01,0.0,,0.0,100.0,25.92
